Species,11,12,13,14,15
Thylacinus_cynocephalus,2.747675996317263,2.747675996317263,2.747675996317263,2.747675996317263,2.747675996317263
Dasyurus_viverrinus,2.854660730551773,2.854660730551773,2.854660730551773,2.854660730551773,2.854660730551773
Dasyurus_maculatus,1.6283903723619646,1.6283903723619646,1.6283903723619646,1.6283903723619646,1.6283903723619646
Spilocuscus_maculatus,2.304421846728665,2.304421846728665,2.304421846728665,2.304421846728665,2.304421846728665
Trichosurus_vulpecula,1.909669263171255,1.909669263171255,1.909669263171255,1.909669263171255,1.909669263171255
Bettongia_tropica,2.9582083894916225,2.9582083894916225,2.9582083894916225,2.9582083894916225,2.9582083894916225
Bettongia_penicillata,2.5646321330486286,2.5646321330486286,2.5646321330486286,2.5646321330486286,2.5646321330486286
Aepyprymnus_rufescens,2.2107298395449226,2.2107298395449226,2.2107298395449226,2.2107298395449226,2.2107298395449226
Potorous_tridactylus,1.5259897617159768,1.5259897617159768,1.5259897617159768,1.5259897617159768,1.5259897617159768
Lagostrophus_fasciatus,1.7799451586201627,1.7799451586201627,1.7799451586201627,1.7799451586201627,1.7799451586201627
Petrogale_brachyotis,2.1575439448429177,2.1575439448429177,2.1575439448429177,2.1575439448429177,2.1575439448429177
Petrogale_penicillata,1.8695618103073073,1.8695618103073073,1.8695618103073073,1.8695618103073073,1.8695618103073073
Petrogale_persephone,2.234472409420893,2.234472409420893,2.234472409420893,2.234472409420893,2.234472409420893
Dendrolagus_bennettianus,1.617455242680431,1.617455242680431,1.617455242680431,1.617455242680431,1.617455242680431
Dendrolagus_goodfellowi,3.0577531939740097,3.0577531939740097,3.0577531939740097,3.0577531939740097,3.0577531939740097
Dendrolagus_matschiei,2.1737142029592698,2.1737142029592698,2.1737142029592698,2.1737142029592698,2.1737142029592698
Dendrolagus_lumholtzi,1.9772118977795905,1.9772118977795905,1.9772118977795905,1.9772118977795905,1.9772118977795905
Thylogale_stigmatica,1.9103753414612399,1.9103753414612399,1.9103753414612399,1.9103753414612399,1.9103753414612399
Thylogale_thetis,2.537856887391855,2.537856887391855,2.537856887391855,2.537856887391855,2.537856887391855
Wallabia_bicolor,1.8392792425068694,1.8392792425068694,1.8392792425068694,1.8392792425068694,1.8392792425068694
Notamacropus_irma,1.5406737822981371,1.5406737822981371,1.5406737822981371,1.5406737822981371,1.5406737822981371
Notamacropus_agilis,3.1489356470425354,3.1489356470425354,3.1489356470425354,3.1489356470425354,3.1489356470425354
Osphranter_rufus,2.4496682039622644,2.4496682039622644,2.4496682039622644,2.4496682039622644,2.4496682039622644
Osphranter_robustus,1.7781569694458468,1.7781569694458468,1.7781569694458468,1.7781569694458468,1.7781569694458468
Osphranter_antilopinus,2.147704499383412,2.147704499383412,2.147704499383412,2.147704499383412,2.147704499383412
Macropus_fuliginosus,1.9574244097506257,1.9574244097506257,1.9574244097506257,1.9574244097506257,1.9574244097506257
Macropus_giganteus,1.6805886919778166,1.6805886919778166,1.6805886919778166,1.6805886919778166,1.6805886919778166
Lagorchestes_conspicillatus,2.240323741190555,2.240323741190555,2.240323741190555,2.240323741190555,2.240323741190555
Lagorchestes_hirsutus,2.5558138915649535,2.5558138915649535,2.5558138915649535,2.5558138915649535,2.5558138915649535
Setonix_brachyurus,2.613329683739478,2.613329683739478,2.613329683739478,2.613329683739478,2.613329683739478
Onychogalea_unguifera,3.004695673305788,3.004695673305788,3.004695673305788,3.004695673305788,3.004695673305788
Onychogalea_fraenata,2.137806136853018,2.137806136853018,2.137806136853018,2.137806136853018,2.137806136853018
Dorcopsulus_vanheurni,2.153951288679686,2.153951288679686,2.153951288679686,2.153951288679686,2.153951288679686
Hypsiprymnodon_moschatus,2.057068308663553,2.057068308663553,2.057068308663553,2.057068308663553,2.057068308663553
Pseudocheirus_peregrinus,2.2847513803845936,2.2847513803845936,2.2847513803845936,2.2847513803845936,2.2847513803845936
'14',1.7134822087149757,1.721334148326205,1.7885812979916378,1.8282516915432505,1.6833558177845844
'25',1.183487496006951,1.2500727391170392,1.2865568314216766,1.1765846864019562,1.2175144085955503
'37',1.2816664313638308,1.3692361734697724,1.3851947348761224,1.2009507850856727,1.219899280696254
'36',0.5833428465446147,0.6041484258283871,0.6858277213693291,0.6485434257449525,0.47278604349235
'35',0.7452614907386294,0.7655362049128095,0.721870714871474,0.7794949561151481,0.6696070724571567
'34',1.2494950673074579,1.2501840855932367,1.21090276652624,1.1628663441483327,1.2535402338686528
'33',1.6966941444809462,1.618123456481332,1.6705461888627853,1.5361763661307601,1.6140630392117483
'51',1.1536720930265327,1.2905269087095155,1.256077896639228,1.3021154547068519,1.3034041720417657
'57',0.8406733831559674,0.7138931600519004,0.7720158860266175,0.7443092286735539,0.6415364664783119
'56',0.5920449128542127,0.6276831453870241,0.6050878191832398,0.5274280174105502,0.5143080777345099
'63',1.2962760903642268,1.279604704324824,1.3007491047771316,1.3510136211964805,1.2367807013231211
'73',1.4969346761427853,1.472185765709502,1.5628971321202472,1.540365640908225,1.5873921023533104
'84',1.3764819721866592,1.3117311509738274,1.3773843930468788,1.3559430360362836,1.4752838538817374
'82',1.2644821832653097,1.1993913899179587,1.2276830529897087,1.232535787334589,1.1692155568901692
'13',0.6766113520092283,0.6756163428223492,0.7259890889348731,0.6909234806707135,0.61046516763753
'43',1.6938824395035663,1.6049713108415655,1.7858682113774158,1.7729490847401983,1.7817752679160908
'50',1.2970127305808528,1.264551141293357,1.2866048775049026,1.2274958595163452,1.2860042184424267
'48',2.5947046612397653,2.5131333457739147,2.517429623707234,2.564796895916,2.4765009808828022
'47',1.817515813238911,1.801724149646491,1.7650449536223363,1.7108765678749338,1.773482268410338
'49',1.67,1.67,1.67,1.67,1.67
'68',0.8006356632788009,0.7720554409090834,0.7338187087864517,0.7430225440614837,0.7983952850858385
'60',0.849333753086423,0.8544757531378272,0.8384740178810605,0.8117732276049487,0.8428498037550591
'72',3.7475771216880807,3.6765391598546104,3.7563741743609045,3.692650020554808,3.79737204329947
'87',0.5376840559714373,0.3989915067975106,0.4533655304897135,0.4360552743552308,0.5412606669022649
'83',5.85738288107939,5.947703421062935,5.945570686342122,5.917186176471889,5.845639675383551
'80',7.32,7.32,7.32,7.32,7.32
'79',3.7652020753966235,3.8229285409826645,3.846584001846524,3.967379650803897,3.81318650396844
'94',0.6386510095275868,0.5658290620016192,0.5912213698065424,0.5336972785663042,0.6227292852924615
'92',2.74614131705562,3.0773152792913523,2.963766361329024,3.3810688611290183,2.9185145113957662
