Species,11,12,13,14,15
Thylacinus_cynocephalus,2.090876048043751,2.090876048043751,2.090876048043751,2.090876048043751,2.090876048043751
Dasyurus_viverrinus,2.2718599142400526,2.2718599142400526,2.2718599142400526,2.2718599142400526,2.2718599142400526
Dasyurus_maculatus,2.1344154873368093,2.1344154873368093,2.1344154873368093,2.1344154873368093,2.1344154873368093
Spilocuscus_maculatus,2.339070847162428,2.339070847162428,2.339070847162428,2.339070847162428,2.339070847162428
Trichosurus_vulpecula,2.918854015715231,2.918854015715231,2.918854015715231,2.918854015715231,2.918854015715231
Bettongia_tropica,2.9343797283343385,2.9343797283343385,2.9343797283343385,2.9343797283343385,2.9343797283343385
Bettongia_penicillata,2.5944685069378317,2.5944685069378317,2.5944685069378317,2.5944685069378317,2.5944685069378317
Aepyprymnus_rufescens,2.290939098061532,2.290939098061532,2.290939098061532,2.290939098061532,2.290939098061532
Potorous_tridactylus,2.929424953814089,2.929424953814089,2.929424953814089,2.929424953814089,2.929424953814089
Lagostrophus_fasciatus,2.7494395646861935,2.7494395646861935,2.7494395646861935,2.7494395646861935,2.7494395646861935
Petrogale_brachyotis,1.9258367516349262,1.9258367516349262,1.9258367516349262,1.9258367516349262,1.9258367516349262
Petrogale_penicillata,2.1673772930121644,2.1673772930121644,2.1673772930121644,2.1673772930121644,2.1673772930121644
Petrogale_persephone,2.1385103474183214,2.1385103474183214,2.1385103474183214,2.1385103474183214,2.1385103474183214
Dendrolagus_bennettianus,2.051915297728338,2.051915297728338,2.051915297728338,2.051915297728338,2.051915297728338
Dendrolagus_goodfellowi,2.6776316939026357,2.6776316939026357,2.6776316939026357,2.6776316939026357,2.6776316939026357
Dendrolagus_matschiei,3.0949964758526676,3.0949964758526676,3.0949964758526676,3.0949964758526676,3.0949964758526676
Dendrolagus_lumholtzi,3.062424954333172,3.062424954333172,3.062424954333172,3.062424954333172,3.062424954333172
Thylogale_stigmatica,2.8809706237235546,2.8809706237235546,2.8809706237235546,2.8809706237235546,2.8809706237235546
Thylogale_thetis,2.394878263016068,2.394878263016068,2.394878263016068,2.394878263016068,2.394878263016068
Wallabia_bicolor,2.426966000522856,2.426966000522856,2.426966000522856,2.426966000522856,2.426966000522856
Notamacropus_irma,3.133052169603245,3.133052169603245,3.133052169603245,3.133052169603245,3.133052169603245
Notamacropus_agilis,3.080426450382796,3.080426450382796,3.080426450382796,3.080426450382796,3.080426450382796
Osphranter_rufus,3.136030696780169,3.136030696780169,3.136030696780169,3.136030696780169,3.136030696780169
Osphranter_robustus,2.1940348989943814,2.1940348989943814,2.1940348989943814,2.1940348989943814,2.1940348989943814
Osphranter_antilopinus,2.0409485169004693,2.0409485169004693,2.0409485169004693,2.0409485169004693,2.0409485169004693
Macropus_fuliginosus,2.265376917665932,2.265376917665932,2.265376917665932,2.265376917665932,2.265376917665932
Macropus_giganteus,2.6185803840856328,2.6185803840856328,2.6185803840856328,2.6185803840856328,2.6185803840856328
Lagorchestes_conspicillatus,2.1866776998574524,2.1866776998574524,2.1866776998574524,2.1866776998574524,2.1866776998574524
Lagorchestes_hirsutus,2.2208553605496655,2.2208553605496655,2.2208553605496655,2.2208553605496655,2.2208553605496655
Setonix_brachyurus,2.655191543927752,2.655191543927752,2.655191543927752,2.655191543927752,2.655191543927752
Onychogalea_unguifera,3.0400696583828535,3.0400696583828535,3.0400696583828535,3.0400696583828535,3.0400696583828535
Onychogalea_fraenata,2.4020748357890818,2.4020748357890818,2.4020748357890818,2.4020748357890818,2.4020748357890818
Dorcopsulus_vanheurni,2.758879601440886,2.758879601440886,2.758879601440886,2.758879601440886,2.758879601440886
Hypsiprymnodon_moschatus,2.6351913784465517,2.6351913784465517,2.6351913784465517,2.6351913784465517,2.6351913784465517
Pseudocheirus_peregrinus,3.010279084290422,3.010279084290422,3.010279084290422,3.010279084290422,3.010279084290422
'14',1.1077525210431411,1.0265955509245481,1.1575076807119722,1.12666775881322,0.973731124836225
'25',0.7318736740859444,0.8390331330056223,0.8839859985553574,0.7934123782057159,0.8600719093174793
'37',1.2952207820140103,1.3354199693028135,1.2987692043997827,1.3488173808257347,1.315256944836844
'36',0.5980718594299536,0.5682505863632096,0.6306124776665323,0.6042251182441866,0.6647289208691692
'35',0.5584759891573371,0.6707622300030419,0.5376010622689741,0.5709944081146217,0.737150298819387
'34',1.016127974787557,1.0063550228397873,1.012281686124695,1.0958402671589758,0.9420635304021007
'33',1.0200762703671082,1.0831705084853127,1.2019610235788774,1.0866743832601558,1.1294165453124847
'51',2.845349777240984,2.8022612000481484,2.417105366075894,2.7373749089565007,2.6855074965321344
'57',1.3858999476377243,1.0837510934694496,1.2891027971088058,1.1687461064071654,1.0806064910753157
'56',1.113480242318881,1.1001378490223022,1.1325949723125988,1.0716821094575104,0.9345766299187185
'63',1.3445536288152666,1.4803983842915724,1.4725616184904236,1.4491256624910855,1.4138988744466205
'73',1.286623473002539,1.3116848664199419,1.2532540205513332,1.3463283670378552,1.2332784724837549
'84',1.2469571997528248,1.111453950901057,1.131765530400285,1.1375306348715397,1.2253686985965708
'82',1.2780424651496427,1.360660175324986,1.2896461563192338,1.3754287457491188,1.2461429903125738
'13',0.5888779157028244,0.3355378934363074,0.6600730926937187,0.4999665005853655,0.39566830471090925
'43',1.9389463458483323,1.8099700963033585,1.9868965894180062,1.7179335674493035,1.9401438236081945
'50',0.7117949058013889,0.6237017414010722,0.765290998038851,0.7938032235668573,0.6038393985803014
'48',2.7239695423509236,2.6477156099722783,2.6103016947870357,2.585473225508882,2.5270592923341315
'47',1.6111319505355075,1.6272257880622774,1.7321205609440586,1.726762277107079,1.6543715387827989
'49',1.67,1.67,1.67,1.67,1.67
'68',0.5865246073686948,0.7470842443395886,0.7109593682746491,0.7695119334779167,0.7681959261545538
'60',1.0148140567942965,0.9513373065144171,1.004743822026941,1.0194038583173686,0.9698745132519434
'72',3.6908026032195367,3.7163893422659915,3.7178693510464584,3.778891811553323,3.7974219377419054
'87',0.401526388185838,0.3041724825795979,0.4501833012704889,0.4505414817095075,0.4042654546365278
'83',5.866707970357981,5.9255419607229145,5.8938011373342505,5.8803294164388635,5.847953816866611
