"Species","Individual","dentary","dentary.1","dentary.2","dentary.3","dentary.4","dentary.5","scapula","scapula.1","scapula.2","scapula.3","scapula.4","scapula.5","scapula.6","humerus","humerus.1","humerus.2","humerus.3","humerus.4","femur","femur.1","femur.2","femur.3","Tibia","Calcaneus","Calcaneus.1","Calcaneus.2","Calcaneus.3","Calcaneus.4"
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_FMNH124573",4.442621978,5.410394801,11.26077993,3.456594745,10.97998851,10.0323486,19.49965092,47.43130223,9.549045444,10.88183061,5.961199597,131.5566314,65.32823941,9.02,13.23901285,10.19195195,8.116359365,146.8315079,16.59934995,2.833819213,28.93969123,114.93,520.4068969,25.6381773,13.11055627,14.86281121,7.587187558,13.61294932
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM15466",4.31890706,7.489514708,10.28946509,4.119454976,13.78459244,8.82503036,18.26848481,36.01444886,6.501255871,7.97950717,4.609470646,139.6657527,55.49315457,7.448367289,10.02424591,7.36665832,6.66992194,133.1522016,13.97435324,3.948556785,26.97065224,108.4064897,520.4068969,24.03038122,9.407382194,9.66630652,17.76016558,13.61294932
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM20152",4.03282329,6.735129396,32.29508618,4.434269372,11.27149848,9.833963501,17.016052,38.99864518,6.965628431,8.174653219,5.474931257,136.0339899,66.94473281,8.113017584,10.90630298,6.630917804,6.115581777,126.8029073,17.39331126,3.065016992,28.31962061,111.6966881,544.1005358,25.6381773,12.49990496,13.09128808,10.42774658,12.84718807
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM20274",3.542598475,5.150399437,29.31265771,3.981611577,9.109098906,8.043660361,16.50567583,34.65624031,6.352209601,7.667970411,4.857329249,139.5136394,47.18348991,6.397700415,10.18585381,6.097887624,6.393284882,140.5992517,16.68101644,3.257704442,32.85791607,114.93,544.1005358,24.03038122,13.96213756,14.86281121,5.780029158,12.84718807
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM9339",4.51266897,6.557197207,32.55773213,4.870102337,10.59748678,9.691172418,15.74865525,32.909137,5.810538337,7.2457153,4.795541127,129.6037007,66.26749172,6.766592454,9.084837755,6.416555278,6.393284882,136.0399212,12.16416009,3.29098264,22.75753828,98.71455374,62.74,17.67384041,23.44724514,24.99265366,7.587187558,13.61294932
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_M2939",4.056656647,7.489514708,32.29508618,3.752463997,10.94609199,11.19223539,13.45446504,44.49747555,7.882442757,9.8579423,5.795831034,127.6581881,75.03386969,7.925495279,12,8.071610879,6.542683451,136.3942891,16.25470435,2.426980054,28.31962061,103.053071,132.646961,25.6381773,14.52973395,17.52812469,5.314987956,10.6257562
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_M32283",3.878163179,6.291354695,32.04365157,3.895816318,9.902174134,9.773551523,16.05030083,34.6172266,6.754707692,7.704542968,5.390018918,136.6580716,61.9141421,7.345252525,9.683276826,6.11842404,5.669828133,131.878567,12.80148742,2.925633089,25.34140101,102.5092061,418.3399165,15.64002294,22.87448141,25.26905233,4.525278475,10.6257562
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_MSU-MR4680",4.056656647,9.666786406,12.82235328,3.14973504,13.75982655,10.57740878,18.64362777,47.36762683,9.523819835,12.21925766,5.961199597,139.1555311,76.03308897,9.146722645,14.37138441,9.690384173,6.66992194,138.025919,15.19594107,3.168783432,28.6532939,103.053071,454.3138412,24.03038122,11.55452253,13.09128808,7.115127606,12.84718807
"Dasyurus_maculatus","Bettongia_penicillata_FMNH-129431",3.116387491,5.118350005,2.402323025,2.822828884,9.289239718,7.413755631,9.422770698,27.53026646,5.758202051,7.184242392,4.233781628,131.5566314,102.3874976,6.708634292,8.785902187,4.985525818,6.115581777,135.7275711,8.417542399,2.164203942,19.32046724,73.27315099,103.2981182,25.6381773,28.41961236,34.34537598,4.525278475,12.84718807
"Dasyurus_maculatus","Bettongia_penicillata_M27628",3.618317884,5.864368253,1.813370588,2.044214197,10.94609199,8.211762525,12.52149087,28.32710763,5.91046795,7.406415462,4.072079128,129.9788681,108.2628898,6.269822597,8.748903614,5.472284765,5.052616347,131.9055972,11.96138699,1.982907247,22.15948288,79.58308777,101.6829248,19.80585108,9.487531468,9.762271913,4.525278475,10.6257562
"Dasyurus_maculatus","Bettongia_penicillata_M27943",2.869113259,5.009651174,2.782504214,2.034000772,8.470054614,7.392063472,28.73412811,29.41023638,10.14406113,13.25642546,9.094568279,105.4082005,70.25562488,10.55231812,12.07720767,7.36665832,7.533101653,124.9868291,10.32395416,2.844990168,22.00727851,102.5092061,85.36,15.64002294,28.41961236,31.68953178,19.01691245,8.286608745
"Dasyurus_maculatus","Bettongia_penicillata_NHMUK-1850.11.22.47",3.128985234,5.402854133,3.085700146,3.052985403,8.853739927,6.899224784,18.26848481,27.10691323,7.621425649,10.46561087,7.127139198,117.1183072,97.99629986,10.54476379,14.11778151,5.716615712,8.870903698,133.0710561,6.494754906,2.833819213,14.794912,82.33751626,87.17,25.6381773,30.1859681,33.71549248,10.84789975,10.6257562
"Dasyurus_maculatus","Bettongia_tropica_JM15255",3.20038519,4.981114258,9.481426928,1.990072058,9.353110736,7.949837588,10.51955404,29.41023638,5.24821503,6.457880536,3.834628507,127.4512869,50.79777992,5.797370259,8.496651286,5.873819886,4.816762675,133.0710561,11.65754165,1.739470864,20.09921444,85.94205176,104.56,25.6381773,6.877352998,5.853643819,3.506876373,12.84718807
"Dasyurus_maculatus","Bettongia_tropica_M41240",3.54100581,5.181625849,25.40233513,2.277804344,8.962726794,8.954371813,12.57245184,29.21095371,6.420092612,7.410450945,4.858224691,129.8851194,54.54255065,6.571889073,9.276311236,4.790140511,5.374569303,133.0620686,10.82282291,2.473566333,19.99016086,87.28560633,108.78,25.6381773,7.972295169,5.853643819,4.525278475,8.286608745
"Dasyurus_maculatus","Dasyurus_maculatus_J1876",5.588781342,11.01071588,12.82235328,2.70254963,14.01174395,11.59997931,10.86529435,36.01444886,10.48768123,12.38325867,8.777437921,105.4082005,104.8469178,9.958784811,14.48944588,8.83630405,7.659788106,133.8187264,9.64,3.313405693,19.32046724,87.28560633,418.3399165,15.64002294,10.82775054,13.09128808,16.95610184,8.286608745
"Dasyurus_maculatus","Dasyurus_maculatus_J2783",5.934775242,11.07995595,2.597631424,2.570470895,14.01174395,11.895447,15.15219501,53.56082121,11.77788053,14.10531896,8.565883305,113.2452111,119.2028207,12.60377328,16.77420698,11.0470837,8.123323896,133.0796489,12.63049453,3.461568492,24.37252616,95.09654109,520.4068969,15.64002294,16.30618347,18.21699533,12.53564919,8.286608745
"Dasyurus_viverrinus","Dasyurus_maculatus_J8049",6.71620542,11.62492632,2.375975084,2.657956243,13.75982655,11.59185206,15.74865525,50.79546662,11.57858895,13.25642546,8.431613511,112.8092225,119.2028207,13.45036547,20.08795527,11.16657472,9.564425529,136.0399212,12.837245,4.150473885,24.51427662,103.053071,520.4068969,17.67384041,13.11055627,16.83786842,11.15606354,8.286608745
"Dasyurus_viverrinus","Dasyurus_maculatus_JM8066",6.664193022,12.03787255,3.597339691,2.70254963,15.60807907,12.65096772,13.14774321,56.05278824,11.90372787,11.4624411,7.691569867,112.8092225,117.2096277,11.70530392,17.65776397,8.407124674,8.716424675,135.6062168,10.94282727,4.548281246,19.99016086,95.57497589,85.36,17.67384041,7.972295169,10.03450528,4.525278475,10.6257562
"Dasyurus_viverrinus","Dasyurus_maculatus_JM9725",5.326032238,8.578076039,2.326284712,2.716511955,11.24546335,10.13401084,12.7923519,44.49747555,10.74780133,13.39632965,7.364971972,125.0608058,124.4632176,11.90215281,15.91093224,9.690384173,8.252567018,132.5806509,12.48524582,3.527186818,23.95475514,85.29265229,281.9,19.80585108,20.60068636,24.61055181,4.525278475,13.61294932
"Pseudocheirus_peregrinus","Dasyurus_maculatus_M37890",6.09440871,11.01071588,2.909714258,2.512597051,14.15857127,11.26830517,12.52149087,56.55091524,11.57858895,12.21925766,9.405108747,116.366996,119.2028207,12.82046866,17.53449569,11.15922813,8.870903698,134.2182937,13.86629706,3.032231305,23.77337176,98.71455374,96.5,15.64002294,12.49990496,13.51084031,11.15606354,9.399234002
"Pseudocheirus_peregrinus","Dasyurus_maculatus_S497",4.835245126,9.666786406,2.174782609,2.441002811,11.44699291,9.241402592,10.51955404,38.50739848,10.82714017,12.35855486,9.882168007,113.2452111,117.2096277,10.54476379,13.05014383,9.685889436,8.323102134,135.702905,10.94282727,2.971039263,19.33854559,81.60090488,85.36,19.80585108,26.47877217,27.17161029,5.93366381,12.84718807
"Pseudocheirus_peregrinus","Dasyurus_maculatus_SAMA-M27408",5.199184178,9.941924457,2.486533871,2.767804965,12.1472526,9.728074407,10.21794029,38.50739848,10.14406113,13.25642546,8.427004015,116.366996,116.9886961,12.00365737,14.9106195,10.00396505,7.589419716,131.9899714,10.32395416,3.381989038,19.33854559,82.63476328,281.9,17.67384041,24.39187028,28.91695487,5.84353515,12.84718807
"Spilocuscus_maculatus","Dasyurus_viverrinus_JM16666",4.891184437,10.41503369,1.813370588,2.657956243,8.521970709,9.728074407,13.17188727,36.49172501,10.74780133,16.96262689,5.865515938,124.0036155,124.4632176,9.88704616,14.62583949,7.21701533,4.816762675,123.4242032,13.28459559,1.562813915,19.99016086,72.11513679,64.59,17.67384041,7.972295169,8.060954931,5.780029158,9.399234002
"Spilocuscus_maculatus","Dasyurus_viverrinus_JM19595",4.891184437,10.41503369,24.04242585,2.716511955,10.94609199,10.57740878,10.940734,44.54065701,8.651688214,10.72834642,5.795831034,116.595748,104.8469178,9.02,11.94,6.68,5.8,120.6087,9.64,1.88,20.7345,71.14,85.36,15.64002294,10.82775054,10.8634889,4.525278475,10.6257562
"Spilocuscus_maculatus","Dasyurus_viverrinus_JM22012",4.632413713,7.607846234,2.136300474,2.172891054,11.6299535,8.335355518,10.863089,42.76763569,8.419871135,10.46561087,5.636531098,118.6916289,124.3866424,9.76,13.2,7.38,6.2,126.9408,12.46770459,1.800080794,22.36224616,72.11513679,87.17,15.64002294,6.877352998,6.943581199,5.314987956,8.286608745
"Trichosurus_vulpecula","Dendrolagus_bennettianus_M11638",5.491034193,6.830368756,30.63019396,3.833258226,12.23373358,13.68253033,37.57351662,42.86905791,11.90372787,12.35855486,9.186415864,105.4082005,74.67337676,14.88763324,21.17129723,6.211576172,12.06078832,135.7323303,17.28932447,7.548911111,42.34352532,126.7663885,85.36,24.03038122,3.929842994,8.060954931,9.802405615,8.286608745
