"Species","Individual","dentary","dentary.1","dentary.2","dentary.3","dentary.4","dentary.5","scapula","scapula.1","scapula.2","scapula.3","scapula.4","scapula.5","scapula.6","humerus","humerus.1","humerus.2","humerus.3","humerus.4","femur","femur.1","femur.2","femur.3","Tibia","Calcaneus","Calcaneus.1","Calcaneus.2","Calcaneus.3","Calcaneus.4"
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_FMNH124573",3.878163179,7.335170706,25.40233513,3.895816318,11.05251956,8.335355518,22.2259888,39.82587839,5.856097606,10.83525449,6.228644557,127.4512869,61.34580854,8.860171891,14.11778151,6.837893751,8.331838239,128.5599648,15.19594107,3.948556785,31.61639449,114.93,106.45,25.6381773,13.11055627,14.86281121,7.587187558,13.61294932
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM15466",4.31890706,7.489514708,25.40233513,4.119454976,13.78459244,8.82503036,18.26848481,36.01444886,6.501255871,7.97950717,4.609470646,139.6657527,55.49315457,7.448367289,10.02424591,7.36665832,6.66992194,133.1522016,13.97435324,3.948556785,35.10951431,149.9389142,132.51,NA,13.11055627,16.83786842,11.29348961,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM20152",4.03282329,6.735129396,32.29508618,4.434269372,11.27149848,9.833963501,17.016052,38.99864518,6.965628431,8.174653219,5.474931257,136.0339899,66.94473281,8.113017584,10.90630298,6.630917804,6.115581777,126.8029073,17.39331126,3.065016992,28.31962061,111.6966881,106.45,NA,12.49990496,17.81259091,7.587187558,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM20274",3.542598475,5.150399437,29.31265771,3.981611577,9.109098906,8.043660361,16.50567583,34.65624031,6.352209601,7.667970411,4.857329249,139.5136394,47.18348991,11.1277532,15.63535484,6.383363319,5.95115976,131.7348764,12.80148742,3.439159342,24.37252616,97.57974597,108.78,NA,10.82775054,14.86281121,5.84353515,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM9339",4.51266897,6.557197207,31.32468748,4.870102337,10.59748678,9.691172418,15.74865525,32.909137,5.810538337,7.2457153,4.795541127,129.6037007,66.26749172,6.766592454,9.084837755,6.416555278,6.393284882,136.0399212,12.16416009,3.29098264,27.82987271,100.8265443,115.65,NA,10.82775054,14.86281121,5.93366381,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_M2939",12.54199654,32.83502444,40.72547165,3.895816318,26.37553684,21.89252382,26.92860465,63.99612272,22.55081183,22.03135861,9.405108747,129.6037007,61.9141421,12.63335119,17.65776397,11.0470837,10.70751279,125.1311953,29.78843813,4.548281246,37.93667414,148.770539,132.646961,NA,16.30618347,13.09128808,11.15606354,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_M32283",3.878163179,6.291354695,32.04365157,3.895816318,9.902174134,9.773551523,16.05030083,34.6172266,6.754707692,7.704542968,5.390018918,136.6580716,61.9141421,7.345252525,9.683276826,6.11842404,5.669828133,131.878567,12.80148742,2.925633089,25.34140101,102.5092061,119.39,NA,14.52973395,17.52812469,11.15606354,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_MSU-MR4680",2.316560384,5.849615503,12.82235328,4.431103816,7.654295442,7.949837588,25.35484528,42.86905791,9.523819835,17.42149982,8.431613511,129.6037007,47.18348991,17.28293908,19.01254964,8.615431586,17.09914431,128.8427767,15.19594107,3.168783432,28.6532939,103.053071,115.65,24.03038122,11.55452253,13.09128808,7.115127606,12.84718807
"Dasyurus_maculatus","Bettongia_penicillata_FMNH-129431",3.116387491,5.118350005,2.402323025,2.822828884,9.289239718,7.413755631,9.422770698,27.53026646,5.758202051,7.184242392,4.233781628,131.5566314,102.3874976,7.448367289,10.02424591,7.36665832,5.907902692,131.9055972,11.44301158,1.893631523,15.91719813,77.43472265,103.2981182,NA,9.407382194,5.245814495,7.115127606,NA
"Dasyurus_maculatus","Bettongia_penicillata_M27628",7.652297345,27.68228714,2.326284712,2.822828884,26.37553684,18.3713604,12.52149087,28.32710763,5.91046795,7.406415462,4.072079128,129.9788681,108.2628898,6.269822597,8.748903614,5.472284765,5.052616347,131.9055972,11.96138699,1.982907247,22.15948288,79.58308777,101.6829248,19.80585108,9.487531468,9.762271913,4.525278475,10.6257562
