"Species","Individual","dentary","dentary.1","dentary.2","dentary.3","dentary.4","dentary.5","scapula","scapula.1","scapula.2","scapula.3","scapula.4","scapula.5","scapula.6","humerus","humerus.1","humerus.2","humerus.3","humerus.4","femur","femur.1","femur.2","femur.3","Tibia","Calcaneus","Calcaneus.1","Calcaneus.2","Calcaneus.3","Calcaneus.4"
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_FMNH124573",4.16468952,10.22644647,32.29508618,4.870102337,12.96848016,12.21641046,33.270235,57.42470487,12.30537944,12.30582851,8.3388158,139.6657527,47.18348991,12.13772226,16.58545361,8.407124674,8.716424675,124.6052588,20.80065368,3.065016992,37.93667414,137.2750387,132.646961,25.6381773,13.11055627,14.86281121,7.587187558,13.61294932
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM15466",4.31890706,7.489514708,31.32468748,4.119454976,13.78459244,8.82503036,18.26848481,36.01444886,6.501255871,7.97950717,4.609470646,139.6657527,55.49315457,7.448367289,10.02424591,7.36665832,6.66992194,133.1522016,13.97435324,3.948556785,24.51427662,102.8655821,85.36,NA,16.88218101,19.8193301,11.29348961,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM20152",4.03282329,6.735129396,32.29508618,4.434269372,11.27149848,9.833963501,17.016052,38.99864518,6.965628431,8.174653219,5.474931257,136.0339899,66.94473281,8.113017584,10.90630298,6.630917804,6.115581777,126.8029073,17.39331126,3.065016992,28.31962061,111.6966881,136.47,NA,15.10075234,9.762271913,5.780029158,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM20274",3.542598475,5.150399437,29.31265771,3.981611577,9.109098906,8.043660361,16.50567583,34.65624031,6.352209601,7.667970411,4.857329249,139.5136394,47.18348991,9.76,9.753572371,6.443469184,6.542683451,133.1522016,12.15181937,3.29098264,23.02165848,114.93,98.78953762,NA,8.125157133,16.69102689,5.835271588,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM9339",4.51266897,6.557197207,32.04365157,4.870102337,10.59748678,9.691172418,15.74865525,32.909137,5.810538337,7.2457153,4.795541127,129.6037007,66.26749172,6.766592454,9.084837755,6.416555278,6.393284882,136.0399212,12.16416009,3.29098264,23.02165848,98.71455374,85.36,NA,13.96213756,8.060954931,4.525278475,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_M2939",4.97229246,8.495164509,32.04365157,4.782875646,12.23373358,11.32104865,36.59815168,78.66823356,23.49978408,21.35518244,17.6725325,129.8851194,61.83179744,31.40579977,25.45387428,23.63579345,18.61704951,126.9408,25.29317671,6.156719928,38.93049824,135.7546197,132.646961,NA,13.96213756,17.52812469,11.08041633,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_M32283",3.878163179,6.291354695,32.04365157,3.895816318,9.902174134,9.773551523,16.05030083,34.6172266,6.754707692,7.704542968,5.390018918,136.6580716,61.9141421,7.345252525,9.683276826,6.11842404,5.669828133,131.878567,12.80148742,2.925633089,25.34140101,102.5092061,71.54595719,NA,9.407382194,9.762271913,5.93366381,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_MSU-MR4680",3.542598475,5.410394801,12.82235328,4.476411612,7.534244769,9.614612819,19.49965092,112.5355642,22.55081183,24.58868782,19.42674089,131.5566314,68.28171827,13.20543895,22.88744148,8.615431586,10.48220042,122.4449379,15.19594107,3.168783432,28.6532939,103.053071,103.2981182,24.03038122,11.55452253,13.09128808,7.115127606,12.84718807
"Dasyurus_maculatus","Bettongia_penicillata_FMNH-129431",3.116387491,5.118350005,2.402323025,2.822828884,9.289239718,7.413755631,9.422770698,27.53026646,5.758202051,7.184242392,4.233781628,131.5566314,102.3874976,12.63335119,17.20640588,8.182451128,8.252567018,141.7216637,12.837245,2.521870501,22.36224616,82.33751626,103.2981182,NA,9.487531468,5.853643819,2.982089857,NA
"Dasyurus_maculatus","Bettongia_penicillata_M27628",12.54199654,16.5856724,2.326284712,2.249916432,26.11648916,22.9854687,12.52149087,28.32710763,5.91046795,7.406415462,4.072079128,129.9788681,108.2628898,6.269822597,8.748903614,5.472284765,5.052616347,131.9055972,11.96138699,1.982907247,22.15948288,79.58308777,101.6829248,19.80585108,9.487531468,9.762271913,4.525278475,10.6257562
