"Species","Individual","dentary","dentary.1","dentary.2","dentary.3","dentary.4","dentary.5","scapula","scapula.1","scapula.2","scapula.3","scapula.4","scapula.5","scapula.6","humerus","humerus.1","humerus.2","humerus.3","humerus.4","femur","femur.1","femur.2","femur.3","Tibia","Calcaneus","Calcaneus.1","Calcaneus.2","Calcaneus.3","Calcaneus.4"
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_FMNH124573",4.305687829,7.335170706,12.82235328,3.699013878,13.78459244,14.4063205,15.15219501,38.50739848,6.754707692,7.747595698,5.865515938,139.5136394,66.26749172,20.55931455,28.97352161,18.18981528,13.58096121,130.5078937,12.89572602,2.971039263,28.93969123,108.4064897,111.18,25.6381773,13.11055627,14.86281121,7.587187558,13.61294932
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM15466",4.31890706,7.489514708,33.08613196,4.119454976,13.78459244,8.82503036,18.26848481,36.01444886,6.501255871,7.97950717,4.609470646,139.6657527,55.49315457,7.448367289,10.02424591,7.36665832,6.66992194,133.1522016,13.97435324,3.948556785,25.34140101,102.5092061,132.51,NA,16.88218101,17.81259091,4.525278475,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM20152",4.03282329,6.735129396,32.29508618,4.434269372,11.27149848,9.833963501,17.016052,38.99864518,6.965628431,8.174653219,5.474931257,136.0339899,66.94473281,8.113017584,10.90630298,6.630917804,6.115581777,126.8029073,17.39331126,3.065016992,28.31962061,111.6966881,127.85,NA,17.48721207,17.81259091,9.802405615,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM20274",3.542598475,5.150399437,29.31265771,3.981611577,9.109098906,8.043660361,16.50567583,34.65624031,6.352209601,7.667970411,4.857329249,139.5136394,47.18348991,9.686387847,13.75574491,6.416555278,6.899925767,126.6454817,12.69778188,3.065016992,28.31962061,99.05887322,119.92,NA,14.52973395,19.8193301,5.835271588,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM9339",4.51266897,6.557197207,32.29508618,4.870102337,10.59748678,9.691172418,15.74865525,32.909137,5.810538337,7.2457153,4.795541127,129.6037007,66.26749172,6.766592454,9.084837755,6.416555278,6.393284882,136.0399212,12.16416009,3.29098264,28.6532939,114.93,161.83,NA,7.972295169,16.83786842,5.84353515,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_M2939",5.934775242,8.720692075,12.82235328,4.870102337,12.23373358,15.278908,23.03889995,50.79546662,11.90372787,13.39632965,8.431613511,129.6037007,117.2096277,12.13772226,16.58545361,5.601120139,8.458762079,126.9408,18.52576436,8.303141615,41.1258358,126.6696067,132.646961,NA,12.49990496,17.52812469,11.15606354,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_M32283",3.878163179,6.291354695,32.04365157,3.895816318,9.902174134,9.773551523,16.05030083,34.6172266,6.754707692,7.704542968,5.390018918,136.6580716,61.9141421,7.345252525,9.683276826,6.11842404,5.669828133,131.878567,12.80148742,2.925633089,25.34140101,102.5092061,119.92,NA,9.407382194,16.83786842,5.93366381,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_MSU-MR4680",4.31890706,8.720692075,29.31265771,2.512597051,13.78459244,9.728074407,22.2259888,44.51506015,10.14406113,10.69395565,7.691569867,127.4512869,61.9141421,16.93450505,18.11391531,8.071610879,18.61704951,126.9408,15.19594107,3.168783432,28.6532939,103.053071,177.37,24.03038122,11.55452253,13.09128808,7.115127606,12.84718807
"Dasyurus_maculatus","Bettongia_penicillata_FMNH-129431",3.116387491,5.118350005,2.402323025,2.822828884,9.289239718,7.413755631,9.422770698,27.53026646,5.758202051,7.184242392,4.233781628,131.5566314,102.3874976,15.47814442,20.13472583,23.63579345,17.09914431,145.9606016,18.83397777,9.363598954,33.29254106,126.0074425,103.2981182,NA,34.33083401,34.34537598,21.79646968,NA
"Dasyurus_maculatus","Bettongia_penicillata_M27628",5.813811331,8.420672276,2.486533871,2.968055038,11.6299535,10.13401084,12.52149087,28.32710763,5.91046795,7.406415462,4.072079128,129.9788681,108.2628898,6.269822597,8.748903614,5.472284765,5.052616347,131.9055972,11.96138699,1.982907247,22.15948288,79.58308777,101.6829248,19.80585108,9.487531468,9.762271913,4.525278475,10.6257562
