"Species","Individual","dentary","dentary.1","dentary.2","dentary.3","dentary.4","dentary.5","scapula","scapula.1","scapula.2","scapula.3","scapula.4","scapula.5","scapula.6","humerus","humerus.1","humerus.2","humerus.3","humerus.4","femur","femur.1","femur.2","femur.3","Tibia","Calcaneus","Calcaneus.1","Calcaneus.2","Calcaneus.3","Calcaneus.4"
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_FMNH124573",2.256228654,5.150399437,32.29508618,4.431103816,8.470054614,7.663972754,16.05030083,40.78557125,7.763618324,10.83525449,5.636531098,130.3218729,66.26749172,9.76,14.11778151,6.25751364,7.533101653,124.6052588,13.74807677,3.29098264,23.2018887,81.60090488,119.39,25.6381773,13.11055627,14.86281121,7.587187558,13.61294932
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM15466",4.31890706,7.489514708,33.08613196,4.119454976,13.78459244,8.82503036,18.26848481,36.01444886,6.501255871,7.97950717,4.609470646,139.6657527,55.49315457,7.448367289,10.02424591,7.36665832,6.66992194,133.1522016,13.97435324,3.948556785,28.35745255,108.4064897,132.51,NA,13.96213756,13.51084031,3.506876373,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM20152",4.03282329,6.735129396,32.29508618,4.434269372,11.27149848,9.833963501,17.016052,38.99864518,6.965628431,8.174653219,5.474931257,136.0339899,66.94473281,8.113017584,10.90630298,6.630917804,6.115581777,126.8029073,17.39331126,3.065016992,28.31962061,111.6966881,132.646961,NA,13.11055627,18.21699533,9.213135775,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM20274",3.542598475,5.150399437,29.31265771,3.981611577,9.109098906,8.043660361,16.50567583,34.65624031,6.352209601,7.667970411,4.857329249,139.5136394,47.18348991,27.6343921,47.80256879,18.2416436,26.4660682,131.7348764,16.59934995,3.29098264,23.77337176,87.62,136.47,NA,13.96213756,16.69102689,11.15606354,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM9339",4.51266897,6.557197207,37.63570378,4.870102337,10.59748678,9.691172418,15.74865525,32.909137,5.810538337,7.2457153,4.795541127,129.6037007,66.26749172,6.766592454,9.084837755,6.416555278,6.393284882,136.0399212,12.16416009,3.29098264,22.00727851,98.71455374,127.85,NA,16.30618347,9.762271913,3.506876373,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_M2939",12.92791812,27.68228714,37.63570378,3.752463997,26.11648916,22.49354483,16.05030083,53.56082121,10.82714017,13.39632965,8.427004015,131.5566314,70.66141988,22.26845348,38.28075223,13.17294161,18.44086492,146.8315079,8.417542399,3.884668484,15.91719813,59.25409932,132.646961,NA,16.30618347,9.66630652,2.982089857,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_M32283",3.878163179,6.291354695,32.04365157,3.895816318,9.902174134,9.773551523,16.05030083,34.6172266,6.754707692,7.704542968,5.390018918,136.6580716,61.9141421,7.345252525,9.683276826,6.11842404,5.669828133,131.878567,12.80148742,2.925633089,25.34140101,102.5092061,119.39,NA,10.82775054,9.66630652,5.780029158,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_MSU-MR4680",4.169174608,8.420672276,31.32468748,3.725812933,12.17259134,12.81716121,17.016052,53.56082121,9.753220061,10.72834642,7.364971972,129.9788681,65.32823941,11.90215281,16.2821067,11.0470837,7.659788106,126.9408,15.19594107,3.168783432,28.6532939,103.053071,177.37,24.03038122,11.55452253,13.09128808,7.115127606,12.84718807
"Dasyurus_maculatus","Bettongia_penicillata_FMNH-129431",3.116387491,5.118350005,2.402323025,2.822828884,9.289239718,7.413755631,9.422770698,27.53026646,5.758202051,7.184242392,4.233781628,131.5566314,102.3874976,7.925495279,10.38541635,6.630917804,5.95115976,131.7348764,17.09824827,1.893631523,23.77337176,79.58308777,103.2981182,NA,7.362438917,13.09128808,9.802405615,NA
"Dasyurus_maculatus","Bettongia_penicillata_M27628",12.92791812,27.68228714,1.963817565,3.884382003,33.61517019,21.79730851,12.52149087,28.32710763,5.91046795,7.406415462,4.072079128,129.9788681,108.2628898,6.269822597,8.748903614,5.472284765,5.052616347,131.9055972,11.96138699,1.982907247,22.15948288,79.58308777,101.6829248,19.80585108,9.487531468,9.762271913,4.525278475,10.6257562
