"Individual","Species","dentary","dentary.1","dentary.2","dentary.3","dentary.4","dentary.5","scapula","scapula.1","scapula.2","scapula.3","scapula.4","scapula.5","scapula.6","humerus","humerus.1","humerus.2","humerus.3","humerus.4","femur","femur.1","femur.2","femur.3","Tibia","Calcaneus","Calcaneus.1","Calcaneus.2","Calcaneus.3","Calcaneus.4"
"Thylacinus_cynocephalus_A12447","Thylacinus_cynocephalus",12.92791812,33.95913538,8.314342064,5.361360968,35.02580438,23.60376256,10.51955404,48.16978611,15.3323084,10.72834642,3.506932298,136.0339899,40.14357621,18.99301611,13.94320986,18.2416436,13.42955166,136.387487,7.224621165,1.88,20.68340635,126.0074425,273,15.49249065,23.44724514,6.943581199,19.01691245,13.75941633
"Thylacinus_cynocephalus_A3298","Thylacinus_cynocephalus",7.915167689,21.9464413,5.514854148,4.197880689,26.37553684,17.82873342,25.35484528,98.79464643,18.64143273,23.28297919,14.94697401,131.5404038,120.5499282,21.67356002,28.97352161,13.73805128,15.66398538,138.025919,18.56923417,6.750621394,34.81479428,172.8721369,273,55.94502756,9.407382194,17.52812469,16.31145052,13.61294932
"Thylacinus_cynocephalus_ANU-19-161","Thylacinus_cynocephalus",9.898693956,27.68228714,8.646307909,4.595397823,33.61517019,20.88196338,25.35484528,27.53026646,8.71688465,12.30582851,5.865515938,118.6916289,50.79777992,9.146722645,13.75574491,6.628274783,10.41386658,122.4449379,17.28932447,5.778999508,18.91144533,151.8646847,161.83,56.12733416,15.10075234,14.41643194,10.3076868,22.93929417
"Thylacinus_cynocephalus_F106839","Thylacinus_cynocephalus",4.03282329,10.22644647,6.194786327,2.530469181,15.08624678,12.81716121,14.11739855,77.64900059,11.12262785,18.21787146,8.391701682,125.7037286,40.14357621,25.18718849,38.28075223,17.16120261,19.7817393,137.3723818,16.68101644,3.168783432,34.88624753,126.6696067,185.5748891,32.52958713,9.407382194,26.44535845,10.42774658,22.93929417
"Thylacinus_cynocephalus_F106840","Thylacinus_cynocephalus",10.39339282,8.420672276,40.72547165,6.417756581,16.18014901,20.26055669,19.49965092,50.22824549,6.518052523,7.302997672,5.210850123,117.9026302,38.95561236,9.958784811,15.91093224,9.690384173,5.8,145.9606016,20.37608875,9.317547527,50.49647162,208.2734968,181.22,79.05240977,13.96213756,9.762271913,10.84789975,36.56274122
"Thylacinus_cynocephalus_F106843","Thylacinus_cynocephalus",9.416857808,16.2147453,9.481426928,4.356899388,14.71492979,23.93713429,34.33285454,44.51506015,11.57858895,18.80111456,5.865515938,124.0036155,43.6311418,32.98565439,47.80256879,23.93685931,24.85807942,136.3942891,12.9954073,3.211424438,28.03383602,95.09654109,181.22,32.52958713,20.60068636,16.83786842,13.69893674,16.17247432
"Thylacinus_cynocephalus_SAMAM1960","Thylacinus_cynocephalus",5.588781342,7.607846234,1.963817565,4.431103816,12.42412678,11.01171973,19.49965092,47.43130223,10.14406113,10.88183061,7.127139198,122.1199848,66.94473281,9.704042749,13.23112981,6.152104755,8.116359365,131.5576551,12.98334664,1.562813915,20.68340635,98.71455374,185.5748891,40.40874154,17.48721207,17.48112179,11.29348961,19.7719785
"Thylacinus_cynocephalus_SAMAM95","Thylacinus_cynocephalus",12.54199654,32.83502444,7.299846628,5.001653984,36.86846741,22.91927841,30.4251634,130.2841215,23.53258806,29.27253205,17.6725325,125.7037286,127.8761321,26.48163431,36.46721682,18.18981528,18.61704951,135.7005187,24.80287097,7.673541243,46.99750072,208.970395,87.17,55.94502756,17.48721207,10.8634889,7.587187558,13.75941633
"Dasyurus_maculatus_J1876","Dasyurus_maculatus",5.233507589,6.778379659,1.813370588,2.723880298,10.94609199,12.21641046,10.51955404,44.54065701,8.572223396,10.69395565,6.228644557,131.656745,54.54255065,9.958784811,14.48944588,8.83630405,7.659788106,133.8187264,16.58771727,2.367513617,28.35745255,208.970395,228,17.67384041,17.48721207,13.09128808,23.65930524,12.84718807
"Dasyurus_maculatus_J2783","Dasyurus_maculatus",5.934775242,11.07995595,2.597631424,2.570470895,14.01174395,11.895447,15.15219501,53.56082121,11.77788053,14.10531896,8.565883305,113.2452111,119.2028207,12.60377328,16.77420698,11.0470837,8.123323896,133.0796489,12.63049453,3.461568492,24.37252616,95.09654109,127.85,17.67384041,9.487531468,9.762271913,9.213135775,12.84718807
"Dasyurus_maculatus_J8049","Dasyurus_maculatus",6.71620542,11.62492632,2.375975084,2.657956243,13.75982655,11.59185206,13.17188727,36.49172501,7.763618324,11.01679462,6.119366399,125.7464092,76.03308897,9.76,13.75574491,6.628274783,8.116359365,131.5034538,10.82282291,2.833819213,22.15948288,279.9767151,85.36,17.67384041,18.74711015,33.71549248,17.6060112,13.61294932
"Dasyurus_maculatus_JM8066","Dasyurus_maculatus",6.664193022,12.03787255,3.597339691,2.70254963,15.60807907,12.65096772,12.7923519,56.47607584,10.14406113,16.14144345,8.391701682,123.8420015,37.89536904,9.958784811,13.94320986,6.152104755,8.458762079,132.5806509,12.98334664,2.61289843,19.33854559,97.57974597,228,24.03038122,13.96213756,34.34537598,9.802405615,13.61294932
"Dasyurus_maculatus_JM9725","Dasyurus_maculatus",5.326032238,8.578076039,2.326284712,2.716511955,11.24546335,10.13401084,12.7923519,44.49747555,10.74780133,13.39632965,7.364971972,125.0608058,124.4632176,11.90215281,15.91093224,9.690384173,8.252567018,132.5806509,12.48524582,3.527186818,23.95475514,85.29265229,119.92,24.03038122,13.96213756,9.66630652,5.835271588,12.84718807
"Dasyurus_maculatus_M37890","Dasyurus_maculatus",6.09440871,11.01071588,2.909714258,2.512597051,14.15857127,11.26830517,36.59815168,53.56082121,7.599168314,7.302997672,5.961199597,136.6580716,108.2628898,12.82046866,17.53449569,11.15922813,8.870903698,134.2182937,13.86629706,3.032231305,23.77337176,98.71455374,96.5,17.67384041,23.44724514,26.86124984,19.01691245,12.84718807
"Dasyurus_maculatus_S497","Dasyurus_maculatus",4.835245126,9.666786406,2.174782609,2.441002811,11.44699291,9.241402592,13.45446504,28.32710763,6.501255871,6.28323116,4.561367372,134.8931383,116.9886961,10.54476379,13.05014383,9.685889436,8.323102134,135.702905,10.94282727,2.971039263,19.33854559,81.60090488,85.36,15.64002294,14.52973395,23.08058869,9.802405615,13.61294932
"Dasyurus_maculatus_SAMA-M27408","Dasyurus_maculatus",5.199184178,9.941924457,2.486533871,2.767804965,12.1472526,9.728074407,14.11739855,40.78557125,6.501255871,8.394632623,4.561367372,125.7037286,108.2628898,12.00365737,14.9106195,10.00396505,7.589419716,131.9899714,12.16416009,1.739470864,20.7345,87.64502027,87.17,17.67384041,9.407382194,17.52812469,7.587187558,12.84718807
"Dasyurus_viverrinus_JM16666","Dasyurus_viverrinus",2.735581025,6.778379659,43.5060559,3.833258226,11.05251956,9.691172418,21.51770285,28.9934613,6.501255871,10.72834642,4.857329249,125.7037286,70.08561586,12.00365737,17.65776397,8.071610879,11.5356849,140.8524837,12.98334664,5.75969607,25.34140101,144.2631415,150.54,17.67384041,7.972295169,8.060954931,5.780029158,9.399234002
"Dasyurus_viverrinus_JM19595","Dasyurus_viverrinus",8.904481475,11.07995595,25.40233513,2.822828884,12.02524044,13.68253033,10.940734,44.54065701,8.651688214,10.72834642,5.795831034,116.595748,104.8469178,9.02,11.94,6.68,5.8,120.6087,9.64,1.88,20.7345,71.14,108.78,17.67384041,14.52973395,9.66630652,10.84789975,12.84718807
"Dasyurus_viverrinus_JM22012","Dasyurus_viverrinus",4.632413713,7.607846234,2.136300474,2.172891054,11.6299535,8.335355518,10.863089,42.76763569,8.419871135,10.46561087,5.636531098,118.6916289,124.3866424,9.76,13.2,7.38,6.2,126.9408,12.28295795,1.562813915,18.91144533,100.8265443,119.92,15.64002294,6.877352998,6.943581199,5.314987956,8.286608745
"Pseudocheirus_peregrinus_JM18721","Pseudocheirus_peregrinus",2.256228654,4.550004466,1.963817565,1.694077688,7.654295442,6.462702508,7.610737064,33.79367073,5.24821503,7.302997672,3.506932298,125.7037286,86.67998729,7.720954583,9.753572371,3.104920646,6.160848658,135.7275711,8.417542399,2.351773246,15.91719813,63.77195337,127.85,63.11930823,32.19272348,17.52812469,16.38501013,3.940741799
"Pseudocheirus_peregrinus_M12547","Pseudocheirus_peregrinus",2.24610588,4.135630454,2.487485075,2.044214197,7.113902688,6.571497899,7.610737064,25.75339168,6.005256723,6.832738057,3.821710971,127.6581881,117.2096277,6.708634292,8.787216639,2.570418001,5.110653336,146.8315079,6.494754906,1.358248299,13.66267921,57.53280885,150.54,9.484753189,3.929842994,5.853643819,2.982089857,3.940741799
"Pseudocheirus_peregrinus_UMZC-A9.26","Pseudocheirus_peregrinus",5.640134103,6.428877241,32.04365157,3.456594745,10.59748678,11.45951875,16.04660949,33.79367073,6.965628431,7.184242392,7.691569867,125.9349811,47.18348991,7.054770737,7.819534571,4.772677751,5.669828133,133.0018246,7.955359898,1.867933085,19.32046724,73.27315099,71.54595719,35.47782313,23.44724514,23.08058869,16.31145052,3.940741799
"Spilocuscus_maculatus_AMM11634","Spilocuscus_maculatus",4.104189175,12.03787255,30.63019396,1.624847396,10.97998851,8.954371813,33.33918538,63.99612272,11.77788053,18.21787146,8.431613511,127.6581881,59.42707671,15.30265556,18.11391531,5.601120139,13.42955166,135.2161811,13.60688722,2.844990168,28.93969123,100.8265443,88.10640463,35.47782313,26.47877217,28.91695487,13.69893674,20.52459293
"Spilocuscus_maculatus_J16724","Spilocuscus_maculatus",5.508888609,12.62492765,2.38725858,4.597997687,13.55680294,16.20960346,13.45446504,50.79546662,10.1958988,15.00602809,8.427004015,122.5586198,50.61503111,12.90290555,14.9106195,9.85947268,11.5356849,137.5209683,11.44301158,3.313405693,25.34140101,126.0074425,273,55.94502756,24.39187028,28.91695487,12.53564919,13.75941633
"Spilocuscus_maculatus_JM18184","Spilocuscus_maculatus",4.104189175,10.19409312,2.210134557,2.249916432,11.7419784,11.06278205,10.55011566,38.50739848,6.985934851,10.69395565,5.961199597,121.4865642,37.89536904,10.34234956,13.61008698,5.146625637,6.899925767,132.0233499,9.286325328,2.8761665,18.91144533,72.11513679,64.59,79.05240977,11.55452253,16.83786842,10.3076868,16.17247432
"Trichosurus_vulpecula_JM10017","Trichosurus_vulpecula",4.026580449,7.335170706,2.389532026,2.356936722,11.66705859,12.21641046,12.25347803,42.86905791,7.030669179,11.244309,7.030803224,125.9349811,33.52720256,9.686387847,14.86275282,6.25751364,6.992380518,132.1136668,11.5104436,2.367513617,21.14452201,87.62,87.17,15.49249065,3.929842994,9.66630652,16.38501013,16.17247432
"Trichosurus_vulpecula_JM1872","Trichosurus_vulpecula",3.739994828,5.967429011,2.408297053,2.723880298,9.879983995,10.57740878,10.86529435,42.05805717,7.599168314,11.68049076,6.228644557,125.8548418,36.81722557,9.704042749,14.10302116,6.837893751,8.331838239,134.2580808,13.23785475,1.562813915,20.7345,87.64502027,150.54,15.49249065,20.60068636,26.44535845,11.29348961,18.4881007
"Trichosurus_vulpecula_JM8567","Trichosurus_vulpecula",4.16468952,6.778379659,1.813370588,2.762869828,9.376770314,9.945692928,10.38230791,40.78557125,7.763618324,12.38325867,6.351913599,125.7464092,34.39413929,10.59199135,14.62583949,6.628274783,8.458762079,131.5576551,10.32395416,1.452874212,18.91144533,95.09654109,87.17,15.49249065,11.55452253,26.44535845,9.213135775,22.93929417
"Trichosurus_vulpecula_M39088","Trichosurus_vulpecula",4.305687829,10.41503369,2.63691424,3.699013878,14.57312796,15.278908,14.57858858,57.1899434,10.40921909,16.96262689,9.410332728,134.8931383,38.95561236,13.56903445,20.13472583,8.071610879,10.5485366,142.5069455,13.74807677,2.32442544,27.82987271,108.4064897,104.56,15.49249065,9.407382194,31.6779487,7.115127606,33.38879506
"Trichosurus_vulpecula_SAMAM20643","Trichosurus_vulpecula",5.640134103,12.03787255,8.471266975,2.172891054,14.01174395,10.13401084,13.17188727,39.98881147,10.74780133,15.00602809,7.691569867,128.4054301,68.28171827,10.55231812,13.94320986,8.182451128,8.135243785,133.4640597,12.837245,1.893631523,20.60248909,87.64502027,104.56,15.49249065,7.362438917,10.03450528,5.835271588,6.026149985
"Trichosurus_vulpecula_UMZC-A9.16","Trichosurus_vulpecula",4.026580449,5.365107244,2.63691424,2.172891054,8.853739927,6.899224784,30.4251634,42.29046622,7.599168314,6.311971627,7.691569867,125.8548418,110.5396613,7.448367289,8.787216639,4.790140511,6.2,124.9868291,16.12463982,1.909893225,25.37771774,102.8655821,98.78953762,15.49249065,17.48721207,34.34537598,16.95610184,16.17247432
"Hypsiprymnodon_moschatus_J6249","Hypsiprymnodon_moschatus",2.316560384,4.258437628,12.82235328,1.67558087,5.031426823,4.770180603,30.4251634,28.32710763,6.420092612,8.174653219,7.030803224,122.1199848,85.32803859,7.054770737,7.819534571,5.038605485,4.93989557,136.7369715,17.28932447,6.876504428,28.35745255,114.93,181.22,11.16109471,7.362438917,13.09128808,10.3076868,12.84718807
"Hypsiprymnodon_moschatus_JM6187","Hypsiprymnodon_moschatus",4.305687829,7.440675207,30.50513744,2.966847233,12.42412678,11.895447,16.04660949,29.41023638,4.913100691,6.238077938,3.506932298,129.7770208,31.1377437,5.579976123,7.317594272,4.625537792,4.471247977,154.0158582,7.224621165,1.800080794,14.794912,59.25409932,237.4072831,11.16109471,22.58811132,16.83786842,9.802405615,12.84718807
"Hypsiprymnodon_moschatus_M4154","Hypsiprymnodon_moschatus",5.640134103,12.60613659,2.402323025,6.525496695,14.01174395,11.59997931,10.55011566,39.82587839,9.469809469,10.72834642,7.127139198,128.4054301,70.25562488,6.29980514,7.774336531,4.90168826,4.796337005,145.9606016,8.063694062,1.362987257,14.59292393,60.04154957,85.36,11.16109471,5.257472891,5.245814495,3.506876373,5.777853212
"Hypsiprymnodon_moschatus_M42749","Hypsiprymnodon_moschatus",2.735581025,4.724183334,6.495101494,1.624847396,6.672155937,5.108917483,7.18931234,27.10691323,4.877178447,6.311971627,3.594378805,123.4631739,59.86977684,5.575315629,7.416505085,4.772677751,4.728139859,147.6467776,7.770504805,1.430349122,12.99957728,57.93386473,62.74,11.16109471,11.55452253,13.09128808,7.115127606,36.10979129
"Aepyprymnus_rufescens_FMNH124573","Aepyprymnus_rufescens",4.305687829,8.420672276,1.813370588,4.476411612,11.64569729,8.954371813,35.25771617,62.68813859,18.73954195,27.22698883,14.94697401,132.4386123,50.61503111,10.32963956,13.23901285,6.152104755,8.733320577,135.396149,12.98334664,1.358248299,28.03383602,63.77195337,85.36,25.6381773,13.11055627,14.86281121,7.587187558,13.61294932
"Aepyprymnus_rufescens_JM15466","Aepyprymnus_rufescens",4.31890706,7.489514708,12.15029379,4.119454976,13.78459244,8.82503036,18.26848481,36.01444886,6.501255871,7.97950717,4.609470646,139.6657527,55.49315457,7.448367289,10.02424591,7.36665832,6.66992194,133.1522016,13.97435324,3.948556785,22.75753828,114.93,181.22,25.6381773,32.19272348,33.71549248,13.69893674,12.84718807
"Aepyprymnus_rufescens_JM20152","Aepyprymnus_rufescens",4.03282329,6.735129396,32.29508618,4.434269372,11.27149848,9.833963501,17.016052,38.99864518,6.965628431,8.174653219,5.474931257,136.0339899,66.94473281,8.113017584,10.90630298,6.630917804,6.115581777,126.8029073,17.39331126,3.065016992,28.31962061,111.6966881,101.6829248,24.03038122,8.125157133,9.762271913,7.115127606,13.61294932
"Aepyprymnus_rufescens_JM20274","Aepyprymnus_rufescens",3.542598475,5.150399437,29.31265771,3.981611577,9.109098906,8.043660361,16.50567583,34.65624031,6.352209601,7.667970411,4.857329249,139.5136394,47.18348991,5.797370259,8.748903614,4.772677751,5.669828133,154.0158582,7.224621165,3.884668484,21.14452201,108.4064897,185.5748891,25.6381773,11.55452253,36.80669052,10.84789975,12.84718807
"Aepyprymnus_rufescens_JM9339","Aepyprymnus_rufescens",4.51266897,6.557197207,5.29,4.870102337,10.59748678,9.691172418,15.74865525,32.909137,5.810538337,7.2457153,4.795541127,129.6037007,66.26749172,6.766592454,9.084837755,6.416555278,6.393284882,136.0399212,12.16416009,3.29098264,26.97065224,124.9969603,85.36,25.6381773,18.74711015,33.71549248,12.53564919,13.61294932
"Aepyprymnus_rufescens_M2939","Aepyprymnus_rufescens",4.442621978,6.179555362,10.10716422,3.054021314,11.6299535,12.21641046,13.45446504,47.43130223,6.420092612,6.457880536,5.210850123,122.1199848,85.32803859,14.60399661,19.01254964,10.13784836,13.42955166,131.7348764,20.80065368,5.658045516,38.14882138,148.770539,132.646961,25.6381773,22.58811132,10.03450528,23.65930524,12.84718807
"Aepyprymnus_rufescens_M32283","Aepyprymnus_rufescens",3.878163179,6.291354695,32.04365157,3.895816318,9.902174134,9.773551523,16.05030083,34.6172266,6.754707692,7.704542968,5.390018918,136.6580716,61.9141421,7.345252525,9.683276826,6.11842404,5.669828133,131.878567,12.80148742,2.925633089,25.34140101,102.5092061,127.85,24.03038122,26.47877217,23.08058869,16.31145052,12.84718807
"Aepyprymnus_rufescens_MSU-MR4680","Aepyprymnus_rufescens",6.09440871,10.22644647,10.10716422,2.70254963,14.57312796,10.58914872,30.4251634,57.42470487,10.14406113,16.14144345,7.691569867,116.595748,78.87568465,12.00365737,17.53449569,5.847201977,10.41386658,128.6729767,15.19594107,3.168783432,28.6532939,103.053071,103.2981182,24.03038122,11.55452253,13.09128808,7.115127606,12.84718807
"Bettongia_penicillata_FMNH-129431","Bettongia_penicillata",3.116387491,5.118350005,2.402323025,2.822828884,9.289239718,7.413755631,9.422770698,27.53026646,5.758202051,7.184242392,4.233781628,131.5566314,102.3874976,6.766592454,10.32013533,4.625537792,5.374569303,124.9868291,12.48524582,1.562813915,18.91144533,103.053071,103.2981182,25.6381773,23.44724514,31.6779487,16.38501013,12.84718807
"Bettongia_penicillata_M27628","Bettongia_penicillata",5.813811331,7.607846234,2.408297053,2.512597051,13.09452626,10.08816822,12.52149087,28.32710763,5.91046795,7.406415462,4.072079128,129.9788681,108.2628898,6.269822597,8.748903614,5.472284765,5.052616347,131.9055972,11.96138699,1.982907247,22.15948288,79.58308777,101.6829248,19.80585108,9.487531468,9.762271913,4.525278475,10.6257562
"Bettongia_penicillata_M27943","Bettongia_penicillata",2.869113259,5.009651174,2.782504214,2.034000772,8.470054614,7.392063472,14.11739855,42.86905791,8.71688465,10.72834642,5.474931257,127.293354,110.5396613,10.49463373,14.86275282,6.68,6.160848658,132.5806509,20.80065368,4.727242663,48.33559716,142.6983845,119.92,25.6381773,11.55452253,26.44535845,9.213135775,12.84718807
"Bettongia_penicillata_NHMUK-1850.11.22.47","Bettongia_penicillata",3.128985234,5.402854133,3.085700146,3.052985403,8.853739927,6.899224784,25.35484528,42.29046622,11.77788053,18.88549588,9.882168007,125.0494513,66.94473281,6.683632177,8.748903614,5.038605485,5.522378686,133.8808282,18.9737324,7.673541243,39.96425523,142.6983845,175.04,24.03038122,3.929842994,9.762271913,5.314987956,12.84718807
"Bettongia_tropica_JM15255","Bettongia_tropica",3.20038519,4.981114258,6.61,1.990072058,9.353110736,7.949837588,10.51955404,29.41023638,5.24821503,6.457880536,3.834628507,127.4512869,50.79777992,5.797370259,8.496651286,5.873819886,4.816762675,133.0710561,11.65754165,1.739470864,20.09921444,85.94205176,104.56,15.64002294,20.60068636,26.86124984,12.53564919,12.84718807
"Bettongia_tropica_M41240","Bettongia_tropica",3.54100581,5.181625849,25.40233513,2.277804344,8.962726794,8.954371813,12.57245184,29.21095371,6.420092612,7.410450945,4.858224691,129.8851194,54.54255065,6.571889073,9.276311236,4.790140511,5.374569303,133.0620686,10.82282291,2.473566333,19.99016086,87.28560633,108.78,17.67384041,11.55452253,31.6779487,11.08041633,12.84718807
"Dendrolagus_bennettianus_M11638","Dendrolagus_bennettianus",5.491034193,6.830368756,30.63019396,3.833258226,12.23373358,13.68253033,10.55011566,33.79367073,6.285700718,9.8579423,6.228644557,124.0036155,117.2096277,13.56903445,16.58545361,8.83630405,10.41386658,148.2569495,12.46770459,5.918538929,23.95475514,79.58308777,88.10640463,17.67384041,20.60068636,14.41643194,9.802405615,16.19836884
