"Individual","Species","dentary","dentary.1","dentary.2","dentary.3","dentary.4","dentary.5","scapula","scapula.1","scapula.2","scapula.3","scapula.4","scapula.5","scapula.6","humerus","humerus.1","humerus.2","humerus.3","humerus.4","femur","femur.1","femur.2","femur.3","Tibia","Calcaneus","Calcaneus.1","Calcaneus.2","Calcaneus.3","Calcaneus.4"
"Thylacinus_cynocephalus_A12447","Thylacinus_cynocephalus",12.92791812,33.95913538,8.314342064,5.361360968,35.02580438,23.60376256,36.59815168,50.22824549,5.856097606,6.238077938,5.474931257,136.6580716,66.94473281,15.27460542,20.13297573,6.097887624,8.655589562,137.3723818,18.9737324,2.426980054,69.22737838,99.05887322,104.56,40.40874154,6.877352998,26.66087802,16.31145052,8.60257661
"Thylacinus_cynocephalus_A3298","Thylacinus_cynocephalus",7.915167689,21.9464413,5.514854148,4.197880689,26.37553684,17.82873342,25.35484528,98.79464643,18.64143273,23.28297919,14.94697401,131.5404038,120.5499282,21.67356002,28.97352161,13.73805128,15.66398538,138.025919,18.56923417,6.750621394,34.81479428,172.8721369,101.6829248,40.40874154,32.19272348,33.71549248,22.25225048,44.11340496
"Thylacinus_cynocephalus_ANU-19-161","Thylacinus_cynocephalus",9.898693956,27.68228714,8.646307909,4.595397823,33.61517019,20.88196338,10.21794029,73.98972176,13.68379537,22.03135861,7.127139198,131.656745,37.89536904,14.00110112,17.65776397,6.383363319,8.716424675,128.5599648,13.16008604,4.287424245,39.78555867,114.93,103.2981182,40.40874154,34.33083401,24.61055181,14.08720035,44.11340496
"Thylacinus_cynocephalus_F106839","Thylacinus_cynocephalus",6.247213618,14.28679781,40.72547165,7.559242531,21.92535653,17.84085473,12.25347803,46.96565332,18.64143273,27.22698883,14.94697401,130.52979,75.73665901,25.18718849,38.28075223,17.16120261,19.7817393,137.3723818,8.063694062,4.663876695,21.14452201,57.93386473,150.54,40.40874154,22.58811132,28.91695487,14.33744521,36.56274122
"Thylacinus_cynocephalus_F106840","Thylacinus_cynocephalus",10.39339282,6.932581744,64.38115586,10.13793434,26.37553684,21.89252382,33.270235,78.66823356,12.43859935,13.71329647,11.58575966,123.8420015,55.49315457,15.27460542,20.13297573,11.0470837,13.723255,135.2161811,20.37608875,9.317547527,50.49647162,208.2734968,71.54595719,40.40874154,25.66067338,29.92647075,17.76016558,8.60257661
"Thylacinus_cynocephalus_F106843","Thylacinus_cynocephalus",5.892579586,14.28679781,7.299846628,2.657956243,16.18014901,9.614612819,28.73412811,56.05278824,15.97436976,27.22698883,19.42674089,139.1555311,37.89536904,32.98565439,47.80256879,23.93685931,24.85807942,136.3942891,16.6479138,7.695375586,22.75753828,99.05887322,101.6829248,40.40874154,18.93471799,26.66087802,10.3076868,8.60257661
"Thylacinus_cynocephalus_SAMAM1960","Thylacinus_cynocephalus",5.813811331,7.122732318,7.575301311,6.829668075,13.3483506,13.22796653,31.42273096,29.41023638,11.57858895,14.10531896,6.561580605,116.9166,75.73665901,7.448367289,10.90630298,7.36665832,5.374569303,136.3942891,12.837245,2.426980054,18.91144533,129.9791463,185.5748891,40.40874154,17.48721207,17.48112179,11.29348961,19.7719785
"Thylacinus_cynocephalus_SAMAM95","Thylacinus_cynocephalus",12.54199654,32.83502444,7.299846628,5.001653984,36.86846741,22.91927841,30.4251634,130.2841215,23.53258806,29.27253205,17.6725325,125.7037286,127.8761321,26.48163431,36.46721682,18.18981528,18.61704951,135.7005187,24.80287097,7.673541243,46.99750072,208.970395,136.47,40.40874154,32.19272348,17.52812469,16.31145052,44.11340496
"Dasyurus_maculatus_J1876","Dasyurus_maculatus",5.508888609,8.741587841,39.22249149,3.873194517,10.73473954,12.05979421,19.53962277,29.41023638,5.810538337,7.2457153,9.433119249,121.5249556,66.26749172,9.958784811,14.48944588,8.83630405,7.659788106,133.8187264,16.58771727,2.844990168,21.49186938,95.09654109,160.26,15.64002294,28.41961236,26.66087802,14.08720035,47.76871654
"Dasyurus_maculatus_J2783","Dasyurus_maculatus",5.934775242,11.07995595,2.597631424,2.570470895,14.01174395,11.895447,15.15219501,53.56082121,11.77788053,14.10531896,8.565883305,113.2452111,119.2028207,12.60377328,16.77420698,11.0470837,8.123323896,133.0796489,12.63049453,3.461568492,24.37252616,95.09654109,177.37,15.64002294,22.87448141,31.6779487,14.08720035,47.76871654
"Dasyurus_maculatus_J8049","Dasyurus_maculatus",6.71620542,11.62492632,2.375975084,2.657956243,13.75982655,11.59185206,31.42273096,73.98972176,18.64143273,27.22698883,11.58575966,136.0339899,70.66141988,12.60377328,14.10302116,8.269170305,10.48220042,128.5599648,13.28459559,6.876504428,24.37252616,114.3367598,160.26,15.64002294,25.66067338,36.80669052,5.780029158,33.19334035
"Dasyurus_maculatus_JM8066","Dasyurus_maculatus",6.664193022,12.03787255,3.597339691,2.70254963,15.60807907,12.65096772,19.49965092,42.86905791,6.501255871,11.4624411,6.228644557,117.7009372,104.8469178,13.20543895,17.65776397,18.2416436,11.5356849,136.0399212,18.52576436,4.150473885,29.94315447,208.2734968,108.78,15.64002294,24.39187028,24.61055181,12.53564919,44.3646552
"Dasyurus_maculatus_JM9725","Dasyurus_maculatus",5.326032238,8.578076039,2.326284712,2.716511955,11.24546335,10.13401084,12.7923519,44.49747555,10.74780133,13.39632965,7.364971972,125.0608058,124.4632176,11.90215281,15.91093224,9.690384173,8.252567018,132.5806509,12.48524582,3.527186818,23.95475514,85.29265229,418.3399165,15.64002294,9.487531468,9.762271913,3.506876373,16.17247432
"Dasyurus_maculatus_M37890","Dasyurus_maculatus",6.09440871,11.01071588,2.909714258,2.512597051,14.15857127,11.26830517,10.38230791,55.79551141,8.533228509,10.72834642,6.561580605,123.8887511,75.73665901,12.82046866,17.53449569,11.15922813,8.870903698,134.2182937,13.86629706,3.032231305,23.77337176,98.71455374,96.5,15.64002294,28.41961236,24.61055181,23.65930524,16.17247432
"Dasyurus_maculatus_S497","Dasyurus_maculatus",4.835245126,9.666786406,2.174782609,2.441002811,11.44699291,9.241402592,12.7923519,44.51506015,9.469809469,15.00602809,5.961199597,125.7464092,66.26749172,10.54476379,13.05014383,9.685889436,8.323102134,135.702905,10.94282727,2.971039263,19.33854559,81.60090488,85.36,15.64002294,7.972295169,9.762271913,3.506876373,44.11340496
"Dasyurus_maculatus_SAMA-M27408","Dasyurus_maculatus",5.199184178,9.941924457,2.486533871,2.767804965,12.1472526,9.728074407,10.863089,46.96565332,5.810538337,7.747595698,6.561580605,125.8548418,57.02447048,12.00365737,14.9106195,10.00396505,7.589419716,131.9899714,12.80148742,4.287424245,23.2018887,77.43472265,160.26,15.64002294,13.96213756,17.48112179,7.115127606,47.76871654
"Dasyurus_viverrinus_JM16666","Dasyurus_viverrinus",5.640134103,7.607846234,14.60326059,5.001653984,15.08624678,9.177575924,22.2259888,56.47607584,5.810538337,6.832738057,6.351913599,132.2132543,36.81722557,9.146722645,10.32013533,8.83630405,7.365564458,134.6397189,20.1531454,7.322560469,39.96425523,153.0173649,185.5748891,17.67384041,7.972295169,8.060954931,5.780029158,9.399234002
"Dasyurus_viverrinus_JM19595","Dasyurus_viverrinus",4.602281013,6.179555362,64.38115586,2.716511955,9.376770314,10.08816822,10.940734,44.54065701,8.651688214,10.72834642,5.795831034,116.595748,104.8469178,9.02,11.94,6.68,5.8,120.6087,9.64,1.88,20.7345,71.14,166.86,15.64002294,9.407382194,17.48112179,5.84353515,9.399234002
"Dasyurus_viverrinus_JM22012","Dasyurus_viverrinus",4.632413713,7.607846234,2.136300474,2.172891054,11.6299535,8.335355518,10.863089,42.76763569,8.419871135,10.46561087,5.636531098,118.6916289,124.3866424,9.76,13.2,7.38,6.2,126.9408,12.28295795,2.351773246,20.09921444,71.14,136.47,15.64002294,6.877352998,6.943581199,5.314987956,8.286608745
"Pseudocheirus_peregrinus_JM18721","Pseudocheirus_peregrinus",2.256228654,4.550004466,1.963817565,1.694077688,7.654295442,6.462702508,10.863089,44.54065701,8.572223396,15.00602809,4.858224691,117.1183072,36.81722557,7.720954583,9.753572371,3.104920646,6.160848658,135.7275711,8.417542399,2.351773246,15.91719813,63.77195337,108.78,16.35581199,8.125157133,5.853643819,5.84353515,3.940741799
"Pseudocheirus_peregrinus_M12547","Pseudocheirus_peregrinus",2.24610588,4.135630454,2.487485075,2.044214197,7.113902688,6.571497899,7.610737064,25.75339168,6.005256723,6.832738057,3.821710971,127.6581881,117.2096277,6.708634292,8.787216639,2.570418001,5.110653336,146.8315079,6.494754906,1.358248299,13.66267921,57.53280885,71.54595719,9.484753189,3.929842994,5.853643819,2.982089857,3.940741799
"Pseudocheirus_peregrinus_UMZC-A9.26","Pseudocheirus_peregrinus",8.351288881,7.122732318,1.963817565,4.476411612,15.08624678,19.74754008,12.7923519,57.2327409,9.753220061,16.96262689,4.561367372,116.9166,89.59821683,7.925495279,8.767859481,4.514611226,6.899925767,135.396149,7.955359898,1.867933085,19.32046724,73.27315099,71.54595719,35.47782313,22.58811132,13.09128808,21.79646968,3.940741799
"Spilocuscus_maculatus_AMM11634","Spilocuscus_maculatus",5.813811331,12.00807223,32.55773213,7.664641952,15.08624678,19.62783753,13.17188727,38.99864518,4.913100691,7.704542968,6.228644557,122.516588,61.83179744,15.30265556,18.11391531,5.601120139,13.42955166,135.2161811,13.60688722,2.844990168,28.93969123,100.8265443,88.10640463,40.40874154,28.41961236,31.6779487,17.76016558,18.4881007
"Spilocuscus_maculatus_J16724","Spilocuscus_maculatus",5.508888609,12.62492765,2.38725858,4.597997687,13.55680294,16.20960346,13.45446504,50.79546662,10.1958988,15.00602809,8.427004015,122.5586198,50.61503111,12.90290555,17.42001699,6.11842404,10.48220042,141.7216637,11.44301158,3.313405693,25.37771774,89.25140946,160.26,16.35581199,16.30618347,26.44535845,18.69149119,44.11340496
"Spilocuscus_maculatus_JM18184","Spilocuscus_maculatus",4.104189175,10.19409312,2.210134557,2.249916432,11.7419784,11.06278205,10.55011566,38.50739848,6.985934851,10.69395565,5.961199597,121.4865642,37.89536904,10.34234956,13.61008698,5.146625637,6.899925767,132.0233499,9.286325328,2.8761665,18.91144533,72.11513679,64.59,40.40874154,15.10075234,9.762271913,10.84789975,16.17247432
"Trichosurus_vulpecula_JM10017","Trichosurus_vulpecula",4.026580449,7.335170706,2.389532026,2.356936722,11.66705859,12.21641046,12.25347803,42.86905791,7.030669179,11.244309,7.030803224,125.9349811,33.52720256,9.686387847,14.86275282,6.25751364,6.992380518,132.1136668,11.5104436,2.367513617,21.14452201,87.62,87.17,32.52958713,15.56049875,24.61055181,21.79646968,33.19334035
"Trichosurus_vulpecula_JM1872","Trichosurus_vulpecula",3.739994828,5.967429011,2.408297053,2.723880298,9.879983995,10.57740878,10.86529435,42.05805717,7.599168314,11.68049076,6.228644557,125.8548418,36.81722557,9.704042749,14.10302116,6.837893751,8.331838239,134.2580808,13.23785475,1.562813915,20.09921444,98.71455374,520.4068969,32.52958713,9.487531468,36.80669052,10.84789975,8.60257661
