"Species","Individual","dentary","dentary.1","dentary.2","dentary.3","dentary.4","dentary.5","scapula","scapula.1","scapula.2","scapula.3","scapula.4","scapula.5","scapula.6","humerus","humerus.1","humerus.2","humerus.3","humerus.4","femur","femur.1","femur.2","femur.3","Tibia","Calcaneus","Calcaneus.1","Calcaneus.2","Calcaneus.3","Calcaneus.4"
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_FMNH124573",4.891184437,4.981114258,32.29508618,2.570470895,10.64240184,8.335355518,22.2259888,27.53026646,5.24821503,6.28323116,4.609470646,131.3701725,57.76702381,6.29980514,8.767859481,6.282591241,6.160848658,131.9055972,11.96138699,3.168783432,27.82987271,103.053071,85.36,25.6381773,13.11055627,14.86281121,7.587187558,13.61294932
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_JM15466",4.31890706,7.489514708,30.50513744,4.119454976,13.78459244,8.82503036,18.26848481,36.01444886,6.501255871,7.97950717,4.609470646,139.6657527,55.49315457,7.448367289,10.02424591,7.36665832,6.66992194,133.1522016,13.97435324,3.948556785,28.03383602,102.8655821,64.59,NA,28.22022026,31.68953178,16.38501013,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_JM20152",4.03282329,6.735129396,32.29508618,4.434269372,11.27149848,9.833963501,17.016052,38.99864518,6.965628431,8.174653219,5.474931257,136.0339899,66.94473281,8.113017584,10.90630298,6.630917804,6.115581777,126.8029073,17.39331126,3.065016992,28.31962061,111.6966881,71.54595719,NA,5.257472891,9.66630652,5.835271588,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_JM20274",3.542598475,5.150399437,29.31265771,3.981611577,9.109098906,8.043660361,16.50567583,34.65624031,6.352209601,7.667970411,4.857329249,139.5136394,47.18348991,7.422731641,9.753572371,6.11842404,5.907902692,124.6052588,13.97435324,2.766612277,25.37771774,99.78635363,85.36,NA,7.972295169,9.66630652,5.780029158,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_JM9339",4.51266897,6.557197207,37.63570378,4.870102337,10.59748678,9.691172418,15.74865525,32.909137,5.810538337,7.2457153,4.795541127,129.6037007,66.26749172,6.766592454,9.084837755,6.416555278,6.393284882,136.0399212,12.16416009,3.29098264,21.14452201,102.5092061,64.59,NA,9.487531468,10.8634889,5.835271588,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_M2939",5.083444915,6.291354695,32.55773213,2.657956243,11.7419784,9.773551523,28.2097398,35.10137279,5.856097606,6.457880536,6.119366399,125.8548418,61.9141421,6.29980514,9.276311236,5.901076478,5.514720081,133.0710561,13.16008604,3.032231305,25.34140101,103.053071,132.646961,NA,7.972295169,6.943581199,4.525278475,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_M32283",3.878163179,6.291354695,32.04365157,3.895816318,9.902174134,9.773551523,16.05030083,34.6172266,6.754707692,7.704542968,5.390018918,136.6580716,61.9141421,7.345252525,9.683276826,6.11842404,5.669828133,131.878567,12.80148742,2.925633089,25.34140101,102.5092061,64.59,NA,5.257472891,9.66630652,5.780029158,NA
"Aepyprymnus_rufescens","Aepyprymnus_rufescens_MSU-MR4680",4.056656647,5.009651174,29.31265771,3.725812933,9.353110736,8.465801203,21.62931909,27.10691323,5.716726466,6.457880536,3.821710971,135.9334534,61.9141421,6.445182389,8.496651286,4.985525818,4.471247977,131.9899714,15.19594107,3.168783432,28.6532939,103.053071,71.54595719,24.03038122,11.55452253,13.09128808,7.115127606,12.84718807
"Bettongia_penicillata","Bettongia_penicillata_FMNH-129431",3.116387491,5.118350005,2.402323025,2.822828884,9.289239718,7.413755631,9.422770698,27.53026646,5.758202051,7.184242392,4.233781628,131.5566314,102.3874976,5.757751219,9.276311236,3.104920646,4.471247977,132.0233499,9.64,3.211424438,20.7345,87.62,103.2981182,NA,10.82775054,10.03450528,5.835271588,NA
"Bettongia_penicillata","Bettongia_penicillata_M27628",2.869113259,5.402854133,12.15029379,2.356936722,8.962726794,6.899224784,12.52149087,28.32710763,5.91046795,7.406415462,4.072079128,129.9788681,108.2628898,6.269822597,8.748903614,5.472284765,5.052616347,131.9055972,11.96138699,1.982907247,22.15948288,79.58308777,101.6829248,19.80585108,9.487531468,9.762271913,4.525278475,10.6257562
