Species,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25
Aepyprymnus_rufescens,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629
Bettongia_penicillata,27.6343921,27.6343921,27.6343921,27.6343921,27.6343921,27.6343921,27.6343921,27.6343921,27.6343921,27.6343921,27.6343921,27.6343921,27.6343921,27.6343921,27.6343921,27.6343921,27.6343921,27.6343921,27.6343921,27.6343921,27.6343921,27.6343921,27.6343921,27.6343921,27.6343921
Bettongia_tropica,5.797370259,5.797370259,5.797370259,5.797370259,5.797370259,5.797370259,5.797370259,5.797370259,5.797370259,5.797370259,5.797370259,5.797370259,5.797370259,5.797370259,5.797370259,5.797370259,5.797370259,5.797370259,5.797370259,5.797370259,5.797370259,5.797370259,5.797370259,5.797370259,5.797370259
Dasyurus_maculatus,12.82046866,12.82046866,12.82046866,12.82046866,12.82046866,12.82046866,12.82046866,12.82046866,12.82046866,12.82046866,12.82046866,12.82046866,12.82046866,12.82046866,12.82046866,12.82046866,12.82046866,12.82046866,12.82046866,12.82046866,12.82046866,12.82046866,12.82046866,12.82046866,12.82046866
Dasyurus_viverrinus,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079
Dendrolagus_bennettianus,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123
Dendrolagus_goodfellowi,15.47814442,15.47814442,15.47814442,15.47814442,15.47814442,15.47814442,15.47814442,15.47814442,15.47814442,15.47814442,15.47814442,15.47814442,15.47814442,15.47814442,15.47814442,15.47814442,15.47814442,15.47814442,15.47814442,15.47814442,15.47814442,15.47814442,15.47814442,15.47814442,15.47814442
Dendrolagus_lumholtzi,13.45036547,13.45036547,13.45036547,13.45036547,13.45036547,13.45036547,13.45036547,13.45036547,13.45036547,13.45036547,13.45036547,13.45036547,13.45036547,13.45036547,13.45036547,13.45036547,13.45036547,13.45036547,13.45036547,13.45036547,13.45036547,13.45036547,13.45036547,13.45036547,13.45036547
Dendrolagus_matschiei,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123,5.579976123
Dorcopsulus_vanheurni,7.069400676,7.069400676,7.069400676,7.069400676,7.069400676,7.069400676,7.069400676,7.069400676,7.069400676,7.069400676,7.069400676,7.069400676,7.069400676,7.069400676,7.069400676,7.069400676,7.069400676,7.069400676,7.069400676,7.069400676,7.069400676,7.069400676,7.069400676,7.069400676,7.069400676
Hypsiprymnodon_moschatus,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629
Lagorchestes_conspicillatus,7.422731641,7.422731641,7.422731641,7.422731641,7.422731641,7.422731641,7.422731641,7.422731641,7.422731641,7.422731641,7.422731641,7.422731641,7.422731641,7.422731641,7.422731641,7.422731641,7.422731641,7.422731641,7.422731641,7.422731641,7.422731641,7.422731641,7.422731641,7.422731641,7.422731641
Lagorchestes_hirsutus,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287
Lagostrophus_fasciatus,6.397700415,6.397700415,6.397700415,6.397700415,6.397700415,6.397700415,6.397700415,6.397700415,6.397700415,6.397700415,6.397700415,6.397700415,6.397700415,6.397700415,6.397700415,6.397700415,6.397700415,6.397700415,6.397700415,6.397700415,6.397700415,6.397700415,6.397700415,6.397700415,6.397700415
Macropus_fuliginosus,22.26845348,22.26845348,22.26845348,22.26845348,22.26845348,22.26845348,22.26845348,22.26845348,22.26845348,22.26845348,22.26845348,22.26845348,22.26845348,22.26845348,22.26845348,22.26845348,22.26845348,22.26845348,22.26845348,22.26845348,22.26845348,22.26845348,22.26845348,22.26845348,22.26845348
Macropus_giganteus,30.08505447,30.08505447,30.08505447,30.08505447,30.08505447,30.08505447,30.08505447,30.08505447,30.08505447,30.08505447,30.08505447,30.08505447,30.08505447,30.08505447,30.08505447,30.08505447,30.08505447,30.08505447,30.08505447,30.08505447,30.08505447,30.08505447,30.08505447,30.08505447,30.08505447
Notamacropus_agilis,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629
Notamacropus_irma,32.98565439,32.98565439,32.98565439,32.98565439,32.98565439,32.98565439,32.98565439,32.98565439,32.98565439,32.98565439,32.98565439,32.98565439,32.98565439,32.98565439,32.98565439,32.98565439,32.98565439,32.98565439,32.98565439,32.98565439,32.98565439,32.98565439,32.98565439,32.98565439,32.98565439
Onychogalea_fraenata,10.32963956,10.32963956,10.32963956,10.32963956,10.32963956,10.32963956,10.32963956,10.32963956,10.32963956,10.32963956,10.32963956,10.32963956,10.32963956,10.32963956,10.32963956,10.32963956,10.32963956,10.32963956,10.32963956,10.32963956,10.32963956,10.32963956,10.32963956,10.32963956,10.32963956
Onychogalea_unguifera,10.49463373,10.49463373,10.49463373,10.49463373,10.49463373,10.49463373,10.49463373,10.49463373,10.49463373,10.49463373,10.49463373,10.49463373,10.49463373,10.49463373,10.49463373,10.49463373,10.49463373,10.49463373,10.49463373,10.49463373,10.49463373,10.49463373,10.49463373,10.49463373,10.49463373
Osphranter_antilopinus,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287,6.202480287
Osphranter_robustus,31.40579977,31.40579977,31.40579977,31.40579977,31.40579977,31.40579977,31.40579977,31.40579977,31.40579977,31.40579977,31.40579977,31.40579977,31.40579977,31.40579977,31.40579977,31.40579977,31.40579977,31.40579977,31.40579977,31.40579977,31.40579977,31.40579977,31.40579977,31.40579977,31.40579977
Osphranter_rufus,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629,5.575315629
Petrogale_brachyotis,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079,5.452851079
Petrogale_penicillata,11.70530392,11.70530392,11.70530392,11.70530392,11.70530392,11.70530392,11.70530392,11.70530392,11.70530392,11.70530392,11.70530392,11.70530392,11.70530392,11.70530392,11.70530392,11.70530392,11.70530392,11.70530392,11.70530392,11.70530392,11.70530392,11.70530392,11.70530392,11.70530392,11.70530392
Petrogale_persephone,12.90290555,12.90290555,12.90290555,12.90290555,12.90290555,12.90290555,12.90290555,12.90290555,12.90290555,12.90290555,12.90290555,12.90290555,12.90290555,12.90290555,12.90290555,12.90290555,12.90290555,12.90290555,12.90290555,12.90290555,12.90290555,12.90290555,12.90290555,12.90290555,12.90290555
Potorous_tridactylus,6.683632177,6.683632177,6.683632177,6.683632177,6.683632177,6.683632177,6.683632177,6.683632177,6.683632177,6.683632177,6.683632177,6.683632177,6.683632177,6.683632177,6.683632177,6.683632177,6.683632177,6.683632177,6.683632177,6.683632177,6.683632177,6.683632177,6.683632177,6.683632177,6.683632177
Pseudocheirus_peregrinus,6.708634292,6.708634292,6.708634292,6.708634292,6.708634292,6.708634292,6.708634292,6.708634292,6.708634292,6.708634292,6.708634292,6.708634292,6.708634292,6.708634292,6.708634292,6.708634292,6.708634292,6.708634292,6.708634292,6.708634292,6.708634292,6.708634292,6.708634292,6.708634292,6.708634292
Setonix_brachyurus,9.897369928,9.897369928,9.897369928,9.897369928,9.897369928,9.897369928,9.897369928,9.897369928,9.897369928,9.897369928,9.897369928,9.897369928,9.897369928,9.897369928,9.897369928,9.897369928,9.897369928,9.897369928,9.897369928,9.897369928,9.897369928,9.897369928,9.897369928,9.897369928,9.897369928
Spilocuscus_maculatus,21.67356002,21.67356002,21.67356002,21.67356002,21.67356002,21.67356002,21.67356002,21.67356002,21.67356002,21.67356002,21.67356002,21.67356002,21.67356002,21.67356002,21.67356002,21.67356002,21.67356002,21.67356002,21.67356002,21.67356002,21.67356002,21.67356002,21.67356002,21.67356002,21.67356002
Thylacinus_cynocephalus,25.18718849,25.18718849,25.18718849,25.18718849,25.18718849,25.18718849,25.18718849,25.18718849,25.18718849,25.18718849,25.18718849,25.18718849,25.18718849,25.18718849,25.18718849,25.18718849,25.18718849,25.18718849,25.18718849,25.18718849,25.18718849,25.18718849,25.18718849,25.18718849,25.18718849
Thylogale_stigmatica,9.146722645,9.146722645,9.146722645,9.146722645,9.146722645,9.146722645,9.146722645,9.146722645,9.146722645,9.146722645,9.146722645,9.146722645,9.146722645,9.146722645,9.146722645,9.146722645,9.146722645,9.146722645,9.146722645,9.146722645,9.146722645,9.146722645,9.146722645,9.146722645,9.146722645
Thylogale_thetis,13.11942209,13.11942209,13.11942209,13.11942209,13.11942209,13.11942209,13.11942209,13.11942209,13.11942209,13.11942209,13.11942209,13.11942209,13.11942209,13.11942209,13.11942209,13.11942209,13.11942209,13.11942209,13.11942209,13.11942209,13.11942209,13.11942209,13.11942209,13.11942209,13.11942209
Trichosurus_vulpecula,9.686387847,9.686387847,9.686387847,9.686387847,9.686387847,9.686387847,9.686387847,9.686387847,9.686387847,9.686387847,9.686387847,9.686387847,9.686387847,9.686387847,9.686387847,9.686387847,9.686387847,9.686387847,9.686387847,9.686387847,9.686387847,9.686387847,9.686387847,9.686387847,9.686387847
Wallabia_bicolor,12.63335119,12.63335119,12.63335119,12.63335119,12.63335119,12.63335119,12.63335119,12.63335119,12.63335119,12.63335119,12.63335119,12.63335119,12.63335119,12.63335119,12.63335119,12.63335119,12.63335119,12.63335119,12.63335119,12.63335119,12.63335119,12.63335119,12.63335119,12.63335119,12.63335119
'14',11.922747224540666,11.914587308313479,11.006846587754973,12.017387559244316,10.562603427803325,7.453108935959924,8.05983325174524,7.691505233969314,9.736665723074287,7.550402104373322,8.411226683908405,9.211585891499148,7.9261752370703045,11.233645406005339,6.035303818925134,9.069901539533612,10.738663706098388,12.63868961978737,10.72155282734032,9.4940305756061,9.875724288020736,8.840941976904382,6.8951057202494,6.874966705228769,7.861578520324447
'25',10.301273630748792,13.1408246142362,24.29102228416416,13.12343325609162,13.40667802318601,16.474667757939997,15.3277934503868,8.810736787236413,9.471416205709028,18.793734257207458,19.86048552329416,13.610328690615313,11.642487109257338,15.619716212766237,20.01516306660903,18.57842201259689,17.892202749356137,16.892923380412626,15.31131999695525,21.589779824580027,14.185033059678913,18.536094098020744,9.863558408544149,11.167359405403866,12.0623456845928
'37',16.974995453058742,15.38388756599313,18.633460037877644,16.309431214747992,17.049344364601595,15.934368613346557,16.933410170643484,16.17429744548028,16.056736906644705,15.378666730276665,15.206943720076687,19.13535874995085,17.02481562795452,14.895996040054706,12.890555835829765,14.725538388748594,16.541911384317476,16.85224969947313,16.62039178773143,16.051041697495496,17.192340357679335,17.800572078421816,16.978437057588923,13.09348692358678,16.628601507185824
'36',11.675017776772025,13.415474782881905,18.196455849085073,11.76272528577416,16.364575576881716,11.513251128095172,12.797376719464317,11.975077658773165,12.026419358202967,10.243366855184618,9.689154726002922,14.245016039970878,8.376701830598957,10.788520683412106,10.611946874192196,10.819102274271744,11.868841044902593,10.970524424411781,12.330270362889735,14.108445332261713,11.137722917464766,12.57375047992567,14.326973875856531,7.9815264399932895,9.553495672099173
'35',8.762250072036846,9.776911281289108,15.338344745663912,8.108824419988894,13.65944482348242,10.4123086081248,11.111567867267121,14.864667470031783,11.329861049296946,10.04293817020103,7.429332289965366,13.73797864641317,10.605031325424859,11.122908669025808,10.290031653604263,9.476139593795446,8.9238758275389,7.213048622758927,13.600969640161185,13.451997715947272,9.369865545576513,9.802292789737525,13.267575446090461,6.2388379982128885,8.424944886839878
'34',15.183260969858967,9.39535661635516,14.15060313627925,11.34880507786693,14.016437644994168,9.326517323342639,13.399518383862658,13.040726812992036,12.74870074427965,12.109609786174085,11.43804313237758,10.780080584274552,11.179605404605786,10.278811078255401,9.630888447467177,12.699926116533819,10.908811528555722,16.347556287044785,12.783839719956392,13.15801823001714,10.516071064085247,14.74143366854357,11.592092468995883,11.385106910421344,12.048867931674636
'33',7.293896651245869,8.86937096573728,9.321708217272725,10.204306265206077,10.828909422930058,11.096591189144762,11.205991141080906,9.938457589891593,8.909015092939226,10.263533416130821,11.585984191841543,8.749550532617018,9.470292285974368,12.455224582695964,12.133946662196367,11.276305139802492,7.87307594581255,11.11486943047416,10.279985665392323,12.233913498155118,11.808783035159815,10.104623155629985,9.400035092611384,13.276325324670717,9.063270474678633
'51',6.619041323597834,10.707016253235103,11.859339561240922,11.60995222883101,11.796560552996093,10.0812212157713,10.335760302852089,11.705655190204206,10.708600589438932,10.764479193281312,11.70655688126149,9.139515271405255,11.53660277686374,11.254062908995063,14.271797275881122,14.127079258074986,7.1536015094224545,13.125586530984942,10.334884294261773,13.645962007176951,10.273679646761535,11.480776484310033,12.92485279685295,12.644809222417923,9.281744108149221
'57',10.659063501819048,8.912931803389,10.334351022446999,14.53473718858888,14.585137992445468,10.012973811466948,13.539086265193312,9.72083045511357,9.094565881462971,8.610347813695045,11.421443024203134,13.210499268596324,10.267532340195004,11.118016319881649,10.037157978072145,10.34216433774739,12.407020302324167,14.495373011542258,8.703313964682057,12.023983850474279,11.244332697664865,8.929873490072897,10.46535438025696,10.759869500381122,8.264528892220142
'56',18.149103902593836,18.312639675142268,18.476768118235096,16.43321561060217,16.40507441824072,19.898993101167864,20.12288955631906,17.87525931041253,20.757648934633632,21.054401699122426,18.621979983757203,19.93217042312843,22.50927234668274,16.511206237682252,19.271382597516023,19.926312188474537,22.37110607550721,18.28683645008232,21.312701372418587,17.500126745596187,22.312482101817764,18.98206409753064,18.134500656685727,17.945422507410477,18.708371012937526
'63',17.54110627629038,19.73589190936238,18.290629641447534,17.972877092219655,19.06588230953667,18.349297485987876,18.615226660918992,19.182912794090118,18.834571702950033,19.906053507516365,18.02948368939247,18.57729535989277,19.02904517948847,19.297686683664338,17.327691435952953,18.828139849240827,19.988544777768418,18.96323265638663,19.69811781772239,20.211029130338932,20.545526041639025,18.27169046056379,19.160980091708936,18.516723985476162,18.026175526774324
'73',26.34442066857453,25.624933206583897,27.899219477385884,26.369020230282942,26.755404804215072,26.053283451536824,25.703384283731086,26.967837047343924,25.932063581479028,26.809860740656205,26.02248654587908,25.630400975363266,26.179762847290707,26.01120553538119,25.20777037191367,25.93448112586959,27.01687628740545,26.478788395632073,26.24478855889691,26.16471727575628,26.658930340855573,26.521511351782276,26.401385998128315,26.67013042512307,27.366771172480043
'84',6.396478776349013,7.879716601030905,7.406803158199732,5.041162456082887,7.00349922125638,4.870052294898808,7.606883993040228,4.5094827503468045,6.1519520500370675,5.412471711380423,7.000140918810075,5.716953876571142,8.993898868962052,6.06087360099023,8.572745912597668,7.232992261286983,6.896442772626418,7.621405405195883,6.678745865972263,8.461285957430883,8.496310954576039,5.110082241847364,4.489456282644788,7.451405601823916,8.21310451758555
'82',11.673385709512397,9.870713629808543,11.448927974966136,9.390301759550166,10.107996554329366,10.086004361605069,9.321635827065665,11.639398086302725,10.168782575729544,10.656670562262347,10.624455175843824,8.974045522335073,10.163203075501432,9.160263341721423,10.238909308992662,9.383596643865113,11.22116275981953,9.573506445511773,9.85664071757478,10.707266720954651,11.410497828200649,11.145089592384574,9.813121214140008,11.107708687807623,11.342729672864035
'13',15.02163858245851,18.591760005665172,14.00658272455385,19.693911711605388,22.39888750384406,11.633900707284337,8.53358864205111,17.608508534904324,14.978498513492294,15.948106416101894,18.07439668676553,17.409119070217262,13.832749408194365,24.827160609076955,16.113215143544057,12.479996661681714,11.683693241686456,18.51460395901932,21.40820303557599,12.376947824102464,14.05224374326476,24.309226358088694,13.508825729039993,19.199830021826603,18.061019127877184
'43',14.757030730171259,8.226716698970145,13.354132811431521,10.493008637298924,13.9794835224919,8.8314349289947,12.957292449807856,12.739854758922695,12.347571637387333,12.191802737846416,10.396395251105542,10.926587315421317,9.988879579278327,10.022133423208508,10.136415060510195,11.331816488726856,11.588945176164852,16.711330440082957,12.083390851394475,10.927041994897476,11.097569429094749,14.54970189194735,11.759135877665539,11.572924563529137,11.379127002317789
'50',6.648833222187133,8.213339030006477,10.692100356016866,10.908249490779681,11.873776330745846,8.269287163349363,10.004566421788844,11.041312010750117,8.077817138179265,7.868890479694387,11.663760696176801,8.546777986944544,11.129067750878505,11.414268592802294,12.775512062371005,14.119991085854464,5.365940348059006,12.690887246117937,8.499513335772596,11.391495931703199,6.437141081345133,11.810645271817826,11.638598607546967,12.082608920706642,8.000683133906815
'48',14.913307239208551,16.855841010917622,18.367648064153265,14.280640006969284,16.322688343415695,16.607111951139114,18.488455545950202,16.8376887323318,19.592970059657038,20.10396020096242,17.15370095070126,17.948758476128184,21.0826748316955,16.91264055838655,17.063088386757602,18.42095794376155,20.996518221114524,16.97019527909557,20.027378353211898,16.34705422846291,19.95908386894518,16.484830124669223,16.996241632386837,14.856020803089843,18.4119236280615
'47',14.98933333394185,16.539097961237676,13.249594834678899,13.648852337046746,15.221815973602848,15.210532092255962,15.437044107751193,15.016790076052956,15.864082698021138,16.066375854901402,16.207820597528865,16.302518517656463,15.092993299953852,14.934986711444969,14.439753996398707,15.078335782603093,14.687149201453435,15.390425734665362,16.163603383362528,13.579354426244157,17.937351912744493,16.10722502288744,17.98291824781065,15.61630971763436,14.833787899215523
'49',6.648833222187133,8.213339030006477,10.692100356016866,10.908249490779681,11.873776330745846,8.269287163349363,10.004566421788844,11.041312010750117,8.077817138179265,7.868890479694387,11.663760696176801,8.546777986944544,11.129067750878505,11.414268592802294,12.775512062371005,14.119991085854464,5.365940348059006,12.690887246117937,8.499513335772596,11.391495931703199,6.437141081345133,11.810645271817826,11.638598607546967,12.082608920706642,8.000683133906815
'68',17.498326401853024,15.987832007320904,16.557566264050653,13.138638415658397,14.484875202046565,17.417556748875164,16.412093890035738,15.469508522029665,19.65921399942431,18.34339812799874,16.326046636730645,16.98395890762005,20.46499096896904,17.353933475474516,16.33224631747497,17.668360590711956,20.267512030545642,15.996589252996559,20.319716260049596,15.413346734760937,20.95140173819182,16.911143799742685,15.697022038249647,15.073195972597563,18.491591311094083
'60',7.557939537529019,9.068508130553749,9.311159126233388,12.696379571694544,12.870576922315024,9.88483919002238,12.297999741730214,11.378299512027372,8.498842297520646,8.288225619776231,12.796241539733343,10.784363606919971,10.957881266474852,10.960710829917327,10.978269212066381,12.626815214279068,8.60991289862155,14.026487912598139,7.36585762521693,11.914146741277253,8.774883568629722,10.51492647413885,11.361653999544323,11.619632950990274,8.273382178261555
'72',18.60976395818173,16.173730259245616,16.852692602792956,13.813822280489582,15.033772466975623,18.57514559502652,17.133253634026214,16.64627110263601,20.083546480203008,18.897457156369857,16.607658261258347,17.917728549628915,20.888517323470204,17.144161659832754,16.48321638038347,17.638047607505627,20.53710004884862,16.47638203919845,20.681982466249302,16.29839571222028,20.759389816855922,18.256854861158352,15.748098711616365,15.383469803485815,19.201370603832817
'87',16.95141712853077,14.133146473937726,16.094725289616843,12.45759411342697,12.57685406739092,16.98002448935548,14.416895375142408,15.543362051467916,17.376803190269765,15.518681153536509,14.45967908436811,16.347380712005812,19.315387764857174,15.767588368688994,15.866501615227408,15.662824661871953,18.19616912442144,14.568358591410103,18.137468936245234,16.075422927288546,18.86663864465963,16.19131647445739,12.934784150243603,13.448598389317704,18.531926498574716
'83',16.63444774267204,14.602641294472015,16.645376048872297,12.05821732030357,12.104121047758497,16.386123696575144,13.5795690255444,14.761488843617668,16.589108028639476,14.781127301846968,12.815405419458099,16.536291272533642,19.384493553191266,15.049902126592347,15.299780450468111,16.012113989173113,18.728046966056034,14.060211085704747,17.295270202725217,15.743922288497567,18.69182580123954,14.399897472895514,13.332544494977661,12.910000565736762,17.936492592592522
'80',16.63444774267204,14.602641294472015,16.645376048872297,12.05821732030357,12.104121047758497,16.386123696575144,13.5795690255444,14.761488843617668,16.589108028639476,14.781127301846968,12.815405419458099,16.536291272533642,19.384493553191266,15.049902126592347,15.299780450468111,16.012113989173113,18.728046966056034,14.060211085704747,17.295270202725217,15.743922288497567,18.69182580123954,14.399897472895514,13.332544494977661,12.910000565736762,17.936492592592522
'79',11.202500886833334,12.039106280768534,12.200089750126494,12.5859911960075,12.902947987103767,12.28368429148304,12.57606178493086,12.750420525199303,11.909942216306575,11.708805901824778,13.054607411248753,13.471792971430878,14.574298900772087,12.375545296991932,13.082879474865651,13.863295375087544,12.217205113787589,14.55476073792399,11.356729122424277,12.792542010123597,13.359122300633313,12.489054602247332,12.326309581425404,11.8847512352164,12.52540284847399
'94',11.590217852709788,10.923282000798498,12.037356862424511,13.17646550966758,13.092983168834365,12.692537320004675,10.93301581927329,13.821606647618928,11.894477837386475,9.6453746689771,12.815890700972993,10.991851875499393,14.106397116580508,11.046999244920926,11.155906103830523,12.08156602205764,11.666805048622242,14.288455633812463,11.38157564512792,11.942343738599362,13.24216896243488,10.919950313619797,12.474262534347206,11.071581740209666,9.724356364326768
'92',10.35163121115994,10.113737096063973,7.757961072925778,8.15034711953912,13.529945892551932,7.178332729207897,7.2884352856135255,10.244412912950052,8.317694117590664,5.698849967717491,13.575205124231458,11.041669560667975,7.717157122965157,8.169170629099215,7.934518814270256,10.142239414652112,9.14487845772851,10.364225504933744,7.561523885219605,12.10799467931959,8.43385434011114,10.863571167890427,10.715358214202862,12.102341892844306,14.697611098920685
'78',11.757134917140377,11.177461587784377,10.587592401136213,7.691209038851401,14.174175486032864,7.954412448746368,10.370515641294208,12.442590535565149,6.187468206313148,6.978194444980237,11.39144392172257,13.854014557483122,8.5561855305349,11.502572172371504,7.873800870424221,6.386127186402503,8.59294832627948,12.73128710112582,9.508036162609681,10.416681025114752,9.519735691513244,10.275483588217678,12.473498930235827,12.099745475065223,13.54418319770729
'98',9.405693309972005,6.652134201997963,8.973820014590768,3.3181723167729333,12.161616589989274,5.227249476811053,10.445124998395846,9.891620894425959,7.77787463706786,6.368352282654345,13.050435728250125,14.83896655525534,6.46363169368451,10.37478794758877,2.065920273867469,6.6299852292054435,7.937096382892792,17.610627935712387,10.776317338088194,14.648242011236034,4.821647269474508,13.710222359483137,2.6200692977499394,10.508441237600588,12.91048047476077
'97',8.596522875825631,9.712036437079016,16.938735981489856,5.942484694511556,17.028612317205653,10.827779472937772,10.799567031762669,13.214979898966623,8.520742886532256,16.633720502880013,16.851885631317426,14.01884212803423,4.305961219397777,8.101806657828918,11.414514039496613,14.756984041845811,16.88506073231735,15.748134434602187,9.75577811484907,16.72025874709482,11.783662272552949,17.33262507696847,6.638310669173152,12.341315353839768,11.459838373435481
'77',5.7285753902259,8.042857837906006,12.434874829993136,5.127286508706949,17.25474952496051,10.461007423488388,12.383544441847684,14.276136216871002,9.67740269128343,18.097529546583207,16.953871742327077,12.405137019856983,3.9171897324942697,7.650516809155072,13.323946103623308,13.544979827291957,14.211822868861606,16.805241094588684,13.580033096354667,19.440562335317903,12.947159510788643,14.229814776566855,7.009490317691572,10.880256781813921,12.545830872358813
