Species,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25
Aepyprymnus_rufescens,71.54595719,71.54595719,71.54595719,71.54595719,71.54595719,71.54595719,71.54595719,71.54595719,71.54595719,71.54595719,71.54595719,71.54595719,71.54595719,71.54595719,71.54595719,71.54595719,71.54595719,71.54595719,71.54595719,71.54595719,71.54595719,71.54595719,71.54595719,71.54595719,71.54595719
Bettongia_penicillata,103.2981182,103.2981182,103.2981182,103.2981182,103.2981182,103.2981182,103.2981182,103.2981182,103.2981182,103.2981182,103.2981182,103.2981182,103.2981182,103.2981182,103.2981182,103.2981182,103.2981182,103.2981182,103.2981182,103.2981182,103.2981182,103.2981182,103.2981182,103.2981182,103.2981182
Bettongia_tropica,104.56,104.56,104.56,104.56,104.56,104.56,104.56,104.56,104.56,104.56,104.56,104.56,104.56,104.56,104.56,104.56,104.56,104.56,104.56,104.56,104.56,104.56,104.56,104.56,104.56
Dasyurus_maculatus,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36
Dasyurus_viverrinus,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9
Dendrolagus_bennettianus,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969
Dendrolagus_goodfellowi,127.85,127.85,127.85,127.85,127.85,127.85,127.85,127.85,127.85,127.85,127.85,127.85,127.85,127.85,127.85,127.85,127.85,127.85,127.85,127.85,127.85,127.85,127.85,127.85,127.85
Dendrolagus_lumholtzi,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59
Dendrolagus_matschiei,132.51,132.51,132.51,132.51,132.51,132.51,132.51,132.51,132.51,132.51,132.51,132.51,132.51,132.51,132.51,132.51,132.51,132.51,132.51,132.51,132.51,132.51,132.51,132.51,132.51
Dorcopsulus_vanheurni,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9
Hypsiprymnodon_moschatus,62.74,62.74,62.74,62.74,62.74,62.74,62.74,62.74,62.74,62.74,62.74,62.74,62.74,62.74,62.74,62.74,62.74,62.74,62.74,62.74,62.74,62.74,62.74,62.74,62.74
Lagorchestes_conspicillatus,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9
Lagorchestes_hirsutus,106.45,106.45,106.45,106.45,106.45,106.45,106.45,106.45,106.45,106.45,106.45,106.45,106.45,106.45,106.45,106.45,106.45,106.45,106.45,106.45,106.45,106.45,106.45,106.45,106.45
Lagostrophus_fasciatus,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36
Macropus_fuliginosus,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969,520.4068969
Macropus_giganteus,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831
Notamacropus_agilis,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36,85.36
Notamacropus_irma,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831,237.4072831
Onychogalea_fraenata,115.65,115.65,115.65,115.65,115.65,115.65,115.65,115.65,115.65,115.65,115.65,115.65,115.65,115.65,115.65,115.65,115.65,115.65,115.65,115.65,115.65,115.65,115.65,115.65,115.65
Onychogalea_unguifera,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891
Osphranter_antilopinus,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9
Osphranter_robustus,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0
Osphranter_rufus,454.3138412,454.3138412,454.3138412,454.3138412,454.3138412,454.3138412,454.3138412,454.3138412,454.3138412,454.3138412,454.3138412,454.3138412,454.3138412,454.3138412,454.3138412,454.3138412,454.3138412,454.3138412,454.3138412,454.3138412,454.3138412,454.3138412,454.3138412,454.3138412,454.3138412
Petrogale_brachyotis,150.54,150.54,150.54,150.54,150.54,150.54,150.54,150.54,150.54,150.54,150.54,150.54,150.54,150.54,150.54,150.54,150.54,150.54,150.54,150.54,150.54,150.54,150.54,150.54,150.54
Petrogale_penicillata,181.22,181.22,181.22,181.22,181.22,181.22,181.22,181.22,181.22,181.22,181.22,181.22,181.22,181.22,181.22,181.22,181.22,181.22,181.22,181.22,181.22,181.22,181.22,181.22,181.22
Petrogale_persephone,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17
Potorous_tridactylus,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0
Pseudocheirus_peregrinus,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0
Setonix_brachyurus,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891,185.5748891
Spilocuscus_maculatus,88.10640463,88.10640463,88.10640463,88.10640463,88.10640463,88.10640463,88.10640463,88.10640463,88.10640463,88.10640463,88.10640463,88.10640463,88.10640463,88.10640463,88.10640463,88.10640463,88.10640463,88.10640463,88.10640463,88.10640463,88.10640463,88.10640463,88.10640463,88.10640463,88.10640463
Thylacinus_cynocephalus,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59,64.59
Thylogale_stigmatica,177.37,177.37,177.37,177.37,177.37,177.37,177.37,177.37,177.37,177.37,177.37,177.37,177.37,177.37,177.37,177.37,177.37,177.37,177.37,177.37,177.37,177.37,177.37,177.37,177.37
Thylogale_thetis,161.83,161.83,161.83,161.83,161.83,161.83,161.83,161.83,161.83,161.83,161.83,161.83,161.83,161.83,161.83,161.83,161.83,161.83,161.83,161.83,161.83,161.83,161.83,161.83,161.83
Trichosurus_vulpecula,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17,87.17
Wallabia_bicolor,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9,281.9
'14',182.36172452814495,184.13758243985342,182.16471707417227,180.87583494781026,181.1673422662852,188.12858738074831,183.90502433574963,185.06837434470194,182.13513963205014,186.26024440317167,186.7763693820473,183.90502534953606,183.34761217011334,185.76228752003854,185.1802006120273,181.77021311741544,182.26470715062356,183.2893138879767,182.96633366900664,186.74039058290745,183.47202455674673,186.7925103575446,183.94634069561283,181.02282170500663,181.54580297209966
'25',90.79521498381726,88.67585831371233,87.34780127856574,90.25536543505696,83.21128147056115,89.9893832512862,83.19503571956784,89.3308850662502,89.32823135697112,87.29397927375165,85.19344763683398,86.66970655278243,86.37991926081344,92.7073172594601,90.43878408853912,88.42219092757375,91.13465756825651,95.28519120111928,87.64248152342269,87.97468569299485,88.6560182233604,86.94248162787727,90.87305492200812,86.95619974361034,83.98659893594414
'37',103.71223087150032,104.67636987898089,101.63038449523826,104.24194348625421,104.47160103217779,107.69211714675284,102.76971903599012,103.28739573916688,104.12525649615444,101.75420322376694,99.13388750484418,105.19860040406886,105.08873369475499,105.33459311158467,103.42231544091617,103.91205161227063,102.23859218877591,104.84964333996865,104.57259687570979,100.17566324546408,105.17705472908395,100.62186590636755,104.34731452540557,103.22134830016631,103.9265450722988
'36',89.6778112419632,93.40483969027005,89.49639642342864,91.88597065869624,91.36393630613273,93.22305003500037,93.17899207622574,88.69382491242338,92.27174185062368,92.1095605341391,89.82929480222387,94.44725776631788,96.42450930989882,92.16681524514644,91.54884165379322,89.60215473445369,91.08790062768706,90.28401341405656,91.34969460233668,90.48010192827387,89.46710619500003,88.73801489792352,88.68984446367924,90.2970371862613,90.2614812538986
'35',127.94208861782245,128.62538163373978,131.62598639463224,127.93083424900547,129.8062178719298,130.64142064928143,129.92291999514222,127.4409254943362,130.6010743855536,129.08040455682288,128.8514655026852,131.6038595163252,132.37950684989684,129.03739982996245,130.35191126941965,129.69302914441846,130.47897489527608,128.23898370479657,129.56000384502295,127.32705060469675,125.5503043590884,127.89757128757977,126.32228307374882,128.53186871150595,132.281851177188
'34',133.88840531386765,132.93794200231818,134.9246010932236,137.2260319234641,137.12115669095468,135.15916462405806,135.4943482289098,132.74138328452705,132.03837133766137,132.8497613942975,132.78109045914786,133.26213613598716,133.8261182198503,134.84682431434177,134.12584635823697,129.88257229013584,132.36061423635203,132.49666707721602,133.07500130691113,134.54877792054023,133.96760068161421,134.56508750457536,134.6848404905098,132.86104118441523,135.39376840259305
'33',128.86108300624323,131.5302791500635,130.31683293081613,127.8523930830254,129.54601553531364,130.65891368764468,128.6786567751316,127.73844836424165,131.025624742718,131.06548320814068,130.6670285395596,130.97419438349664,131.60874995248184,128.83551876948067,129.30510979614465,131.47136870037338,131.08871531941105,129.22775002516738,129.10440513786028,132.6817274868033,130.19122603905754,129.9270403764545,130.58319967443214,129.23962740349157,128.64528613906234
'51',103.54575958195957,105.44241425333111,109.26647177093535,104.97062763493732,104.68742818624727,106.3580106471751,106.90739192301709,103.59371557006986,107.01156947731667,106.98396532186489,106.91977299575463,106.6112009981698,108.72021825590461,103.29299360533086,106.21781032930166,104.79435399333592,108.35504586783438,104.30881944745263,107.67943857548734,106.68048749886597,106.95171641775971,108.62389530528137,105.35877941100846,108.90163154246895,105.76188705527309
'57',168.40626827355,168.41641917120032,172.9831973763339,169.43747650946753,172.96536447174248,174.36915635205858,172.02957589424986,167.2137064840661,171.66353621788016,170.81103459213733,168.30055246799415,170.14368101502234,169.52550484518932,171.09131775105467,170.33960093381089,169.4499756933385,171.35789366871484,169.05649192476423,167.54144614614887,166.9053196285433,165.4668399389622,172.91247136785134,169.08538583657497,168.47530650122752,171.7523323935161
'56',159.3394532756322,159.33610618002453,160.49441081699882,161.454261692142,164.52466858299286,163.00137459151412,164.65639337255183,160.67558068248815,157.7903607132751,161.1429686567033,161.9986336617401,162.53670994201184,160.31089195021303,161.4057553251359,156.15698493415132,161.09610173959206,162.14230289183456,160.3466687614649,160.06683625530584,160.26908372167946,163.51885222155383,161.13127916344214,159.20348805669113,162.26182713844554,161.94491305319278
'63',277.84430952996,277.4259043875656,278.88562849723667,277.38636548306283,276.52568879558993,278.1752529420835,276.9265071479342,278.3564408179697,278.4832347895071,276.30241565766147,279.0401280990504,278.3178345495307,277.0553539549444,277.935178389928,276.463310795338,277.61243803361776,277.6411215725945,277.7441799750363,277.0349647285134,276.8755660149603,276.1112016739347,277.80360904923793,277.5193539252417,277.8253061029388,277.93452120041655
'73',380.0969489570424,378.349105151517,379.5817088865855,378.5522639454406,378.802740401309,378.2133228094158,378.4199248096619,378.74578738596,379.7959566185471,376.87736305293373,376.91404568543385,378.092092115647,378.8403389402812,379.2147260014788,379.0508202910301,379.5566943898541,377.7027375396972,378.4912607618253,378.79422949437384,378.3717794180804,380.44723411213704,379.4638592241712,378.1853101697143,378.94822676004594,380.45502572927296
'84',191.70870799775415,192.96327319166087,193.90045744499432,193.1657652294233,195.21481454428442,193.49166900918684,193.0691649018685,191.91561914038627,194.4340571548258,194.39967637424826,194.34817057873167,192.6224011317444,192.9093385784587,194.51033625289233,194.3765887128703,196.9287213637995,192.50768198262662,193.99233893013064,193.39489435259853,194.41171782276007,193.46843512300472,194.30383704075038,196.1246824129335,191.64000108133598,195.64726923470104
'82',150.80790633266233,151.24126893470634,150.1151536964302,151.90569746292306,149.66841510906707,151.40016903121284,150.9735202149578,150.90638575280352,150.3339417474441,149.9926123985658,151.7058591028567,150.93216089061,150.94045986537088,149.62985224061953,150.27360261368833,150.374257997652,151.1775092664542,151.19077158705988,149.5932699830311,151.05752158778122,149.50787005123257,150.56449020844505,151.59684964963324,153.50074029493226,151.42586734751106
