"Species","Individual","dentary","dentary.1","dentary.2","dentary.3","dentary.4","dentary.5","scapula","scapula.1","scapula.2","scapula.3","scapula.4","scapula.5","scapula.6","humerus","humerus.1","humerus.2","humerus.3","humerus.4","femur","femur.1","femur.2","femur.3","Tibia","Calcaneus","Calcaneus.1","Calcaneus.2","Calcaneus.3","Calcaneus.4"
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_FMNH124573",3.638690843,6.291354695,30.63019396,3.873194517,9.437557224,9.945692928,33.270235,78.66823356,26.95302873,22.03135861,19.92496084,139.1555311,68.28171827,20.55931455,28.28576982,24.06435082,13.58096121,130.5078937,21.17559009,6.876504428,32.82703463,126.0074425,115.65,25.6381773,13.11055627,14.86281121,7.587187558,13.61294932
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM15466",4.31890706,7.489514708,29.31265771,4.119454976,13.78459244,8.82503036,18.26848481,36.01444886,6.501255871,7.97950717,4.609470646,139.6657527,55.49315457,7.448367289,10.02424591,7.36665832,6.66992194,133.1522016,13.97435324,3.948556785,27.82987271,108.4064897,132.646961,NA,9.407382194,10.03450528,4.525278475,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM20152",4.03282329,6.735129396,32.29508618,4.434269372,11.27149848,9.833963501,17.016052,38.99864518,6.965628431,8.174653219,5.474931257,136.0339899,66.94473281,8.113017584,10.90630298,6.630917804,6.115581777,126.8029073,17.39331126,3.065016992,28.31962061,111.6966881,64.59,NA,8.125157133,5.245814495,2.982089857,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM20274",3.542598475,5.150399437,29.31265771,3.981611577,9.109098906,8.043660361,16.50567583,34.65624031,6.352209601,7.667970411,4.857329249,139.5136394,47.18348991,6.766592454,9.255933124,7.38,5.95115976,131.9055972,12.837245,3.065016992,20.68340635,97.57974597,62.74,NA,5.257472891,10.8634889,4.525278475,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM9339",4.51266897,6.557197207,25.40233513,4.870102337,10.59748678,9.691172418,15.74865525,32.909137,5.810538337,7.2457153,4.795541127,129.6037007,66.26749172,6.766592454,9.084837755,6.416555278,6.393284882,136.0399212,12.16416009,3.29098264,22.00727851,97.57974597,185.5748891,NA,5.257472891,9.762271913,5.780029158,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_M2939",9.850713505,32.83502444,33.08613196,5.004134265,36.86846741,22.91927841,22.2259888,42.05805717,7.599168314,11.4624411,7.691569867,136.0339899,52.86876337,12.13772226,16.31651167,10.19195195,8.733320577,126.8029073,16.68101644,3.211424438,26.97065224,99.05887322,132.646961,NA,8.125157133,9.66630652,3.506876373,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_M32283",3.878163179,6.291354695,32.04365157,3.895816318,9.902174134,9.773551523,16.05030083,34.6172266,6.754707692,7.704542968,5.390018918,136.6580716,61.9141421,7.345252525,9.683276826,6.11842404,5.669828133,131.878567,12.80148742,2.925633089,25.34140101,102.5092061,108.78,NA,6.877352998,5.245814495,5.314987956,NA
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_MSU-MR4680",11.03734111,16.5856724,32.04365157,5.001653984,35.02580438,23.93713429,25.35484528,48.16978611,10.98504298,18.88549588,8.391701682,131.5566314,65.32823941,13.56903445,22.88744148,9.217708503,12.99307317,125.1311953,15.19594107,3.168783432,28.6532939,103.053071,150.54,24.03038122,11.55452253,13.09128808,7.115127606,12.84718807
"Dasyurus_maculatus","Bettongia_penicillata_FMNH-129431",3.116387491,5.118350005,2.402323025,2.822828884,9.289239718,7.413755631,9.422770698,27.53026646,5.758202051,7.184242392,4.233781628,131.5566314,102.3874976,5.797370259,7.819534571,6.054158757,4.919294637,131.9055972,13.86629706,1.800080794,28.93969123,114.3367598,103.2981182,NA,13.96213756,13.09128808,5.84353515,NA
"Dasyurus_maculatus","Bettongia_penicillata_M27628",4.602281013,8.420672276,2.408297053,1.67558087,11.6299535,9.833963501,12.52149087,28.32710763,5.91046795,7.406415462,4.072079128,129.9788681,108.2628898,6.269822597,8.748903614,5.472284765,5.052616347,131.9055972,11.96138699,1.982907247,22.15948288,79.58308777,101.6829248,19.80585108,9.487531468,9.762271913,4.525278475,10.6257562
"Dasyurus_maculatus","Bettongia_penicillata_M27943",2.869113259,5.009651174,2.782504214,2.034000772,8.470054614,7.392063472,10.21794029,27.53026646,5.758202051,7.014712581,3.594378805,139.1555311,124.4632176,5.797370259,9.276311236,4.514611226,5.161200914,154.0158582,8.063694062,1.362987257,20.09921444,60.04154957,87.17,NA,5.257472891,10.8634889,5.84353515,NA
"Dasyurus_maculatus","Bettongia_penicillata_NHMUK-1850.11.22.47",3.128985234,5.402854133,3.085700146,3.052985403,8.853739927,6.899224784,17.016052,99.24521293,18.64143273,15.63954467,19.42674089,136.6580716,102.3874976,31.40579977,36.46721682,24.06435082,24.04591487,130.5078937,17.09824827,2.473566333,28.6532939,111.6966881,85.36,NA,10.82775054,17.48112179,9.213135775,NA
"Dasyurus_maculatus","Bettongia_tropica_JM15255",3.20038519,4.981114258,37.63570378,1.990072058,9.353110736,7.949837588,10.51955404,29.41023638,5.24821503,6.457880536,3.834628507,127.4512869,50.79777992,5.797370259,8.496651286,5.873819886,4.816762675,133.0710561,11.65754165,1.739470864,20.09921444,85.94205176,104.56,NA,5.257472891,9.66630652,3.506876373,NA
