TraitVal 1,TraitVar 1,TraitVal 2,TraitVar 2,TraitVal 3,TraitVar 3,TraitVal 4,TraitVar 4,TraitVal 5,TraitVar 5,TraitVal 6,TraitVar 6,TraitVal 7,TraitVar 7,TraitVal 8,TraitVar 8,TraitVal 9,TraitVar 9,TraitVal 10,TraitVar 10,TraitVal 11,TraitVar 11,TraitVal 12,TraitVar 12,TraitVal 13,TraitVar 13,TraitVal 14,TraitVar 14,TraitVal 15,TraitVar 15,TraitVal 16,TraitVar 16,TraitVal 17,TraitVar 17,TraitVal 18,TraitVar 18,TraitVal 19,TraitVar 19,TraitVal 20,TraitVar 20,TraitVal 21,TraitVar 21,TraitVal 22,TraitVar 22,TraitVal 23,TraitVar 23,TraitVal 24,TraitVar 24,TraitVal 25,TraitVar 25
76.9648594225,0.0,169.2869614125,0.0,192.2705974875,0.0,385.1729470375,0.0,80.2548594225,0.0,166.80847591125,0.0,120.59499727,0.0,143.6223876275,0.0,101.3323594225,0.0,434.393636475,0.0,196.07004386125,0.0,162.353370125,0.0,183.53792131125,0.0,456.840310125,0.0,147.63621736375,0.0,95.889620125,0.0,169.7642805125,0.0,86.8736094225,0.0,326.7035084875,0.0,148.30315196625,0.0,109.06911290625,0.0,157.122120125,0.0,154.10924025,0.0,162.43771618375,0.0,117.3442805125,0.0
186.16372105,0.0,90.9242500475,0.0,87.018239345,0.0,294.925445275,0.0,203.4178947,0.0,209.16622105,0.0,189.97026075,0.0,212.830239875,0.0,107.15526075,0.0,83.07776075,0.0,178.847081525,0.0,132.398983025,0.0,199.2334742725,0.0,317.372118925,0.0,90.4717500475,0.0,85.2792500475,0.0,100.092001,0.0,93.92526075,0.0,89.18526075,0.0,144.0327053,0.0,94.37776075,0.0,90.9242500475,0.0,89.18526075,0.0,94.37776075,0.0,116.67526075,0.0
106.67,0.0,106.67,0.0,106.67,0.0,106.67,0.0,106.67,0.0,106.67,0.0,106.67,0.0,106.67,0.0,106.67,0.0,106.67,0.0,106.67,0.0,106.67,0.0,106.67,0.0,106.67,0.0,106.67,0.0,106.67,0.0,106.67,0.0,106.67,0.0,106.67,0.0,106.67,0.0,106.67,0.0,106.67,0.0,106.67,0.0,106.67,0.0,106.67,0.0
191.64371887375,0.0,298.959311975,0.0,369.462627925,0.0,77.46324464875,0.0,171.26695901,0.0,104.78375,0.0,85.00875,0.0,90.32299025,0.0,135.33040503625,0.0,123.51824464875,0.0,102.83574464875,0.0,230.888550925,0.0,251.94207647375,0.0,286.2176488,0.0,299.3303005625,0.0,125.43125,0.0,124.30790503625,0.0,111.3656111375,0.0,264.943831825,0.0,109.0084103875,0.0,89.8089892975,0.0,98.59324464875,0.0,145.5327312625,0.0,230.5324686875,0.0,81.1552392975,0.0
418.873579366667,0.0,208.815319063333,0.0,372.859944333333,0.0,536.202656166667,0.0,506.273757966667,0.0,456.7003572,0.0,149.2616297,0.0,418.873579366667,0.0,448.802477566667,0.0,418.3399165,0.0,460.260122933333,0.0,220.129818433333,0.0,223.438965633333,0.0,66.29198573,0.0,414.780150766667,0.0,177.11,0.0,386.58234293,0.0,158.263333333333,0.0,182.506638833333,0.0,460.260122933333,0.0,255.913511933333,0.0,73.83198573,0.0,111.173333333333,0.0,256.494613733333,0.0,372.859944333333,0.0
183.63,0.0,295.976427045,0.0,75.88,0.0,350.11995825,0.0,135.46744455,0.0,173.245,0.0,106.605,0.0,241.46495825,0.0,326.45844845,0.0,481.22022615,0.0,78.452978595,0.0,150.07364155,0.0,544.1005358,0.0,79.357978595,0.0,469.3734067,0.0,343.63344845,0.0,228.47,0.0,211.77,0.0,68.067978595,0.0,91.065,0.0,127.015,0.0,172.32,0.0,134.195,0.0,233.73744455,0.0,304.256650765,0.0
120.29,0.0,152.243333333333,0.0,120.29,0.0,134.453333333333,0.0,113.366666666667,0.0,126.69,0.0,136.006666666667,0.0,130.386666666667,0.0,134.453333333333,0.0,147.456666666667,0.0,113.366666666667,0.0,150.96,0.0,153.694963033333,0.0,243.274613733333,0.0,145.78,0.0,136.006666666667,0.0,138.183333333333,0.0,134.453333333333,0.0,120.29,0.0,145.78,0.0,147.456666666667,0.0,138.183333333333,0.0,145.78,0.0,185.803333333333,0.0,131.633333333333,0.0
206.661724225,0.0,317.550939425,0.0,139.769884405,0.0,189.0189684225,0.0,281.2159603,0.0,383.101073375,0.0,98.5561307075,0.0,170.984979125,0.0,89.0025,0.0,254.6809603,0.0,180.258210325,0.0,82.5375,0.0,392.09455455,0.0,177.082479125,0.0,94.185,0.0,107.345,0.0,170.7475,0.0,169.941222275,0.0,399.6243373,0.0,188.4859603,0.0,136.4675,0.0,122.8425,0.0,111.3834805,0.0,82.085,0.0,172.371222275,0.0
293.4119206,0.0,121.845,0.0,326.45844845,0.0,98.55,0.0,207.205,0.0,275.42495825,0.0,146.385,0.0,338.3052679,0.0,156.865,0.0,207.205,0.0,207.205,0.0,202.755,0.0,207.205,0.0,326.45844845,0.0,135.775,0.0,98.55,0.0,114.505,0.0,146.385,0.0,98.55,0.0,126.215,0.0,180.255,0.0,338.3052679,0.0,275.42495825,0.0,293.4119206,0.0,102.027978595,0.0
95.467978595,0.0,286.8519206,0.0,91.99,0.0,102.375,0.0,200.645,0.0,152.48244455,0.0,173.695,0.0,150.305,0.0,200.645,0.0,286.8519206,0.0,102.375,0.0,140.61,0.0,102.375,0.0,91.99,0.0,123.62,0.0,143.125,0.0,119.39,0.0,150.305,0.0,286.8519206,0.0,103.28,0.0,196.195,0.0,102.375,0.0,102.375,0.0,268.86495825,0.0,110.5364624,0.0
