TraitVal 1,TraitVar 1,TraitVal 2,TraitVar 2,TraitVal 3,TraitVar 3,TraitVal 4,TraitVar 4,TraitVal 5,TraitVar 5,TraitVal 6,TraitVar 6,TraitVal 7,TraitVar 7,TraitVal 8,TraitVar 8,TraitVal 9,TraitVar 9,TraitVal 10,TraitVar 10,TraitVal 11,TraitVar 11,TraitVal 12,TraitVar 12,TraitVal 13,TraitVar 13,TraitVal 14,TraitVar 14,TraitVal 15,TraitVar 15,TraitVal 16,TraitVar 16,TraitVal 17,TraitVar 17,TraitVal 18,TraitVar 18,TraitVal 19,TraitVar 19,TraitVal 20,TraitVar 20,TraitVal 21,TraitVar 21,TraitVal 22,TraitVar 22,TraitVal 23,TraitVar 23,TraitVal 24,TraitVar 24,TraitVal 25,TraitVar 25
13.0423364265,0.0,9.40044095025,0.0,6.030935502875,0.0,13.8147101365,0.0,5.9259920005,0.0,13.38305455525,0.0,13.38305455525,0.0,13.30031809775,0.0,5.9909084725,0.0,6.037982213,0.0,5.885964970125,0.0,13.08572834525,0.0,5.885964970125,0.0,8.643408793125,0.0,9.939816834125,0.0,12.44237776525,0.0,7.776489218,0.0,13.046436924,0.0,7.8779591175,0.0,13.29621760025,0.0,9.45786532025,0.0,5.972371573375,0.0,7.111921260375,0.0,6.01426086575,0.0,5.966019030875,0.0
5.4574964305,0.0,10.19944599025,0.0,9.19937897775,0.0,15.71224560775,0.0,5.36473728475,0.0,5.53382596725,0.0,5.4574964305,0.0,5.5656437285,0.0,5.65467835025,0.0,5.35575672375,0.0,14.85713544025,0.0,7.4367528895,0.0,8.0846000555,0.0,14.42981647775,0.0,15.29312764025,0.0,15.97270335525,0.0,15.71224560775,0.0,14.66705954025,0.0,9.88669190775,0.0,14.85713544025,0.0,14.85713544025,0.0,5.53382596725,0.0,11.10360750275,0.0,5.32034010525,0.0,5.36473728475,0.0
5.834153821,0.0,5.834153821,0.0,5.834153821,0.0,5.834153821,0.0,5.834153821,0.0,5.834153821,0.0,5.834153821,0.0,5.834153821,0.0,5.834153821,0.0,5.834153821,0.0,5.834153821,0.0,5.834153821,0.0,5.834153821,0.0,5.834153821,0.0,5.834153821,0.0,5.834153821,0.0,5.834153821,0.0,5.834153821,0.0,5.834153821,0.0,5.834153821,0.0,5.834153821,0.0,5.834153821,0.0,5.834153821,0.0,5.834153821,0.0,5.834153821,0.0
11.921083888875,0.0,7.747184784875,0.0,21.05817927625,0.0,16.56632584,0.0,21.41367497375,0.0,21.329314095,0.0,6.522601659125,0.0,6.672062472375,0.0,6.4693566,0.0,21.32273752125,0.0,20.76085306625,0.0,6.736978944375,0.0,6.577316167875,0.0,13.06608423175,0.0,21.157553845,0.0,20.97134232125,0.0,21.8412300575,0.0,12.95156506125,0.0,17.8287957,0.0,19.918623285,0.0,21.14911672875,0.0,6.597652495625,0.0,15.15440916725,0.0,19.00631655375,0.0,21.58734888375,0.0
13.2074570596667,0.0,13.7662810163333,0.0,7.59609527166667,0.0,9.61647995966667,0.0,7.316245932,0.0,7.439924793,0.0,13.523781143,0.0,13.534715803,0.0,13.7662810163333,0.0,7.269023774,0.0,7.269023774,0.0,14.113558013,0.0,8.01239592666667,0.0,9.83671956633333,0.0,7.66067576633333,0.0,13.523781143,0.0,7.32822001333333,0.0,7.439924793,0.0,9.79231292966667,0.0,7.269023774,0.0,7.434958761,0.0,13.7662810163333,0.0,13.7662810163333,0.0,7.32822001333333,0.0,7.316245932,0.0
10.611292395,0.0,17.826971795,0.0,20.621742225,0.0,13.361085545,0.0,20.621742225,0.0,10.4437352255,0.0,10.3549408665,0.0,10.4257741035,0.0,19.75347891,0.0,21.463699245,0.0,20.10082673,0.0,10.603843347,0.0,10.611292395,0.0,21.463699245,0.0,10.611292395,0.0,21.463699245,0.0,10.611292395,0.0,10.611292395,0.0,10.611292395,0.0,20.10082673,0.0,10.4257741035,0.0,10.3549408665,0.0,17.307901245,0.0,19.73707692,0.0,20.621742225,0.0
13.3317976233333,0.0,13.3317976233333,0.0,13.3317976233333,0.0,13.3317976233333,0.0,13.3317976233333,0.0,13.3317976233333,0.0,13.3317976233333,0.0,13.3317976233333,0.0,13.3317976233333,0.0,13.3317976233333,0.0,13.3317976233333,0.0,13.3317976233333,0.0,13.3317976233333,0.0,13.3317976233333,0.0,13.3317976233333,0.0,13.3317976233333,0.0,13.3317976233333,0.0,13.3317976233333,0.0,13.3317976233333,0.0,13.3317976233333,0.0,13.3317976233333,0.0,13.3317976233333,0.0,13.3317976233333,0.0,13.3317976233333,0.0,13.3317976233333,0.0
10.16075659825,0.0,8.3080137955,0.0,8.28866433825,0.0,18.4352662175,0.0,8.17679251625,0.0,18.0142877075,0.0,19.116702475,0.0,18.0142877075,0.0,18.0142877075,0.0,8.0787773335,0.0,8.18051704025,0.0,18.2533913125,0.0,18.2533913125,0.0,15.1109681675,0.0,8.13239533675,0.0,18.2615923075,0.0,8.260571101,0.0,17.58015605,0.0,18.695723965,0.0,8.16781195525,0.0,17.58015605,0.0,8.0079440965,0.0,16.3818945225,0.0,9.37304080325,0.0,8.043360715,0.0
4.735511973,0.0,5.0732088125,0.0,4.9844144535,0.0,23.51618607,0.0,5.0626967385,0.0,23.87993588,0.0,25.26911469,0.0,23.86353389,0.0,24.400851375,0.0,12.73083795,0.0,4.913100691,0.0,4.80634521,0.0,25.26911469,0.0,5.0732088125,0.0,5.233316934,0.0,25.242808395,0.0,5.0552476905,0.0,25.26911469,0.0,24.400851375,0.0,4.9918635015,0.0,7.5106197885,0.0,17.701755975,0.0,25.242808395,0.0,23.51618607,0.0,24.400851375,0.0
5.715576607,0.0,15.0253202915,0.0,16.7355406265,0.0,15.0089183015,0.0,5.697615485,0.0,15.8935836065,0.0,5.8831337765,0.0,6.1173894945,0.0,5.626782248,0.0,16.7355406265,0.0,15.0253202915,0.0,5.8756847285,0.0,7.5451379595,0.0,6.138127287,0.0,5.8831337765,0.0,5.8831337765,0.0,15.0253202915,0.0,15.8935836065,0.0,10.2621352915,0.0,5.626782248,0.0,5.626782248,0.0,9.4783259365,0.0,5.8756847285,0.0,5.626782248,0.0,16.7355406265,0.0
