TraitVal 1,TraitVar 1,TraitVal 2,TraitVar 2,TraitVal 3,TraitVar 3,TraitVal 4,TraitVar 4,TraitVal 5,TraitVar 5,TraitVal 6,TraitVar 6,TraitVal 7,TraitVar 7,TraitVal 8,TraitVar 8,TraitVal 9,TraitVar 9,TraitVal 10,TraitVar 10,TraitVal 11,TraitVar 11,TraitVal 12,TraitVar 12,TraitVal 13,TraitVar 13,TraitVal 14,TraitVar 14,TraitVal 15,TraitVar 15,TraitVal 16,TraitVar 16,TraitVal 17,TraitVar 17,TraitVal 18,TraitVar 18,TraitVal 19,TraitVar 19,TraitVal 20,TraitVar 20,TraitVal 21,TraitVar 21,TraitVal 22,TraitVar 22,TraitVal 23,TraitVar 23,TraitVal 24,TraitVar 24,TraitVal 25,TraitVar 25
32.62034602875,0.0,36.804375425,0.0,72.16277798125,0.0,37.6209252225,0.0,32.198283665,0.0,66.80565538125,0.0,32.2579395575,0.0,72.09139188125,0.0,60.7455443425,0.0,32.715045145,0.0,32.6553892525,0.0,35.01404213,0.0,50.25776559375,0.0,46.15561726625,0.0,68.08161316875,0.0,66.56886848125,0.0,32.719951175,0.0,33.17830088625,0.0,31.9761743175,0.0,32.48619905875,0.0,48.8534871425,0.0,32.27951148125,0.0,53.05653549375,0.0,69.87282221875,0.0,68.08161316875,0.0
64.738706105,0.0,70.2321256225,0.0,74.6692649475,0.0,27.5178001375,0.0,27.5535519975,0.0,73.1148427975,0.0,27.4045698425,0.0,67.1232813225,0.0,53.2984603025,0.0,73.1148427975,0.0,28.0235444775,0.0,27.48446835,0.0,73.1148427975,0.0,74.8120371475,0.0,68.6777034725,0.0,67.1232813225,0.0,27.75276229,0.0,27.6728637825,0.0,79.1064042725,0.0,27.44771369,0.0,27.44771369,0.0,27.2852580575,0.0,30.43983387,0.0,27.48446835,0.0,65.355115655,0.0
29.310595045,0.0,29.310595045,0.0,29.310595045,0.0,29.310595045,0.0,29.310595045,0.0,29.310595045,0.0,29.310595045,0.0,29.310595045,0.0,29.310595045,0.0,29.310595045,0.0,29.310595045,0.0,29.310595045,0.0,29.310595045,0.0,29.310595045,0.0,29.310595045,0.0,29.310595045,0.0,29.310595045,0.0,29.310595045,0.0,29.310595045,0.0,29.310595045,0.0,29.310595045,0.0,29.310595045,0.0,29.310595045,0.0,29.310595045,0.0,29.310595045,0.0
81.609065895,0.0,32.711186255,0.0,102.8456311575,0.0,32.91113927125,0.0,102.8456311575,0.0,103.7882430325,0.0,32.29831479,0.0,32.5019638,0.0,110.7938024825,0.0,103.8596291325,0.0,103.6228422325,0.0,64.5799210425,0.0,104.6368402075,0.0,72.66531831875,0.0,95.36867436125,0.0,32.7757481775,0.0,32.6544881,0.0,103.6942283325,0.0,32.62996061625,0.0,32.86495467875,0.0,79.511552455,0.0,105.747397195,0.0,101.09609957,0.0,32.78739094625,0.0,32.6410998075,0.0
38.1384019766667,0.0,66.6146189666667,0.0,37.6872281266667,0.0,75.2347993333333,0.0,38.04495338,0.0,38.90617636,0.0,72.7211676666667,0.0,72.7211676666667,0.0,38.04495338,0.0,38.4386021,0.0,37.6872281266667,0.0,75.2347993333333,0.0,37.6872281266667,0.0,64.5420561,0.0,40.3673211433333,0.0,66.6146189666667,0.0,75.2347993333333,0.0,38.4386021,0.0,72.7211676666667,0.0,75.2347993333333,0.0,72.7211676666667,0.0,38.1384019766667,0.0,38.27951972,0.0,75.2347993333333,0.0,75.2347993333333,0.0
100.103173175,0.0,100.103173175,0.0,104.159165075,0.0,104.159165075,0.0,91.228894525,0.0,88.120050225,0.0,48.374396145,0.0,48.51456904,0.0,100.388717575,0.0,100.103173175,0.0,91.228894525,0.0,100.388717575,0.0,49.12466624,0.0,84.58371889,0.0,47.837808265,0.0,91.228894525,0.0,49.666230615,0.0,88.120050225,0.0,54.91946538,0.0,100.103173175,0.0,54.214811665,0.0,88.120050225,0.0,88.120050225,0.0,100.388717575,0.0,48.51456904,0.0
61.9732645033333,0.0,61.9732645033333,0.0,61.9732645033333,0.0,61.9732645033333,0.0,61.9732645033333,0.0,61.9732645033333,0.0,61.9732645033333,0.0,61.9732645033333,0.0,61.9732645033333,0.0,61.9732645033333,0.0,61.9732645033333,0.0,61.9732645033333,0.0,61.9732645033333,0.0,61.9732645033333,0.0,61.9732645033333,0.0,61.9732645033333,0.0,61.9732645033333,0.0,61.9732645033333,0.0,61.9732645033333,0.0,61.9732645033333,0.0,61.9732645033333,0.0,61.9732645033333,0.0,61.9732645033333,0.0,61.9732645033333,0.0,61.9732645033333,0.0
83.05077136,0.0,83.19354356,0.0,38.0295594875,0.0,37.48948056,0.0,37.3836422525,0.0,36.776967925,0.0,86.63318946,0.0,85.07876731,0.0,37.904028885,0.0,37.3836422525,0.0,37.3836422525,0.0,37.1153483125,0.0,83.19354356,0.0,58.91672975,0.0,37.665405315,0.0,80.168054185,0.0,77.059209885,0.0,83.19354356,0.0,76.7328247425,0.0,37.3836422525,0.0,71.4464132825,0.0,37.22118662,0.0,38.605390275,0.0,38.0638259,0.0,38.135397795,0.0
26.28997956,0.0,130.5696659,0.0,130.5696659,0.0,27.53026646,0.0,27.17841695,0.0,134.3401134,0.0,27.17841695,0.0,26.966740335,0.0,29.41023638,0.0,26.28997956,0.0,26.64182907,0.0,28.32710763,0.0,26.966740335,0.0,26.88045264,0.0,26.28997956,0.0,138.3961053,0.0,118.30099855,0.0,130.5696659,0.0,61.33953731,0.0,109.4267199,0.0,118.30099855,0.0,27.318589845,0.0,27.17841695,0.0,26.28997956,0.0,34.311224795,0.0
30.661968595,0.0,31.601953555,0.0,70.055773165,0.0,31.06038918,0.0,70.055773165,0.0,31.601953555,0.0,82.038896115,0.0,31.601953555,0.0,70.055773165,0.0,86.094888015,0.0,73.164617465,0.0,30.45029198,0.0,73.164617465,0.0,30.310119085,0.0,38.33136432,0.0,29.773531205,0.0,30.45029198,0.0,30.45029198,0.0,66.29415858,0.0,30.45029198,0.0,73.164617465,0.0,29.773531205,0.0,56.230952145,0.0,86.094888015,0.0,30.310119085,0.0
81.55209221,0.0,67.9284361775,0.0,26.698446395,0.0,84.6621737625,0.0,60.7135148375,0.0,62.656526835,0.0,68.8426473525,0.0,44.0553012975,0.0,30.41334744,0.0,27.787986995,0.0,27.8944206325,0.0,70.62754041,0.0,100.1954523075,0.0,29.878187685,0.0,84.72306818,0.0,98.4982579575,0.0,27.003494995,0.0,78.6426813775,0.0,41.6123716225,0.0,102.2234482575,0.0,48.665258365,0.0,102.0806760575,0.0,26.87437115,0.0,27.1918904275,0.0,50.4904627025,0.0
84.051307395,0.0,84.336851795,0.0,32.322530365,0.0,33.614364835,0.0,88.107299295,0.0,32.46270326,0.0,31.785942485,0.0,84.336851795,0.0,31.785942485,0.0,39.30203227,0.0,84.336851795,0.0,84.051307395,0.0,72.068184445,0.0,32.913003445,0.0,32.46270326,0.0,88.107299295,0.0,88.107299295,0.0,32.913003445,0.0,32.913003445,0.0,31.785942485,0.0,32.674379875,0.0,84.051307395,0.0,75.177028745,0.0,31.785942485,0.0,32.46270326,0.0
27.691628776,0.0,27.203496476,0.0,26.418851216,0.0,90.988121388,0.0,87.209974408,0.0,27.720230264,0.0,86.080654448,0.0,92.496300388,0.0,87.324192168,0.0,27.084310752,0.0,26.774226172,0.0,26.633486368,0.0,27.418933868,0.0,84.572475448,0.0,27.259565634,0.0,85.587577648,0.0,27.204298716,0.0,90.873903628,0.0,81.173187508,0.0,84.458257688,0.0,92.496300388,0.0,86.080654448,0.0,82.416725228,0.0,27.599053942,0.0,85.816013168,0.0
27.91001437,0.0,83.6947833,0.0,28.26186388,0.0,67.65566845,0.0,28.26186388,0.0,79.9243358,0.0,46.49479201,0.0,79.9243358,0.0,28.050187265,0.0,45.840799945,0.0,67.65566845,0.0,27.37342649,0.0,29.20184884,0.0,67.65566845,0.0,27.37342649,0.0,28.26186388,0.0,67.65566845,0.0,79.6387914,0.0,27.91001437,0.0,53.321230945,0.0,67.65566845,0.0,27.91001437,0.0,70.76451275,0.0,27.91001437,0.0,79.6387914,0.0
37.823772768,0.0,105.088068732,0.0,124.942351952,0.0,119.770243732,0.0,38.425177202,0.0,37.908443414,0.0,81.07829336,0.0,89.033883892,0.0,38.059962,0.0,111.846418792,0.0,37.121005316,0.0,37.28037355,0.0,120.189379432,0.0,51.660803572,0.0,118.526706012,0.0,113.619239072,0.0,91.090696348,0.0,111.996842312,0.0,113.089956512,0.0,37.99311406,0.0,119.656025972,0.0,112.975738752,0.0,118.147846972,0.0,120.075161672,0.0,107.575144172,0.0
