TraitVal 1,TraitVar 1,TraitVal 2,TraitVar 2,TraitVal 3,TraitVar 3,TraitVal 4,TraitVar 4,TraitVal 5,TraitVar 5,TraitVal 6,TraitVar 6,TraitVal 7,TraitVar 7,TraitVal 8,TraitVar 8,TraitVal 9,TraitVar 9,TraitVal 10,TraitVar 10,TraitVal 11,TraitVar 11,TraitVal 12,TraitVar 12,TraitVal 13,TraitVar 13,TraitVal 14,TraitVar 14,TraitVal 15,TraitVar 15,TraitVal 16,TraitVar 16,TraitVal 17,TraitVar 17,TraitVal 18,TraitVar 18,TraitVal 19,TraitVar 19,TraitVal 20,TraitVar 20,TraitVal 21,TraitVar 21,TraitVal 22,TraitVar 22,TraitVal 23,TraitVar 23,TraitVal 24,TraitVar 24,TraitVal 25,TraitVar 25
54.43503834375,0.0,21.0664150475,0.0,19.28520075875,0.0,18.8616155875,0.0,22.2134580425,0.0,19.22631819375,0.0,54.29526995,0.0,38.42692503125,0.0,21.643066335,0.0,19.45073503375,0.0,27.92498879875,0.0,49.12624143125,0.0,34.7802480975,0.0,37.85161505375,0.0,19.318834815,0.0,27.89285107125,0.0,23.81248827625,0.0,61.13575658625,0.0,38.23600074,0.0,19.67515187375,0.0,19.28520075875,0.0,19.11966648375,0.0,63.0615347975,0.0,25.9758826275,0.0,22.1248811075,0.0
68.8481578975,0.0,70.75414061,0.0,67.9561095525,0.0,16.18722104,0.0,70.75414061,0.0,68.0172187875,0.0,67.9561095525,0.0,63.03092801,0.0,16.535060685,0.0,15.9041628425,0.0,71.250348675,0.0,68.2908405975,0.0,16.5830710375,0.0,70.2364143075,0.0,16.0194413075,0.0,16.5830710375,0.0,37.8903806975,0.0,72.14239702,0.0,72.14239702,0.0,52.8880388075,0.0,69.4054751975,0.0,16.4677925725,0.0,71.250348675,0.0,16.417295555,0.0,41.564189455,0.0
20.04468765,0.0,20.04468765,0.0,20.04468765,0.0,20.04468765,0.0,20.04468765,0.0,20.04468765,0.0,20.04468765,0.0,20.04468765,0.0,20.04468765,0.0,20.04468765,0.0,20.04468765,0.0,20.04468765,0.0,20.04468765,0.0,20.04468765,0.0,20.04468765,0.0,20.04468765,0.0,20.04468765,0.0,20.04468765,0.0,20.04468765,0.0,20.04468765,0.0,20.04468765,0.0,20.04468765,0.0,20.04468765,0.0,20.04468765,0.0,20.04468765,0.0
18.966398265,0.0,49.7358196125,0.0,55.6068064625,0.0,24.1583540075,0.0,54.88212364,0.0,36.82663960125,0.0,31.1862878625,0.0,32.6892339125,0.0,18.2369930525,0.0,54.466654085,0.0,18.6845834,0.0,18.57644715,0.0,18.751610305,0.0,57.39073692875,0.0,52.65216900125,0.0,18.94239308875,0.0,18.3532736425,0.0,18.31988079375,0.0,25.9488390475,0.0,31.5912615725,0.0,18.858262015,0.0,31.14756731875,0.0,18.65909368375,0.0,46.01751890625,0.0,18.15410531125,0.0
60.0235170133333,0.0,20.7174687833333,0.0,16.33003438,0.0,52.53580083,0.0,16.17632976,0.0,34.2031182766667,0.0,54.7194166266667,0.0,36.28521861,0.0,65.5237546566667,0.0,24.3103205533333,0.0,63.0639233533333,0.0,60.0235170133333,0.0,64.9149319,0.0,18.67027676,0.0,16.7714591133333,0.0,64.9149319,0.0,61.1314358266667,0.0,64.1718421666667,0.0,57.1380001966667,0.0,46.96659799,0.0,66.71315245,0.0,37.84590609,0.0,67.8210712633333,0.0,17.6848481733333,0.0,67.8210712633333,0.0
72.64020698,0.0,30.16357805,0.0,67.166363335,0.0,66.051728735,0.0,62.605753825,0.0,64.389850515,0.0,30.960251375,0.0,30.960251375,0.0,67.166363335,0.0,30.960251375,0.0,72.64020698,0.0,30.960251375,0.0,30.495129015,0.0,31.06124541,0.0,30.960251375,0.0,72.64020698,0.0,64.389850515,0.0,66.051728735,0.0,67.166363335,0.0,31.06124541,0.0,66.051728735,0.0,50.610321015,0.0,66.051728735,0.0,31.622388475,0.0,66.051728735,0.0
38.4435275466667,0.0,38.4435275466667,0.0,38.4435275466667,0.0,38.4435275466667,0.0,38.4435275466667,0.0,38.4435275466667,0.0,38.4435275466667,0.0,38.4435275466667,0.0,38.4435275466667,0.0,38.4435275466667,0.0,38.4435275466667,0.0,38.4435275466667,0.0,38.4435275466667,0.0,38.4435275466667,0.0,38.4435275466667,0.0,38.4435275466667,0.0,38.4435275466667,0.0,38.4435275466667,0.0,38.4435275466667,0.0,38.4435275466667,0.0,38.4435275466667,0.0,38.4435275466667,0.0,38.4435275466667,0.0,38.4435275466667,0.0,38.4435275466667,0.0
27.1540162225,0.0,31.168728985,0.0,27.3702887225,0.0,27.1540162225,0.0,59.197855335,0.0,27.4850847725,0.0,27.1540162225,0.0,35.42636054,0.0,59.100028515,0.0,27.319791705,0.0,51.4762483075,0.0,66.4953866675,0.0,60.92084279,0.0,63.201147545,0.0,27.6028499025,0.0,35.9880211925,0.0,28.214489985,0.0,27.3702887225,0.0,27.1540162225,0.0,35.42636054,0.0,32.9388890225,0.0,64.2150819125,0.0,27.9339184525,0.0,37.14675316,0.0,61.47816009,0.0
61.153101755,0.0,42.26391279,0.0,25.596502035,0.0,25.596502035,0.0,62.267736355,0.0,59.491223535,0.0,59.491223535,0.0,26.061624395,0.0,25.596502035,0.0,26.723761495,0.0,25.596502035,0.0,67.74158,0.0,37.23969128,0.0,25.26495107,0.0,67.74158,0.0,26.061624395,0.0,42.93296101,0.0,57.707126845,0.0,26.16261843,0.0,51.90127781,0.0,26.061624395,0.0,26.16261843,0.0,25.26495107,0.0,26.16261843,0.0,26.061624395,0.0
21.749573945,0.0,21.749573945,0.0,21.749573945,0.0,21.749573945,0.0,21.749573945,0.0,21.749573945,0.0,21.749573945,0.0,21.749573945,0.0,21.749573945,0.0,21.749573945,0.0,21.749573945,0.0,21.749573945,0.0,21.749573945,0.0,21.749573945,0.0,21.749573945,0.0,21.749573945,0.0,21.749573945,0.0,21.749573945,0.0,21.749573945,0.0,21.749573945,0.0,21.749573945,0.0,21.749573945,0.0,21.749573945,0.0,21.749573945,0.0,21.749573945,0.0
