TraitVal 1,TraitVar 1,TraitVal 2,TraitVar 2,TraitVal 3,TraitVar 3,TraitVal 4,TraitVar 4,TraitVal 5,TraitVar 5,TraitVal 6,TraitVar 6,TraitVal 7,TraitVar 7,TraitVal 8,TraitVar 8,TraitVal 9,TraitVar 9,TraitVal 10,TraitVar 10,TraitVal 11,TraitVar 11,TraitVal 12,TraitVar 12,TraitVal 13,TraitVar 13,TraitVal 14,TraitVar 14,TraitVal 15,TraitVar 15,TraitVal 16,TraitVar 16,TraitVal 17,TraitVar 17,TraitVal 18,TraitVar 18,TraitVal 19,TraitVar 19,TraitVal 20,TraitVar 20,TraitVal 21,TraitVar 21,TraitVal 22,TraitVar 22,TraitVal 23,TraitVar 23,TraitVal 24,TraitVar 24,TraitVal 25,TraitVar 25
133.748014925,0.0,134.17372245,0.0,135.68848875,0.0,131.6431408875,0.0,127.1013605625,0.0,126.39756745,0.0,127.8899247875,0.0,137.1193137125,0.0,136.17373965,0.0,126.8779735125,0.0,137.16407725,0.0,137.0555360125,0.0,136.6366448375,0.0,137.1830914125,0.0,126.562724975,0.0,128.0156669875,0.0,126.1510194125,0.0,136.475133725,0.0,133.0036806125,0.0,136.2822808875,0.0,126.2680943,0.0,135.1808394875,0.0,135.165436575,0.0,137.521023225,0.0,127.9870729875,0.0
121.458171075,0.0,135.1787229,0.0,134.961640425,0.0,135.089195825,0.0,133.55689025,0.0,123.755200675,0.0,133.712910675,0.0,133.400869825,0.0,131.94931795,0.0,123.624560875,0.0,134.426802625,0.0,120.827674,0.0,133.350601575,0.0,135.0511675,0.0,127.678541,0.0,121.515359075,0.0,120.884862,0.0,120.047227775,0.0,132.573682825,0.0,121.458171075,0.0,134.2707822,0.0,132.3065586,0.0,132.701238225,0.0,127.21003435,0.0,134.2836764,0.0
128.66820315,0.0,128.66820315,0.0,128.66820315,0.0,128.66820315,0.0,128.66820315,0.0,128.66820315,0.0,128.66820315,0.0,128.66820315,0.0,128.66820315,0.0,128.66820315,0.0,128.66820315,0.0,128.66820315,0.0,128.66820315,0.0,128.66820315,0.0,128.66820315,0.0,128.66820315,0.0,128.66820315,0.0,128.66820315,0.0,128.66820315,0.0,128.66820315,0.0,128.66820315,0.0,128.66820315,0.0,128.66820315,0.0,128.66820315,0.0,128.66820315,0.0
113.7496054,0.0,115.750837675,0.0,133.542052425,0.0,130.405037425,0.0,114.76864705,0.0,129.4849947375,0.0,133.7218686625,0.0,115.1881553375,0.0,131.4547604,0.0,132.581562775,0.0,113.751190525,0.0,131.3219992375,0.0,133.1486225125,0.0,117.045960075,0.0,131.4727243625,0.0,119.6512038125,0.0,111.9279439,0.0,114.529086525,0.0,127.1405285125,0.0,114.6697547875,0.0,131.075892775,0.0,132.2145115125,0.0,122.0064694375,0.0,115.6594692625,0.0,127.8322905375,0.0
117.468561366667,0.0,124.814302666667,0.0,117.401325633333,0.0,114.405855233333,0.0,124.9336721,0.0,117.2181243,0.0,117.294374966667,0.0,124.9336721,0.0,117.468561366667,0.0,117.2181243,0.0,123.740276766667,0.0,114.405855233333,0.0,113.565192466667,0.0,116.0321998,0.0,114.405855233333,0.0,118.257432466667,0.0,124.9336721,0.0,116.0321998,0.0,116.0321998,0.0,121.6303592,0.0,113.565192466667,0.0,117.468561366667,0.0,117.636417733333,0.0,113.565192466667,0.0,124.814302666667,0.0
112.35166325,0.0,129.22532855,0.0,127.9765988,0.0,124.44941335,0.0,127.9765988,0.0,118.2067166,0.0,129.4043827,0.0,112.35166325,0.0,118.2067166,0.0,113.6126574,0.0,118.4980316,0.0,127.66455795,0.0,129.4043827,0.0,127.9765988,0.0,116.27016855,0.0,116.27016855,0.0,129.48043935,0.0,119.39002325,0.0,129.22532855,0.0,129.4043827,0.0,124.63699705,0.0,117.831061,0.0,113.6126574,0.0,124.44941335,0.0,127.66455795,0.0
123.7590998,0.0,123.7590998,0.0,123.7590998,0.0,123.7590998,0.0,123.7590998,0.0,123.7590998,0.0,123.7590998,0.0,123.7590998,0.0,123.7590998,0.0,123.7590998,0.0,123.7590998,0.0,123.7590998,0.0,123.7590998,0.0,123.7590998,0.0,123.7590998,0.0,123.7590998,0.0,123.7590998,0.0,123.7590998,0.0,123.7590998,0.0,123.7590998,0.0,123.7590998,0.0,123.7590998,0.0,123.7590998,0.0,123.7590998,0.0,123.7590998,0.0
126.0905307,0.0,122.8753861,0.0,126.246551125,0.0,127.6513013,0.0,114.14783195,0.0,126.0905307,0.0,112.6278915,0.0,114.14783195,0.0,112.73688865,0.0,126.0905307,0.0,119.0394463,0.0,125.2633437,0.0,110.777636,0.0,113.258388575,0.0,125.2633437,0.0,114.478147,0.0,122.0873497,0.0,123.90190825,0.0,113.258388575,0.0,125.352870775,0.0,127.7788567,0.0,112.6278915,0.0,122.8753861,0.0,125.352870775,0.0,126.04026245,0.0
139.5136394,0.0,139.6657527,0.0,132.4386123,0.0,139.5136394,0.0,137.77381465,0.0,139.4106419,0.0,138.0858555,0.0,137.5947605,0.0,106.66919465,0.0,106.66919465,0.0,112.8092225,0.0,137.5947605,0.0,112.4233944,0.0,136.2957625,0.0,139.58969605,0.0,110.36970565,0.0,138.0858555,0.0,109.1087115,0.0,110.88759825,0.0,137.5947605,0.0,137.5947605,0.0,107.9301888,0.0,129.6037007,0.0,129.6037007,0.0,109.3267058,0.0
115.66136485,0.0,132.7140843,0.0,119.36187585,0.0,115.66136485,0.0,119.36187585,0.0,131.2863004,0.0,131.2863004,0.0,132.7140843,0.0,119.36187585,0.0,130.97425955,0.0,132.53503015,0.0,132.53503015,0.0,129.17657075,0.0,132.53503015,0.0,119.36187585,0.0,131.2863004,0.0,132.7140843,0.0,121.1407626,0.0,121.1407626,0.0,132.79014095,0.0,130.97425955,0.0,119.36187585,0.0,127.75911495,0.0,125.48199025,0.0,119.36187585,0.0
