"Individual","Species","dentary","dentary.1","dentary.2","dentary.3","dentary.4","dentary.5","scapula","scapula.1","scapula.2","scapula.3","scapula.4","scapula.5","scapula.6","humerus","humerus.1","humerus.2","humerus.3","humerus.4","femur","femur.1","femur.2","femur.3","Tibia","Calcaneus","Calcaneus.1","Calcaneus.2","Calcaneus.3","Calcaneus.4"
"Thylacinus_cynocephalus_A12447","Thylacinus_cynocephalus",12.92791812,33.95913538,8.314342064,5.361360968,35.02580438,23.60376256,30.4251634,103.8522374,25.26911469,27.64842247,11.2549852,132.4386123,120.5499282,22.72302432,47.80256879,13.73805128,24.85807942,137.5209683,12.46770459,2.87348193,29.70580221,265.4361275,119.39,NA,9.407382194,5.245814495,9.802405615,NA
"Thylacinus_cynocephalus_A3298","Thylacinus_cynocephalus",7.915167689,21.9464413,5.514854148,4.197880689,26.37553684,17.82873342,25.35484528,98.79464643,18.64143273,23.28297919,14.94697401,131.5404038,120.5499282,21.67356002,28.97352161,13.73805128,15.66398538,138.025919,18.56923417,6.750621394,34.81479428,172.8721369,454.3138412,NA,16.30618347,10.8634889,9.802405615,NA
"Thylacinus_cynocephalus_ANU-19-161","Thylacinus_cynocephalus",9.898693956,27.68228714,8.646307909,4.595397823,33.61517019,20.88196338,30.4251634,62.68813859,15.3323084,17.16859356,8.777437921,129.6037007,50.61503111,8.671985223,14.37138441,8.709640072,4.244037369,136.0399212,8.417542399,3.948556785,20.09921444,148.770539,132.646961,NA,14.52973395,10.03450528,11.15606354,NA
"Thylacinus_cynocephalus_F106839","Thylacinus_cynocephalus",4.442621978,6.291354695,30.63019396,6.829668075,11.05251956,11.45951875,26.92860465,130.2841215,18.73954195,15.00602809,11.19648838,118.6916289,127.8761321,25.18718849,38.28075223,17.16120261,19.7817393,137.3723818,12.98334664,2.521870501,26.97065224,208.2734968,520.4068969,NA,7.972295169,6.943581199,3.506876373,NA
"Thylacinus_cynocephalus_F106840","Thylacinus_cynocephalus",9.370923362,8.720692075,2.375975084,8.383165631,23.89853532,19.74754008,62.11081076,42.76763569,7.763618324,11.244309,8.391701682,107.9301888,89.59821683,9.76,14.62583949,4.514611226,8.331838239,135.7005187,20.37608875,9.317547527,50.49647162,208.2734968,90.61,NA,9.407382194,10.03450528,7.587187558,NA
"Thylacinus_cynocephalus_F106843","Thylacinus_cynocephalus",4.03282329,16.5856724,48.4633599,3.895816318,7.597858856,14.4063205,70.4600936,106.3178756,15.97436976,18.80111456,11.19648838,122.383788,78.87568465,32.98565439,47.80256879,23.93685931,24.85807942,136.3942891,11.96138699,2.833819213,25.34140101,260.9049177,273,NA,22.87448141,29.92647075,25.89553077,NA
"Thylacinus_cynocephalus_SAMAM1960","Thylacinus_cynocephalus",6.664193022,7.335170706,8.646307909,8.488189628,13.75982655,11.26830517,70.4600936,39.82587839,10.98216349,10.69395565,9.405108747,130.8448609,89.59821683,11.1277532,8.076135647,6.152104755,8.53736581,126.6454817,13.28459559,3.527186818,21.2968149,149.9389142,185.5748891,40.40874154,17.48721207,17.48112179,11.29348961,19.7719785
"Thylacinus_cynocephalus_SAMAM95","Thylacinus_cynocephalus",12.54199654,32.83502444,7.299846628,5.001653984,36.86846741,22.91927841,30.4251634,130.2841215,23.53258806,29.27253205,17.6725325,125.7037286,127.8761321,26.48163431,36.46721682,18.18981528,18.61704951,135.7005187,24.80287097,7.673541243,46.99750072,208.970395,181.22,NA,9.487531468,10.03450528,13.69893674,NA
"Dasyurus_maculatus_J1876","Dasyurus_maculatus",6.489343037,5.009651174,14.13078514,5.36153471,13.9655425,20.14454587,25.35484528,36.49172501,10.1958988,12.61986994,4.676752141,112.8092225,34.39413929,9.958784811,14.48944588,8.83630405,7.659788106,133.8187264,15.98434594,3.21420676,25.37771774,128.6688837,108.78,NA,28.22022026,34.34537598,18.69149119,NA
"Dasyurus_maculatus_J2783","Dasyurus_maculatus",5.934775242,11.07995595,2.597631424,2.570470895,14.01174395,11.895447,15.15219501,53.56082121,11.77788053,14.10531896,8.565883305,113.2452111,119.2028207,12.60377328,16.77420698,11.0470837,8.123323896,133.0796489,12.63049453,3.461568492,24.37252616,95.09654109,185.5748891,NA,28.22022026,27.17161029,19.01691245,NA
"Dasyurus_maculatus_J8049","Dasyurus_maculatus",6.71620542,11.62492632,2.375975084,2.657956243,13.75982655,11.59185206,10.863089,98.79464643,10.82714017,7.841574338,10.95132543,118.6916289,78.87568465,10.54476379,27.03063926,9.58577007,5.907902692,128.6729767,46.87251022,10.94458545,46.99750072,182.0866212,520.4068969,NA,13.96213756,5.853643819,5.93366381,NA
"Dasyurus_maculatus_JM8066","Dasyurus_maculatus",6.664193022,12.03787255,3.597339691,2.70254963,15.60807907,12.65096772,70.4600936,50.79546662,11.12262785,12.30582851,11.6182407,107.9301888,89.59821683,18.708467,21.35404308,17.70979082,13.723255,145.9606016,23.9528918,5.658045516,29.70580221,172.8721369,101.6829248,NA,24.33396013,23.08058869,16.95610184,NA
"Dasyurus_maculatus_JM9725","Dasyurus_maculatus",5.326032238,8.578076039,2.326284712,2.716511955,11.24546335,10.13401084,12.7923519,44.49747555,10.74780133,13.39632965,7.364971972,125.0608058,124.4632176,11.90215281,15.91093224,9.690384173,8.252567018,132.5806509,12.48524582,3.527186818,23.95475514,85.29265229,166.86,NA,8.125157133,13.09128808,7.587187558,NA
"Dasyurus_maculatus_M37890","Dasyurus_maculatus",6.09440871,11.01071588,2.909714258,2.512597051,14.15857127,11.26830517,70.4600936,50.22824549,11.77788053,15.00602809,9.882168007,122.516588,89.59821683,12.82046866,17.53449569,11.15922813,8.870903698,134.2182937,13.86629706,3.032231305,23.77337176,98.71455374,96.5,NA,31.00688331,33.71549248,25.89553077,NA
"Dasyurus_maculatus_S497","Dasyurus_maculatus",4.835245126,9.666786406,2.174782609,2.441002811,11.44699291,9.241402592,13.14774321,56.47607584,19.67957383,24.58868782,9.433119249,118.6916289,106.0977495,10.54476379,13.05014383,9.685889436,8.323102134,135.702905,10.94282727,2.971039263,19.33854559,81.60090488,85.36,NA,12.49990496,5.245814495,4.525278475,NA
"Dasyurus_maculatus_SAMA-M27408","Dasyurus_maculatus",5.199184178,9.941924457,2.486533871,2.767804965,12.1472526,9.728074407,11.02593258,28.32710763,6.005256723,12.21925766,7.030803224,130.52979,97.99629986,12.00365737,14.9106195,10.00396505,7.589419716,131.9899714,12.46770459,3.381989038,24.51427662,108.4064897,161.83,NA,22.58811132,28.91695487,16.38501013,NA
"Dasyurus_viverrinus_JM16666","Dasyurus_viverrinus",5.233507589,4.135630454,14.40976404,9.169183047,7.597858856,13.43151577,16.05030083,130.8552103,13.68379537,11.4624411,12.76161534,127.6581881,127.8761321,12.63335119,36.46721682,10.31245465,13.723255,135.396149,41.39734148,6.509138571,51.01081967,231.4227526,520.4068969,17.67384041,7.972295169,8.060954931,5.780029158,9.399234002
"Dasyurus_viverrinus_JM19595","Dasyurus_viverrinus",4.442621978,5.864368253,2.597631424,6.128447163,15.60807907,9.285735562,10.940734,44.54065701,8.651688214,10.72834642,5.795831034,116.595748,104.8469178,9.02,11.94,6.68,5.8,120.6087,9.64,1.88,20.7345,71.14,181.22,NA,18.93471799,14.41643194,9.802405615,NA
"Dasyurus_viverrinus_JM22012","Dasyurus_viverrinus",4.632413713,7.607846234,2.136300474,2.172891054,11.6299535,8.335355518,10.863089,42.76763569,8.419871135,10.46561087,5.636531098,118.6916289,124.3866424,9.76,13.2,7.38,6.2,126.9408,10.94282727,1.909893225,22.36224616,111.6966881,237.4072831,15.64002294,6.877352998,6.943581199,5.314987956,8.286608745
"Pseudocheirus_peregrinus_JM18721","Pseudocheirus_peregrinus",2.256228654,4.550004466,1.963817565,1.694077688,7.654295442,6.462702508,70.39120113,47.36762683,15.97436976,17.16859356,9.433119249,117.6218763,89.59821683,7.720954583,9.753572371,3.104920646,6.160848658,135.7275711,8.417542399,2.351773246,15.91719813,63.77195337,132.646961,NA,21.6058338,24.99265366,11.29348961,NA
"Pseudocheirus_peregrinus_M12547","Pseudocheirus_peregrinus",2.24610588,4.135630454,2.487485075,2.044214197,7.113902688,6.571497899,7.610737064,25.75339168,6.005256723,6.832738057,3.821710971,127.6581881,117.2096277,6.708634292,8.787216639,2.570418001,5.110653336,146.8315079,6.494754906,1.358248299,13.66267921,57.53280885,106.45,9.484753189,3.929842994,5.853643819,2.982089857,3.940741799
"Pseudocheirus_peregrinus_UMZC-A9.26","Pseudocheirus_peregrinus",3.542598475,4.724183334,2.782504214,4.434269372,7.534244769,9.691172418,25.35484528,37.81849329,8.651688214,16.14144345,3.834628507,126.6685295,97.99629986,23.00014999,27.03063926,8.709640072,18.44086492,142.9101958,7.955359898,1.867933085,19.32046724,73.27315099,71.54595719,NA,24.39187028,23.08058869,11.08041633,NA
"Spilocuscus_maculatus_AMM11634","Spilocuscus_maculatus",3.292913339,7.946032018,2.174782609,4.870102337,9.971973243,8.82503036,44.46217524,32.909137,6.352209601,13.25642546,5.01786445,130.3218729,89.59821683,15.30265556,18.11391531,5.601120139,13.42955166,135.2161811,13.60688722,2.844990168,28.93969123,100.8265443,88.10640463,NA,24.33396013,24.99265366,11.29348961,NA
"Spilocuscus_maculatus_J16724","Spilocuscus_maculatus",5.508888609,12.62492765,2.38725858,4.597997687,13.55680294,16.20960346,13.45446504,50.79546662,10.1958988,15.00602809,8.427004015,122.5586198,50.61503111,13.11942209,23.95617057,6.420119506,8.116359365,136.0399212,11.44301158,3.313405693,18.91144533,114.93,119.39,NA,16.30618347,13.51084031,5.314987956,NA
"Spilocuscus_maculatus_JM18184","Spilocuscus_maculatus",4.104189175,10.19409312,2.210134557,2.249916432,11.7419784,11.06278205,10.55011566,38.50739848,6.985934851,10.69395565,5.961199597,121.4865642,37.89536904,10.34234956,13.61008698,5.146625637,6.899925767,132.0233499,9.286325328,2.8761665,18.91144533,72.11513679,64.59,NA,10.82775054,5.853643819,2.982089857,NA
"Trichosurus_vulpecula_JM10017","Trichosurus_vulpecula",4.026580449,7.335170706,2.389532026,2.356936722,11.66705859,12.21641046,12.25347803,42.86905791,7.030669179,11.244309,7.030803224,125.9349811,33.52720256,9.686387847,14.86275282,6.25751364,6.992380518,132.1136668,11.5104436,2.367513617,21.14452201,87.62,87.17,NA,18.74711015,26.86124984,14.08720035,NA
"Trichosurus_vulpecula_JM1872","Trichosurus_vulpecula",3.739994828,5.967429011,2.408297053,2.723880298,9.879983995,10.57740878,10.86529435,42.05805717,7.599168314,11.68049076,6.228644557,125.8548418,36.81722557,9.704042749,14.10302116,6.837893751,8.331838239,134.2580808,13.23785475,1.562813915,26.97065224,72.11513679,98.78953762,NA,14.52973395,14.86281121,7.587187558,NA
"Trichosurus_vulpecula_JM8567","Trichosurus_vulpecula",4.16468952,6.778379659,1.813370588,2.762869828,9.376770314,9.945692928,10.38230791,40.78557125,7.763618324,12.38325867,6.351913599,125.7464092,34.39413929,10.59199135,14.62583949,6.628274783,8.458762079,131.5576551,10.32395416,1.452874212,13.66267921,87.62,119.92,NA,16.30618347,17.81259091,5.93366381,NA
"Trichosurus_vulpecula_M39088","Trichosurus_vulpecula",4.305687829,10.41503369,2.63691424,3.699013878,14.57312796,15.278908,14.57858858,57.1899434,10.40921909,16.96262689,9.410332728,134.8931383,38.95561236,13.56903445,20.13472583,8.071610879,10.5485366,142.5069455,13.74807677,2.32442544,27.82987271,108.4064897,104.56,NA,26.47877217,31.68953178,16.82248582,NA
"Trichosurus_vulpecula_SAMAM20643","Trichosurus_vulpecula",3.778201145,7.353980161,9.481426928,3.884382003,13.9655425,10.08816822,70.4600936,39.91670591,14.00621806,17.42149982,9.882168007,128.5364048,65.32823941,10.55231812,13.94320986,8.182451128,8.135243785,133.4640597,12.837245,1.893631523,20.60248909,87.64502027,132.646961,15.49249065,7.362438917,10.03450528,5.835271588,6.026149985
"Trichosurus_vulpecula_UMZC-A9.16","Trichosurus_vulpecula",2.256228654,7.489514708,4.63941501,3.833258226,11.05251956,5.108917483,50.57585031,57.1899434,10.98504298,10.69395565,4.676752141,129.8851194,77.10866784,12.60377328,30.96579165,6.054158757,13.71331455,141.1738003,16.12463982,1.909893225,25.37771774,102.8655821,98.78953762,NA,13.96213756,9.66630652,8.035110785,NA
"Hypsiprymnodon_moschatus_J6249","Hypsiprymnodon_moschatus",2.316560384,4.258437628,12.82235328,1.67558087,5.031426823,4.770180603,9.422770698,57.1899434,10.82714017,14.10531896,5.474931257,125.7464092,71.51339644,13.03892189,21.17129723,5.146625637,11.5356849,125.1311953,16.25470435,2.921138704,32.82703463,102.5092061,111.18,NA,34.33083401,34.34537598,21.65217336,NA
"Hypsiprymnodon_moschatus_JM6187","Hypsiprymnodon_moschatus",6.09440871,16.49214429,2.375975084,2.044214197,13.55680294,10.79540581,25.35484528,36.01444886,4.913100691,6.238077938,3.506932298,129.7770208,31.1377437,5.579976123,7.317594272,4.625537792,4.471247977,154.0158582,7.224621165,1.800080794,14.794912,59.25409932,115.65,NA,28.22022026,38.49658161,21.65217336,NA
"Hypsiprymnodon_moschatus_M4154","Hypsiprymnodon_moschatus",5.233507589,7.440675207,64.38115586,3.14973504,11.66705859,20.14454587,11.02593258,34.6172266,6.965628431,6.28323116,7.127139198,120.9010818,127.8761321,6.29980514,7.774336531,4.90168826,4.796337005,145.9606016,8.063694062,1.362987257,14.59292393,60.04154957,119.92,11.16109471,5.257472891,5.245814495,3.506876373,5.777853212
"Hypsiprymnodon_moschatus_M42749","Hypsiprymnodon_moschatus",2.735581025,4.724183334,32.29508618,1.624847396,6.672155937,5.108917483,7.18931234,27.10691323,4.877178447,6.311971627,3.594378805,123.4631739,59.86977684,5.575315629,7.416505085,4.772677751,4.728139859,147.6467776,7.770504805,1.430349122,12.99957728,57.93386473,62.74,NA,26.47877217,29.92647075,16.82248582,NA
"Aepyprymnus_rufescens_FMNH124573","Aepyprymnus_rufescens",6.629878787,4.497237299,6.23,3.752463997,13.75982655,18.3713604,37.20547945,42.86905791,12.30537944,10.88183061,14.94697401,132.2132543,89.59821683,9.686387847,11.93938774,10.30147214,5.522378686,134.0785515,12.16416009,4.727242663,25.37771774,139.5498438,161.83,25.6381773,13.11055627,14.86281121,7.587187558,13.61294932
"Aepyprymnus_rufescens_JM15466","Aepyprymnus_rufescens",4.31890706,7.489514708,6.583934567,4.119454976,13.78459244,8.82503036,18.26848481,36.01444886,6.501255871,7.97950717,4.609470646,139.6657527,55.49315457,7.448367289,10.02424591,7.36665832,6.66992194,133.1522016,13.97435324,3.948556785,27.82987271,97.57974597,62.74,NA,32.19272348,31.6779487,18.69149119,NA
"Aepyprymnus_rufescens_JM20152","Aepyprymnus_rufescens",4.03282329,6.735129396,32.29508618,4.434269372,11.27149848,9.833963501,17.016052,38.99864518,6.965628431,8.174653219,5.474931257,136.0339899,66.94473281,8.113017584,10.90630298,6.630917804,6.115581777,126.8029073,17.39331126,3.065016992,28.31962061,111.6966881,71.54595719,NA,16.88218101,16.83786842,12.53564919,NA
"Aepyprymnus_rufescens_JM20274","Aepyprymnus_rufescens",3.542598475,5.150399437,29.31265771,3.981611577,9.109098906,8.043660361,16.50567583,34.65624031,6.352209601,7.667970411,4.857329249,139.5136394,47.18348991,9.146722645,8.767859481,8.269170305,8.424836964,131.5576551,9.64,2.130212177,24.37252616,89.25140946,64.59,NA,25.66067338,25.26905233,18.69149119,NA
"Aepyprymnus_rufescens_JM9339","Aepyprymnus_rufescens",4.51266897,6.557197207,2.63691424,4.870102337,10.59748678,9.691172418,15.74865525,32.909137,5.810538337,7.2457153,4.795541127,129.6037007,66.26749172,6.766592454,9.084837755,6.416555278,6.393284882,136.0399212,12.16416009,3.29098264,24.37252616,79.58308777,98.78953762,NA,9.407382194,5.245814495,2.982089857,NA
"Aepyprymnus_rufescens_M2939","Aepyprymnus_rufescens",7.652297345,6.778379659,32.29508618,8.292633885,14.15857127,17.82873342,44.46217524,56.05278824,11.57858895,23.28297919,7.364971972,130.8448609,38.95561236,26.48163431,29.17178517,9.217708503,24.85807942,139.321117,15.19594107,2.351773246,35.10951431,99.78635363,132.646961,NA,23.44724514,26.66087802,7.587187558,NA
"Aepyprymnus_rufescens_M32283","Aepyprymnus_rufescens",3.878163179,6.291354695,32.04365157,3.895816318,9.902174134,9.773551523,16.05030083,34.6172266,6.754707692,7.704542968,5.390018918,136.6580716,61.9141421,7.345252525,9.683276826,6.11842404,5.669828133,131.878567,12.80148742,2.925633089,25.34140101,102.5092061,85.36,NA,13.11055627,6.943581199,4.525278475,NA
"Aepyprymnus_rufescens_MSU-MR4680","Aepyprymnus_rufescens",9.729372389,32.83502444,2.782504214,3.873194517,36.86846741,14.12327944,30.4251634,73.98972176,7.763618324,21.35518244,3.821710971,123.2109796,119.2028207,12.90290555,29.17178517,5.038605485,16.06768129,135.2161811,15.19594107,3.168783432,28.6532939,103.053071,132.646961,24.03038122,11.55452253,13.09128808,7.115127606,12.84718807
"Bettongia_penicillata_FMNH-129431","Bettongia_penicillata",3.116387491,5.118350005,2.402323025,2.822828884,9.289239718,7.413755631,9.422770698,27.53026646,5.758202051,7.184242392,4.233781628,131.5566314,102.3874976,9.704042749,14.37138441,6.11842404,8.252567018,130.5078937,16.58771727,9.317547527,29.70580221,82.33751626,103.2981182,NA,18.74711015,28.91695487,16.95610184,NA
"Bettongia_penicillata_M27628","Bettongia_penicillata",4.104189175,5.150399437,5.59,2.657956243,17.10348054,10.79540581,12.52149087,28.32710763,5.91046795,7.406415462,4.072079128,129.9788681,108.2628898,6.269822597,8.748903614,5.472284765,5.052616347,131.9055972,11.96138699,1.982907247,22.15948288,79.58308777,101.6829248,19.80585108,9.487531468,9.762271913,4.525278475,10.6257562
"Bettongia_penicillata_M27943","Bettongia_penicillata",2.869113259,5.009651174,2.782504214,2.034000772,8.470054614,7.392063472,31.40449769,29.21095371,10.74780133,13.39632965,8.427004015,131.3701725,75.94524262,6.856132412,10.38541635,5.113636648,8.733320577,148.2569495,12.46770459,4.727242663,22.36224616,97.57974597,139.04,NA,22.87448141,29.92647075,21.79646968,NA
"Bettongia_penicillata_NHMUK-1850.11.22.47","Bettongia_penicillata",3.128985234,5.402854133,3.085700146,3.052985403,8.853739927,6.899224784,9.422770698,53.91035479,11.57858895,12.30582851,8.431613511,139.1555311,76.66217772,9.76,17.20640588,8.269170305,7.664708601,130.5078937,12.63049453,3.211424438,23.77337176,97.57974597,228,NA,22.87448141,34.34537598,22.25225048,NA
"Bettongia_tropica_JM15255","Bettongia_tropica",3.20038519,4.981114258,11.4938913,1.990072058,9.353110736,7.949837588,10.51955404,29.41023638,5.24821503,6.457880536,3.834628507,127.4512869,50.79777992,5.797370259,8.496651286,5.873819886,4.816762675,133.0710561,11.65754165,1.739470864,20.09921444,85.94205176,104.56,NA,25.66067338,24.61055181,16.38501013,NA
"Bettongia_tropica_M41240","Bettongia_tropica",3.54100581,5.181625849,25.40233513,2.277804344,8.962726794,8.954371813,12.57245184,29.21095371,6.420092612,7.410450945,4.858224691,129.8851194,54.54255065,6.571889073,9.276311236,4.790140511,5.374569303,133.0620686,10.82282291,2.473566333,19.99016086,87.28560633,108.78,NA,20.60068636,23.08058869,11.08041633,NA
"Dendrolagus_bennettianus_M11638","Dendrolagus_bennettianus",5.491034193,6.830368756,30.63019396,3.833258226,12.23373358,13.68253033,63.61938471,42.86905791,8.525873447,8.174653219,7.691569867,128.5364048,70.53752918,13.20543895,9.255933124,11.16657472,8.323102134,130.5078937,16.12463982,2.407771089,20.60248909,129.9791463,62.74,NA,12.49990496,5.245814495,4.525278475,NA
"Dendrolagus_bennettianus_SAM-M5530","Dendrolagus_bennettianus",4.056656647,7.335170706,8.646307909,3.725812933,15.08624678,11.01171973,37.20547945,69.92222485,15.97436976,18.88549588,11.2549852,119.295126,109.9150135,16.93450505,21.66328202,9.217708503,12.06078832,133.0018246,23.9528918,6.876504428,47.32757882,153.0173649,181.22,36.43392481,18.93471799,24.61055181,14.33744521,16.19836884
"Dendrolagus_goodfellowi_JM18691","Dendrolagus_goodfellowi",6.247213618,10.22644647,10.28946509,3.778980371,14.71492979,12.81716121,34.33285454,66.12815938,13.68379537,18.80111456,11.38509619,123.2109796,68.28171827,15.47814442,21.35404308,8.615431586,13.58096121,136.387487,20.626407,7.548911111,37.93667414,140.0765958,136.47,NA,7.362438917,13.09128808,9.802405615,NA
"Dendrolagus_goodfellowi_M23632","Dendrolagus_goodfellowi",5.892579586,8.94408137,40.72547165,3.071370749,13.9655425,14.12327944,36.57126825,63.99612272,14.00621806,19.69076831,11.19648838,117.6218763,49.04061296,15.27460542,22.50404552,10.31245465,12.41359583,140.5992517,20.80065368,6.156719928,38.93049824,137.2750387,139.04,NA,3.929842994,13.09128808,8.035110785,NA
"Dendrolagus_goodfellowi_M9145","Dendrolagus_goodfellowi",5.233507589,8.741587841,37.63570378,3.618321195,13.55820012,13.22796653,31.64544644,55.79551141,12.30537944,18.21787146,10.95132543,130.4444435,59.42707671,14.60399661,20.08795527,10.02540225,12.99307317,136.7946576,20.47721433,7.322560469,38.46341026,136.248895,136.47,NA,31.00688331,29.92647075,17.6060112,NA
"Dendrolagus_lumholtzi_JM20106","Dendrolagus_lumholtzi",6.489343037,7.660085506,33.08613196,3.244912406,13.09452626,13.4611364,30.16107489,48.16978611,11.57858895,17.42149982,8.391701682,119.4849205,55.82455999,13.45036547,18.66411449,9.833893264,10.44881332,140.5141187,18.9737324,5.75969607,39.89772788,126.0074425,62.74,NA,20.60068636,13.51084031,5.835271588,NA
"Dendrolagus_lumholtzi_JM21511","Dendrolagus_lumholtzi",5.640134103,7.353980161,32.29508618,3.752463997,12.96848016,14.4063205,28.2097398,47.43130223,10.98216349,16.14144345,7.758146962,112.8092225,52.86876337,13.03892189,17.42001699,10.36274129,10.41386658,132.9294689,16.59934995,4.150473885,29.63530181,118.146115,108.78,NA,18.93471799,24.99265366,11.29348961,NA
"Dendrolagus_lumholtzi_M9108","Dendrolagus_lumholtzi",9.729372389,11.07995595,48.4633599,6.985294168,19.86832715,21.79730851,11.02593258,28.32710763,10.40921909,11.244309,9.094568279,125.8548418,37.89536904,9.76,7.819534571,4.985525818,6.899925767,144.1397983,12.69778188,5.126550095,28.35745255,114.93,115.65,NA,13.11055627,9.762271913,3.506876373,NA
"Dendrolagus_lumholtzi_SAM-M7206","Dendrolagus_lumholtzi",4.632413713,6.932581744,2.389532026,4.595397823,11.24546335,9.945692928,10.51955404,53.56082121,9.753220061,16.14144345,4.676752141,124.0036155,37.89536904,14.00110112,21.17129723,8.730330684,10.70751279,134.727325,20.82824566,4.663876695,41.1258358,135.7546197,273,NA,28.41961236,38.49658161,21.65217336,NA
