"Individual","Species","dentary","dentary.1","dentary.2","dentary.3","dentary.4","dentary.5","scapula","scapula.1","scapula.2","scapula.3","scapula.4","scapula.5","scapula.6","humerus","humerus.1","humerus.2","humerus.3","humerus.4","femur","femur.1","femur.2","femur.3","Tibia","Calcaneus","Calcaneus.1","Calcaneus.2","Calcaneus.3","Calcaneus.4"
"Thylacinus_cynocephalus_A12447","Thylacinus_cynocephalus",12.92791812,33.95913538,8.314342064,5.361360968,35.02580438,23.60376256,9.422770698,57.08585997,10.14406113,12.35855486,7.364971972,130.3218729,40.14357621,10.54476379,13.75574491,10.00396505,8.123323896,124.6052588,20.37608875,3.173685499,77.88392883,141.4723682,104.56,NA,34.33083401,36.80669052,21.79646968,NA
"Thylacinus_cynocephalus_A3298","Thylacinus_cynocephalus",7.915167689,21.9464413,5.514854148,4.197880689,26.37553684,17.82873342,25.35484528,98.79464643,18.64143273,23.28297919,14.94697401,131.5404038,120.5499282,21.67356002,28.97352161,13.73805128,15.66398538,138.025919,18.56923417,6.750621394,34.81479428,172.8721369,115.65,NA,34.33083401,28.91695487,23.65930524,NA
"Thylacinus_cynocephalus_ANU-19-161","Thylacinus_cynocephalus",9.898693956,27.68228714,8.646307909,4.595397823,33.61517019,20.88196338,9.422770698,50.22824549,13.68379537,13.36198322,7.891417306,127.6581881,117.2096277,22.26845348,28.97352161,13.17294161,16.91761637,131.9899714,46.87251022,6.509138571,87.00514785,265.4361275,90.61,NA,26.47877217,36.80669052,25.89553077,NA
"Thylacinus_cynocephalus_F106839","Thylacinus_cynocephalus",3.198867492,12.96627705,6.495101494,3.052985403,7.883385946,8.211762525,13.17188727,69.92222485,10.98504298,21.35518244,11.38509619,125.9349811,57.76702381,25.18718849,38.28075223,17.16120261,19.7817393,137.3723818,10.82282291,1.909893225,19.33854559,85.29265229,181.22,NA,6.877352998,21.51496549,4.525278475,NA
"Thylacinus_cynocephalus_F106840","Thylacinus_cynocephalus",5.640134103,5.410394801,43.5060559,5.906253475,11.44699291,6.899224784,14.57858858,56.47607584,10.98216349,10.69395565,11.2549852,127.4512869,70.66141988,15.30265556,20.13472583,9.690384173,10.41386658,126.8029073,20.37608875,9.317547527,50.49647162,208.2734968,273,NA,22.58811132,14.86281121,11.08041633,NA
"Thylacinus_cynocephalus_F106843","Thylacinus_cynocephalus",5.339521686,6.932581744,14.60326059,4.434269372,8.470054614,4.770180603,15.15219501,77.64900059,25.26911469,27.22119299,8.777437921,132.2132543,119.2028207,32.98565439,47.80256879,23.93685931,24.85807942,136.3942891,9.286325328,1.982907247,23.02165848,83.20638226,418.3399165,NA,24.33396013,17.52812469,16.31145052,NA
"Thylacinus_cynocephalus_SAMAM1960","Thylacinus_cynocephalus",5.067959247,6.791489308,10.28946509,6.417756581,15.63087934,17.82873342,62.11081076,43.86929969,11.90372787,16.96262689,9.927144857,123.8420015,86.67998729,6.735525325,9.255933124,11.0470837,10.05045189,132.9294689,12.46770459,1.362987257,12.99957728,102.5092061,185.5748891,40.40874154,17.48721207,17.48112179,11.29348961,19.7719785
"Thylacinus_cynocephalus_SAMAM95","Thylacinus_cynocephalus",12.54199654,32.83502444,7.299846628,5.001653984,36.86846741,22.91927841,30.4251634,130.2841215,23.53258806,29.27253205,17.6725325,125.7037286,127.8761321,26.48163431,36.46721682,18.18981528,18.61704951,135.7005187,24.80287097,7.673541243,46.99750072,208.970395,273,NA,14.52973395,9.66630652,22.25225048,NA
"Dasyurus_maculatus_J1876","Dasyurus_maculatus",3.54100581,12.96627705,7.42797108,2.675947609,14.57312796,13.43151577,10.86529435,29.41023638,5.856097606,8.174653219,5.01786445,139.5136394,117.2096277,9.958784811,14.48944588,8.83630405,7.659788106,133.8187264,12.48524582,2.8761665,29.94315447,71.14,104.56,NA,17.48721207,17.81259091,10.84789975,NA
"Dasyurus_maculatus_J2783","Dasyurus_maculatus",5.934775242,11.07995595,2.597631424,2.570470895,14.01174395,11.895447,15.15219501,53.56082121,11.77788053,14.10531896,8.565883305,113.2452111,119.2028207,12.60377328,16.77420698,11.0470837,8.123323896,133.0796489,12.63049453,3.461568492,24.37252616,95.09654109,175.04,NA,30.1859681,5.245814495,16.38501013,NA
"Dasyurus_maculatus_J8049","Dasyurus_maculatus",6.71620542,11.62492632,2.375975084,2.657956243,13.75982655,11.59185206,50.57585031,69.92222485,26.95302873,21.35518244,14.94697401,116.9166,124.4632176,32.98565439,47.80256879,23.93685931,26.4660682,144.1397983,13.28459559,4.548281246,12.99957728,97.57974597,136.47,NA,34.33083401,21.51496549,25.89553077,NA
