"Species","V2","V3","V4","V5","V6"
"Aepyprymnus_rufescens",10.425742196625,5.700136309875,10.330131290375,10.189519679125,5.654824477
"Bettongia_penicillata",5.1351266215,8.1735896855,5.57730874275,9.369324153,5.1279923925
"Bettongia_tropica",5.0813700535,5.0813700535,5.0813700535,5.0813700535,5.0813700535
"Dasyurus_maculatus",13.34691025525,13.34691025525,9.77483690375,11.98583736275,11.387970129
"Dasyurus_viverrinus",5.37490716333333,5.49573871766667,15.6624846113333,5.575338608,10.4713353546667
"Dendrolagus_bennettianus",14.388405028,6.1203817785,8.512230938,14.388405028,9.419220493
"Dendrolagus_goodfellowi",9.30403856033333,9.30403856033333,9.30403856033333,9.30403856033333,9.30403856033333
"Dendrolagus_lumholtzi",6.03270259475,5.85203343725,14.72673706675,15.03237977675,6.03270259475
"Dendrolagus_matschiei",6.4281612645,21.3399137275,6.4281612645,6.4281612645,13.0769291875
"Dorcopsulus_vanheurni",19.2900338355,5.015663546,9.9517654005,4.6364260065,4.620932291
"Hypsiprymnodon_moschatus",13.289263098,14.745287208,14.248587543,10.464460983,4.344172261
"Lagorchestes_conspicillatus",20.7382909295,20.1762354595,12.0047953845,17.5998668095,6.069189385
"Lagorchestes_hirsutus",5.3571898906,5.1823857466,5.279446114,9.8917170838,5.3789296568
"Lagostrophus_fasciatus",5.505439659,6.973630081,5.129832886,5.2492327215,19.418126292
"Macropus_fuliginosus",11.419833901,22.744395324,11.361698097,17.486307068,21.713847864
"Macropus_giganteus",20.835218437,11.0520605186,11.2120184323,11.049882545,20.947629531
"Notamacropus_agilis",9.34873366533333,6.15720589388889,6.40269883444444,16.9355681122222,21.13466336
"Notamacropus_irma",14.534586809,6.2665635595,12.277949309,5.629181386,14.534586809
"Onychogalea_fraenata",6.75912976825,6.75912976825,6.75912976825,6.75912976825,6.75912976825
"Onychogalea_unguifera",15.4096421485,6.746887644,15.4096421485,6.746887644,18.2775650685
"Osphranter_antilopinus",17.207232374,21.359757782,23.62802477,6.0964957584,23.744646478
"Osphranter_robustus",19.647610684,17.519909673,21.506720887,9.2634307891,17.900911575
"Osphranter_rufus",16.538908345,16.1701041,22.087215715,4.258437628,27.39073287
"Petrogale_brachyotis",5.534106099,5.741293105,11.759127072,5.7149095215,6.0254658745
"Petrogale_penicillata",5.00858077833333,24.0209744873333,18.673867674,5.049516503,5.49744628166667
"Petrogale_persephone",5.884358764,5.98154771,5.98154771,5.884358764,8.66692508466667
"Potorous_tridactylus",6.4430805818,14.8186564692,6.2320539748,11.7494937852,4.9364940306
"Pseudocheirus_peregrinus",12.1226406866667,6.90783582333333,10.2106920733333,6.58853029,4.31469084933333
"Setonix_brachyurus",6.211115629,15.7366445663333,6.17017990433333,12.107116853,7.32758516433333
"Spilocuscus_maculatus",18.92605205,13.3275080666667,13.1348977233333,14.92182069,9.14665102033333
"Thylacinus_cynocephalus",26.49870267125,22.881886055,27.47489896875,27.672279335,23.7029029725
"Thylogale_stigmatica",6.126071606,6.126071606,6.126071606,6.126071606,6.126071606
"Thylogale_thetis",13.6468063483333,11.734857735,5.95968806533333,5.95968806533333,5.838856511
"Trichosurus_vulpecula",6.581747944,6.48168019133333,6.88076751,6.84096756483333,13.3038636326667
"Wallabia_bicolor",5.53030607983333,22.8374308923333,5.53910060766667,7.42803712916667,18.2086866106667
