"Species","V2","V3","V4","V5","V6"
"Aepyprymnus_rufescens",8.112640017125,8.548369112125,8.14138270325,8.21521071375,14.432806716625
"Bettongia_penicillata",6.7034903425,10.49140014425,6.7034903425,7.15106716775,6.6188061225
"Bettongia_tropica",8.4521047005,8.4521047005,8.4521047005,8.4521047005,8.4521047005
"Dasyurus_maculatus",10.385194711,12.555899259875,10.487765407625,12.324701279875,10.160030049
"Dasyurus_viverrinus",18.625417456,7.12318530833333,15.433985566,6.668253635,17.780728126
"Dendrolagus_bennettianus",10.537296901,17.88504039,10.537296901,18.80983231,18.30090437
"Dendrolagus_goodfellowi",13.38946906,13.38946906,13.38946906,13.38946906,13.38946906
"Dendrolagus_lumholtzi",18.6809674,18.3940110225,18.01063945,10.45775456775,18.21857144
"Dendrolagus_matschiei",9.1333874965,18.550178475,18.2079364,9.3027559365,10.197909587
"Dorcopsulus_vanheurni",15.633867657,6.2170766785,15.642504747,14.875761602,9.374776242
"Hypsiprymnodon_moschatus",13.392232604,12.052281019,5.966087904,5.51033554025,13.945961299
"Lagorchestes_conspicillatus",8.0584512115,15.94497416,9.200024206,16.963631675,8.953604862
"Lagorchestes_hirsutus",8.1287243852,11.8943677466,8.1287243852,11.5244509786,8.4867858454
"Lagostrophus_fasciatus",8.629054159,12.01168617,17.199584185,17.36627005,8.6834518545
"Macropus_fuliginosus",22.082951954,17.38248162,15.1816126654,21.716490022,17.0686464084
"Macropus_giganteus",15.0681320991,22.272119083,15.1662072714,22.240509328,18.1569810089
"Notamacropus_agilis",8.31241443766667,8.17151467722222,14.4585782911111,21.3812576255556,7.42636510455555
"Notamacropus_irma",17.998258395,11.09669667,16.97595316,17.84020962,17.5224256
"Onychogalea_fraenata",10.966862905,10.966862905,10.966862905,10.966862905,10.966862905
"Onychogalea_unguifera",7.6796646615,17.10509273,8.5803233095,16.338349585,8.525925614
"Osphranter_antilopinus",8.2646089402,22.814007604,22.637204202,8.5962540368,8.954315497
"Osphranter_robustus",21.70312325,13.1890764584,21.749457386,13.3405823979,21.654290827
"Osphranter_rufus",6.92738299,22.8672214,23.60376256,6.0811220375,23.60376256
"Petrogale_brachyotis",8.2400484215,10.1627755865,8.916940934,8.2400484215,17.654156825
"Petrogale_penicillata",7.74927460166667,18.9256309133333,8.31344857,7.584995039,7.58866503733333
"Petrogale_persephone",9.03431632766667,9.63475542633333,9.908277284,9.74399772133333,14.8067729433333
"Potorous_tridactylus",9.1001932358,14.9470634476,17.1545886576,16.9882430656,7.134217232
"Pseudocheirus_peregrinus",12.2184123823333,8.11841635233333,8.90557691233333,6.64447506366667,9.14684030233333
"Setonix_brachyurus",14.8926313763333,8.72768301733333,9.17894469233333,14.664469993,8.614770724
"Spilocuscus_maculatus",11.2812944696667,14.7856744366667,17.0698399333333,16.4533119866667,16.75261807
"Thylacinus_cynocephalus",15.343325470125,16.70208680625,21.13808967375,18.66658750725,21.8836243025
"Thylogale_stigmatica",11.046071405,11.046071405,11.046071405,11.046071405,11.046071405
"Thylogale_thetis",10.267127134,10.8835735073333,15.78215074,9.506078471,15.78215074
"Trichosurus_vulpecula",15.8738699113333,11.0891038243333,10.3121976913333,10.0044270725,9.949805925
"Wallabia_bicolor",8.26925127783333,19.8580268516667,18.0632720066667,19.9262799,12.13579302
