"Species","V2","V3","V4","V5","V6"
"Aepyprymnus_rufescens",18.501590364,6.48150347725,17.00015838275,10.44883044025,6.6041290805
"Bettongia_penicillata",5.8413252895,5.7524377415,22.65972274675,19.79320454175,24.68069142175
"Bettongia_tropica",6.184629666,6.184629666,6.184629666,6.184629666,6.184629666
"Dasyurus_maculatus",10.108303490375,16.415556870125,15.965129350125,10.2392954275,16.778131860125
"Dasyurus_viverrinus",16.28835149,8.118438543,11.4193814733333,17.25521813,8.07761702633333
"Dendrolagus_bennettianus",11.2572405865,23.50977976,11.3659376545,21.06084677,11.2549103395
"Dendrolagus_goodfellowi",15.1189154833333,15.1189154833333,15.1189154833333,15.1189154833333,15.1189154833333
"Dendrolagus_lumholtzi",17.6438607375,11.57193968475,17.031195145,13.3823275925,11.51759115075
"Dendrolagus_matschiei",27.63612148,8.290563237,30.74542712,5.9491635545,6.202480287
"Dorcopsulus_vanheurni",6.962766544,6.962766544,6.962766544,6.962766544,6.962766544
"Hypsiprymnodon_moschatus",10.1138117205,5.81311678775,6.29401286875,7.6436297455,5.72698699275
"Lagorchestes_conspicillatus",7.238751189,7.238751189,7.238751189,7.238751189,7.238751189
"Lagorchestes_hirsutus",15.606625815,5.7326607846,15.060103333,15.117185093,5.6882498586
"Lagostrophus_fasciatus",6.3603559475,6.3603559475,6.3603559475,6.3603559475,6.3603559475
"Macropus_fuliginosus",28.791658586,9.1087638272,9.0722767092,26.973076242,9.1491043532
"Macropus_giganteus",10.686845423,19.471041166,29.675797325,28.547802303,31.413250542
"Notamacropus_agilis",26.7104538766667,11.9724999926667,15.6935740844444,9.14429028611111,27.0896307577778
"Notamacropus_irma",7.3288756095,7.3288756095,12.08730271,15.28678001,19.492527235
"Onychogalea_fraenata",10.40801891225,17.29121974,10.43980017325,10.43980017325,15.66521472
"Onychogalea_unguifera",18.48813402,20.2898441,21.74014406,8.0373049265,20.95021675
"Osphranter_antilopinus",30.614597916,20.189460994,9.6587256882,30.794019362,28.158122076
"Osphranter_robustus",28.733867692,28.677957745,27.732235849,9.5815804254,26.997037138
"Osphranter_rufus",13.8070426435,25.32218451,15.1316786495,14.729657275,25.32218451
"Petrogale_brachyotis",7.308961555,9.7260816205,15.9301609405,18.2472819955,19.4726131805
"Petrogale_penicillata",11.02707148,11.02707148,11.02707148,11.02707148,11.02707148
"Petrogale_persephone",17.13547711,9.78245161966667,14.7771179266667,9.843263483,18.9192312066667
"Potorous_tridactylus",9.9280875716,10.8549359936,8.2488568956,9.9280875716,6.4875316254
"Pseudocheirus_peregrinus",9.77240737166667,8.85577037833333,8.71163093166667,8.519114025,8.03865890733333
"Setonix_brachyurus",7.80094711,7.75857209533333,7.799393612,14.3366845656667,7.80094711
"Spilocuscus_maculatus",11.1901667996667,18.57668653,14.1931700566667,19.54355317,10.480791793
"Thylacinus_cynocephalus",24.1372273425,24.99517804125,27.129631485,24.36310326875,22.06121603875
"Thylogale_stigmatica",10.6422224525,10.6422224525,10.6422224525,10.6422224525,10.6422224525
"Thylogale_thetis",10.9730535043333,10.9730535043333,10.9730535043333,10.9730535043333,10.9730535043333
"Trichosurus_vulpecula",13.430901471,9.98352412916667,9.94729177316667,10.0711309993333,14.5149048176667
"Wallabia_bicolor",15.619521985,12.7679912398333,12.9440280645,12.1226497296667,21.3002508333333
