Nodes,Vals,Children,Child1,Child1Val,Child2,Child2Val,BridgeVar
Thylacinus_cynocephalus,7.111921260375,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Dasyurus_viverrinus,11.10360750275,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Dasyurus_maculatus,5.834153821,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Spilocuscus_maculatus,15.15440916725,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Trichosurus_vulpecula,13.7662810163333,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Bettongia_tropica,17.307901245,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Bettongia_penicillata,13.3317976233333,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Aepyprymnus_rufescens,16.3818945225,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Potorous_tridactylus,25.242808395,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Lagostrophus_fasciatus,5.8756847285,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Petrogale_brachyotis,6.21186023975,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Petrogale_penicillata,15.9437589905,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Petrogale_persephone,6.428264554,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Dendrolagus_bennettianus,12.2075429015,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Dendrolagus_goodfellowi,7.6955251694,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Dendrolagus_matschiei,23.235865445,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Dendrolagus_lumholtzi,14.1745446803333,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Thylogale_stigmatica,17.409080067,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Thylogale_thetis,15.868373081,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Wallabia_bicolor,6.8907217695,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Notamacropus_irma,8.7617606054,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Notamacropus_agilis,8.5903926339,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Osphranter_rufus,4.735511973,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Osphranter_robustus,16.052405728,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Osphranter_antilopinus,7.811636383,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Macropus_fuliginosus,8.51984945866667,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Macropus_giganteus,13.9184126788,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Lagorchestes_conspicillatus,6.80208500166667,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Lagorchestes_hirsutus,12.38410133,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Setonix_brachyurus,10.8380473503333,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Onychogalea_unguifera,21.56292331025,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Onychogalea_fraenata,16.821922605,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Dorcopsulus_vanheurni,10.1174312296667,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Hypsiprymnodon_moschatus,7.333579386,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
Pseudocheirus_peregrinus,15.9427215618333,"[""NA"", ""NA""]",0.0,0.0,0.0,0.0,0.0
'14',8.374720529215988,"[""Dasyurus_viverrinus"", ""Dasyurus_maculatus""]",6.26702,11.10360750275,6.26702,5.834153821,3.0214789545970864
'25',14.436062867072108,"[""Spilocuscus_maculatus"", ""Trichosurus_vulpecula""]",25.35,15.15440916725,25.35,13.7662810163333,10.091894938526904
'37',15.416964679898681,"[""Bettongia_tropica"", ""Bettongia_penicillata""]",3.7675,17.307901245,3.7675,13.3317976233333,2.2800357387996213
'36',15.835332760068141,"[""'37'"", ""Aepyprymnus_rufescens""]",6.4525,15.416964679898681,10.22,16.3818945225,3.7077671641152827
'35',17.67291264050575,"[""'36'"", ""Potorous_tridactylus""]",3.735,15.835332760068141,13.955,25.242808395,2.3988602174423885
'34',11.55128094955119,"[""Petrogale_persephone"", ""Petrogale_penicillata""]",6.2703,6.428264554,6.2703,15.9437589905,3.1150955015259525
'33',15.417923706231788,"[""Dendrolagus_goodfellowi"", ""Dendrolagus_matschiei""]",3.03004,7.6955251694,3.03004,23.235865445,2.0133407312319336
'51',15.034723041818253,"[""Dendrolagus_lumholtzi"", ""'33'""]",7.0475,14.1745446803333,4.01746,15.417923706231788,2.370448406339802
'57',16.353375284039572,"[""Thylogale_stigmatica"", ""Thylogale_thetis""]",8.1525,17.409080067,8.1525,15.868373081,4.201122350918582
'56',8.928044928987752,"[""Notamacropus_irma"", ""Notamacropus_agilis""]",4.7575,8.7617606054,4.7575,8.5903926339,2.264729430020378
'63',11.913072854308787,"[""Osphranter_robustus"", ""Osphranter_antilopinus""]",1.63,16.052405728,1.63,7.811636383,1.0793403808800326
'73',11.247478447998754,"[""Macropus_fuliginosus"", ""Macropus_giganteus""]",2.11,8.51984945866667,2.11,13.9184126788,1.2323478512017645
'84',9.497365489419083,"[""Lagorchestes_hirsutus"", ""Lagorchestes_conspicillatus""]",3.39,12.38410133,3.39,6.80208500166667,2.324799279546391
'82',19.301549489530277,"[""Onychogalea_fraenata"", ""Onychogalea_unguifera""]",1.47,16.821922605,1.47,21.56292331025,0.9958217309733093
'13',7.260241218278453,"[""'14'"", ""Thylacinus_cynocephalus""]",32.20298,8.374720529215988,38.47,7.111921260375,13.618319644371757
'43',11.270545568817882,"[""Petrogale_brachyotis"", ""'34'""]",6.74582,6.21186023975,0.47552,11.55128094955119,0.31046687829554637
'50',14.625836716169916,"[""Dendrolagus_bennettianus"", ""'51'""]",8.4182,12.2075429015,1.3707,15.034723041818253,1.3646883600032682
'48',8.684088257444799,"[""'56'"", ""Wallabia_bicolor""]",1.0975,8.928044928987752,5.855,6.8907217695,0.9191126779642182
'47',10.012349562646373,"[""'63'"", ""Osphranter_rufus""]",0.87,11.913072854308787,2.5,4.735511973,0.716130157601842
'49',14.625836716169916,"[""'50'"", ""'43'""]",0.0,14.625836716169916,1.67238,11.270545568817882,0.0
'68',8.945023295538187,"[""'47'"", ""'48'""]",4.39266,10.012349562646373,1.03766,8.684088257444799,0.8931984116683863
'60',15.366724022604275,"[""'57'"", ""'49'""]",0.78906,16.353375284039572,0.52336,14.625836716169916,0.29669553613198085
