Species,Iter1,Iter2,Iter3,Iter4,Iter5
Aepyprymnus_rufescens,6.754707692,6.754707692,6.754707692,6.754707692,6.754707692
Bettongia_penicillata,5.758202051,5.758202051,5.758202051,5.758202051,5.758202051
Bettongia_tropica,5.24821503,5.24821503,5.24821503,5.24821503,5.24821503
Dasyurus_maculatus,4.913100691,4.913100691,4.913100691,4.913100691,4.913100691
Dasyurus_viverrinus,8.651688214,8.651688214,8.651688214,8.651688214,8.651688214
Dendrolagus_bennettianus,15.97436976,15.97436976,15.97436976,15.97436976,15.97436976
Dendrolagus_goodfellowi,13.68379537,13.68379537,13.68379537,13.68379537,13.68379537
Dendrolagus_lumholtzi,10.98216349,10.98216349,10.98216349,10.98216349,10.98216349
Dendrolagus_matschiei,23.53258806,23.53258806,23.53258806,23.53258806,23.53258806
Dorcopsulus_vanheurni,4.735511973,4.735511973,4.735511973,4.735511973,4.735511973
Hypsiprymnodon_moschatus,4.913100691,4.913100691,4.913100691,4.913100691,4.913100691
Lagorchestes_conspicillatus,6.618403291,6.618403291,6.618403291,6.618403291,6.618403291
Lagorchestes_hirsutus,5.716726466,5.716726466,5.716726466,5.716726466,5.716726466
Lagostrophus_fasciatus,18.64143273,18.64143273,18.64143273,18.64143273,18.64143273
Macropus_fuliginosus,5.233316934,5.233316934,5.233316934,5.233316934,5.233316934
Macropus_giganteus,13.8030839,13.8030839,13.8030839,13.8030839,13.8030839
Notamacropus_agilis,4.877178447,4.877178447,4.877178447,4.877178447,4.877178447
Notamacropus_irma,9.549045444,9.549045444,9.549045444,9.549045444,9.549045444
Onychogalea_fraenata,26.95302873,26.95302873,26.95302873,26.95302873,26.95302873
Onychogalea_unguifera,5.716726466,5.716726466,5.716726466,5.716726466,5.716726466
Osphranter_antilopinus,23.53258806,23.53258806,23.53258806,23.53258806,23.53258806
Osphranter_robustus,25.26911469,25.26911469,25.26911469,25.26911469,25.26911469
Osphranter_rufus,4.735511973,4.735511973,4.735511973,4.735511973,4.735511973
Petrogale_brachyotis,4.735511973,4.735511973,4.735511973,4.735511973,4.735511973
Petrogale_penicillata,24.2272837,24.2272837,24.2272837,24.2272837,24.2272837
Petrogale_persephone,9.523819835,9.523819835,9.523819835,9.523819835,9.523819835
Potorous_tridactylus,6.536453126,6.536453126,6.536453126,6.536453126,6.536453126
Pseudocheirus_peregrinus,5.716726466,5.716726466,5.716726466,5.716726466,5.716726466
Setonix_brachyurus,5.856097606,5.856097606,5.856097606,5.856097606,5.856097606
Spilocuscus_maculatus,23.49978408,23.49978408,23.49978408,23.49978408,23.49978408
Thylacinus_cynocephalus,11.77788053,11.77788053,11.77788053,11.77788053,11.77788053
Thylogale_stigmatica,24.2272837,24.2272837,24.2272837,24.2272837,24.2272837
Thylogale_thetis,10.82714017,10.82714017,10.82714017,10.82714017,10.82714017
Trichosurus_vulpecula,10.40921909,10.40921909,10.40921909,10.40921909,10.40921909
Wallabia_bicolor,12.43859935,12.43859935,12.43859935,12.43859935,12.43859935
'14',7.147290528448129,5.413782730358667,4.894255057569299,8.02700464324943,4.849046804128249
'25',14.98882441291289,13.324552760657548,17.130918745486948,19.216922258562203,21.930470354657665
'37',6.616749467563962,3.461270411100713,4.95736363588744,7.890449132756617,4.309433622827234
'36',10.026099463350528,2.8255811331002496,4.108091470639317,9.95179621490139,3.384793065030533
'35',10.6980883264109,4.133632066596684,4.704537063082234,11.493827438448717,1.662450109401587
'34',15.656963827361656,17.04714986020482,14.726138306966293,14.176337296084153,16.591408210283365
'33',18.110474261459988,19.003688966807935,20.31620499658134,18.131868190613822,17.313945287020896
'51',16.23536864173736,19.394285380937166,18.14062127881015,14.70237309653485,15.897582894906561
'57',16.81201400038102,15.98626707647729,12.822269618468862,16.78779427961734,17.221038548279864
'56',8.2751185279789,7.806959566952939,10.173122183994082,5.249597672316331,7.159495268166077
'63',23.640332196040124,23.4736034328196,22.99724642353272,23.244999200586236,23.706480032111156
'73',10.213117366637823,9.828398076563705,11.096355423555867,10.012472643855904,10.185626311288312
'84',5.647370168405701,5.704688745651541,7.076410211396555,6.4581731362721335,7.103635552588402
'82',15.394935224434047,15.467522178446544,15.88539808828577,16.52081899369739,15.66966137482315
'13',0.6013609334333606,4.763185401213899,1.9550008228292346,10.11514300901675,8.126406871771895
'43',15.709318056415828,16.42323953333413,14.09266569806033,12.884358582860477,15.873369283708074
'50',14.496256775613384,18.3404010257995,18.905594741348708,16.11183229783571,16.565122519824538
'48',8.17796454330487,7.398940390020567,9.684950023473258,7.145920715768816,6.8114613981220495
'47',19.587537379375416,20.18326661182687,18.652493991982922,18.56409073882806,18.191528381549425
'49',14.496256775613384,18.3404010257995,18.905594741348708,16.11183229783571,16.565122519824538
'68',10.370120084644743,8.031626785178856,11.707567123283232,10.000553129936712,8.735412364006674
'60',15.771808023631811,17.485620642443468,15.867131871055422,16.478833263447775,16.31233980389189
'72',10.992109180807992,8.191400940620955,11.856599932293486,11.142191184929743,7.663016646058215
'87',10.985269153993942,7.397802174434099,12.239192650858294,9.039703762097764,7.8857318904879214
'83',9.970243769967393,6.998880477199275,12.216946702324007,8.70074595315416,7.1410478720487545
'80',9.970243769967393,6.998880477199275,12.216946702324007,8.70074595315416,7.1410478720487545
'79',13.418274269545877,13.11495364795997,14.529915196862042,12.439166550670176,12.83415606822774
'94',12.523393617858455,13.063169194738531,15.74931177784884,9.870249220988196,12.272813300621557
'92',10.797798106830903,12.946203545430055,14.034592453113389,18.16693374133269,15.6038128538462
'78',8.241851375309158,9.887390126178099,11.846850870385063,17.973708316336495,11.684452759457258
'98',12.619159816042458,5.9121565804061875,4.400176380367186,15.397435822516787,10.609730184393845
'97',8.499601273795191,10.429403882482465,12.057664657418252,19.889140412262662,17.577096246813774
'77',11.736827403513475,11.675626497262266,12.716265700885142,17.616837623861215,16.834217607837907
Node 69,7.787341554322548,10.44190328214417,10.752112829667412,14.087980068107218,16.647434946930016
