Species,Iter1,Iter2,Iter3,Iter4,Iter5
Aepyprymnus_rufescens,24.75628159,24.75628159,24.75628159,24.75628159,24.75628159
Bettongia_penicillata,14.794912,14.794912,14.794912,14.794912,14.794912
Bettongia_tropica,19.99016086,19.99016086,19.99016086,19.99016086,19.99016086
Dasyurus_maculatus,14.794912,14.794912,14.794912,14.794912,14.794912
Dasyurus_viverrinus,77.88392883,77.88392883,77.88392883,77.88392883,77.88392883
Dendrolagus_bennettianus,47.32757882,47.32757882,47.32757882,47.32757882,47.32757882
Dendrolagus_goodfellowi,38.46341026,38.46341026,38.46341026,38.46341026,38.46341026
Dendrolagus_lumholtzi,84.77587865,84.77587865,84.77587865,84.77587865,84.77587865
Dendrolagus_matschiei,13.66267921,13.66267921,13.66267921,13.66267921,13.66267921
Dorcopsulus_vanheurni,22.00727851,22.00727851,22.00727851,22.00727851,22.00727851
Hypsiprymnodon_moschatus,14.59292393,14.59292393,14.59292393,14.59292393,14.59292393
Lagorchestes_conspicillatus,29.70580221,29.70580221,29.70580221,29.70580221,29.70580221
Lagorchestes_hirsutus,77.88392883,77.88392883,77.88392883,77.88392883,77.88392883
Lagostrophus_fasciatus,22.75753828,22.75753828,22.75753828,22.75753828,22.75753828
Macropus_fuliginosus,14.794912,14.794912,14.794912,14.794912,14.794912
Macropus_giganteus,56.49992251,56.49992251,56.49992251,56.49992251,56.49992251
Notamacropus_agilis,13.66267921,13.66267921,13.66267921,13.66267921,13.66267921
Notamacropus_irma,81.45212221,81.45212221,81.45212221,81.45212221,81.45212221
Onychogalea_fraenata,33.29254106,33.29254106,33.29254106,33.29254106,33.29254106
Onychogalea_unguifera,13.66267921,13.66267921,13.66267921,13.66267921,13.66267921
Osphranter_antilopinus,97.95283514,97.95283514,97.95283514,97.95283514,97.95283514
Osphranter_robustus,14.794912,14.794912,14.794912,14.794912,14.794912
Osphranter_rufus,87.00514785,87.00514785,87.00514785,87.00514785,87.00514785
Petrogale_brachyotis,28.98792614,28.98792614,28.98792614,28.98792614,28.98792614
Petrogale_penicillata,39.53132951,39.53132951,39.53132951,39.53132951,39.53132951
Petrogale_persephone,20.7345,20.7345,20.7345,20.7345,20.7345
Potorous_tridactylus,21.19025699,21.19025699,21.19025699,21.19025699,21.19025699
Pseudocheirus_peregrinus,13.66267921,13.66267921,13.66267921,13.66267921,13.66267921
Setonix_brachyurus,31.61639449,31.61639449,31.61639449,31.61639449,31.61639449
Spilocuscus_maculatus,28.93969123,28.93969123,28.93969123,28.93969123,28.93969123
Thylacinus_cynocephalus,38.93049824,38.93049824,38.93049824,38.93049824,38.93049824
Thylogale_stigmatica,32.82703463,32.82703463,32.82703463,32.82703463,32.82703463
Thylogale_thetis,36.9490577,36.9490577,36.9490577,36.9490577,36.9490577
Trichosurus_vulpecula,27.82987271,27.82987271,27.82987271,27.82987271,27.82987271
Wallabia_bicolor,19.99016086,19.99016086,19.99016086,19.99016086,19.99016086
'14',45.52221814267521,46.598806621310224,46.71148729083782,47.06157517648161,48.16892632914296
'25',27.747536668499176,33.6062471066588,32.18120966591077,28.820448307417838,26.86487202743467
'37',16.097088430504467,18.347199396090478,17.2779715006426,18.307322542945652,16.820223683934223
'36',18.95085454229479,19.364370125340084,19.193295477376513,21.92030175975371,19.640395945391408
'35',18.48573907759886,18.564171283604143,17.98580736109469,19.804505921793858,18.905620641249257
'34',32.49609236220334,29.328595812596543,30.192854591241154,29.80028177164481,29.44053790812859
'33',24.861525939826024,25.989950893893052,25.731197913121168,24.314429491147532,25.92355282150327
'51',47.26215384349439,47.70221046271126,45.893621836621136,44.96667774590609,47.551022192308956
'57',32.76492494525598,36.23877766034576,38.560875109068654,33.49227955255457,37.37249718256425
'56',48.20822045697254,49.528610487302785,48.62332202790818,46.5159753435471,51.439611527298
'63',55.40598282578132,57.02185169617942,56.87764285507569,56.1566694695172,56.786860835469376
'73',35.503368800578755,33.644986970959685,37.14668013265595,37.44214048675122,36.32655444423717
'84',51.958466487066055,54.8702395105626,54.0383896999487,52.87090600148261,53.18065246568463
'82',23.457591440061357,23.540809363876278,23.73945151226918,21.632530089652438,24.094790179149303
'13',37.257259118785214,41.27029828019605,49.43523352190402,45.85009692524829,45.956352893844574
'43',32.254905091509066,28.50688740283081,29.975472100542433,28.926001952902183,29.096788944465867
'50',47.51014806376465,47.98174698354645,46.37339030170563,44.29104962419708,48.48662343929212
'48',43.38390186823516,45.24687981610805,44.486577411671924,44.71984210935895,46.464292355974486
'47',63.68333730608536,64.43635563060738,64.66135991533012,63.66328346082469,65.205693249876
'49',47.51014806376465,47.98174698354645,46.37339030170563,44.29104962419708,48.48662343929212
'68',47.10224538040683,47.6263292594013,50.28686090808569,46.1074956536721,50.04056485877243
'60',41.58376362960043,43.44176846407891,42.94257468238939,40.60949280520185,44.49546300805276
'72',46.044151666489064,46.094273684336144,49.71214174586409,44.81299232244403,49.234757088349305
'87',46.326834696716055,48.042148156817184,50.27531185976831,45.63653895688335,49.93342857761894
'83',46.79129170452981,46.713752104244236,49.44970232524174,44.26785071261012,49.30203555187595
'80',46.79129170452981,46.713752104244236,49.44970232524174,44.26785071261012,49.30203555187595
'79',43.87926810274234,44.57490838288053,45.010277831411585,41.8092089258307,46.25813531833355
'94',41.69417891249665,41.54273629475525,43.92162972128375,41.75007333095726,45.05799881281158
'92',32.89900772046841,35.0146085014853,37.97680523495344,39.06348213244464,39.10308067370449
'78',29.814852429135584,29.22591120203287,30.79623487113944,35.80951449509903,34.385468842408514
'98',28.441010874824258,26.228544985959665,26.57252634658138,26.857069352907867,28.32446076883631
'97',31.677453924249498,28.176673337251987,27.955186041664387,24.902069801311256,25.203878884661542
'77',30.92944275902117,29.737251804547263,26.452090367381516,22.79896165497267,22.82256772858243
Node 69,26.207895745403032,37.88209365142219,35.73909637237745,35.94933821970679,31.606133215737437
