Species,Iter1,Iter2,Iter3,Iter4,Iter5
Aepyprymnus_rufescens,50.57585031,50.57585031,50.57585031,50.57585031,50.57585031
Bettongia_penicillata,9.422770698,9.422770698,9.422770698,9.422770698,9.422770698
Bettongia_tropica,10.51955404,10.51955404,10.51955404,10.51955404,10.51955404
Dasyurus_maculatus,7.610737064,7.610737064,7.610737064,7.610737064,7.610737064
Dasyurus_viverrinus,70.39120113,70.39120113,70.39120113,70.39120113,70.39120113
Dendrolagus_bennettianus,37.20547945,37.20547945,37.20547945,37.20547945,37.20547945
Dendrolagus_goodfellowi,34.33285454,34.33285454,34.33285454,34.33285454,34.33285454
Dendrolagus_lumholtzi,28.2097398,28.2097398,28.2097398,28.2097398,28.2097398
Dendrolagus_matschiei,7.610737064,7.610737064,7.610737064,7.610737064,7.610737064
Dorcopsulus_vanheurni,21.51770285,21.51770285,21.51770285,21.51770285,21.51770285
Hypsiprymnodon_moschatus,10.863089,10.863089,10.863089,10.863089,10.863089
Lagorchestes_conspicillatus,10.21794029,10.21794029,10.21794029,10.21794029,10.21794029
Lagorchestes_hirsutus,14.11739855,14.11739855,14.11739855,14.11739855,14.11739855
Lagostrophus_fasciatus,10.21794029,10.21794029,10.21794029,10.21794029,10.21794029
Macropus_fuliginosus,7.610737064,7.610737064,7.610737064,7.610737064,7.610737064
Macropus_giganteus,70.4600936,70.4600936,70.4600936,70.4600936,70.4600936
Notamacropus_agilis,62.11081076,62.11081076,62.11081076,62.11081076,62.11081076
Notamacropus_irma,10.863089,10.863089,10.863089,10.863089,10.863089
Onychogalea_fraenata,50.57585031,50.57585031,50.57585031,50.57585031,50.57585031
Onychogalea_unguifera,22.2259888,22.2259888,22.2259888,22.2259888,22.2259888
Osphranter_antilopinus,63.61938471,63.61938471,63.61938471,63.61938471,63.61938471
Osphranter_robustus,70.39120113,70.39120113,70.39120113,70.39120113,70.39120113
Osphranter_rufus,63.61938471,63.61938471,63.61938471,63.61938471,63.61938471
Petrogale_brachyotis,50.57585031,50.57585031,50.57585031,50.57585031,50.57585031
Petrogale_penicillata,21.62931909,21.62931909,21.62931909,21.62931909,21.62931909
Petrogale_persephone,31.40449769,31.40449769,31.40449769,31.40449769,31.40449769
Potorous_tridactylus,63.61938471,63.61938471,63.61938471,63.61938471,63.61938471
Pseudocheirus_peregrinus,10.21794029,10.21794029,10.21794029,10.21794029,10.21794029
Setonix_brachyurus,37.57351662,37.57351662,37.57351662,37.57351662,37.57351662
Spilocuscus_maculatus,13.45446504,13.45446504,13.45446504,13.45446504,13.45446504
Thylacinus_cynocephalus,7.610737064,7.610737064,7.610737064,7.610737064,7.610737064
Thylogale_stigmatica,62.11081076,62.11081076,62.11081076,62.11081076,62.11081076
Thylogale_thetis,35.25771617,35.25771617,35.25771617,35.25771617,35.25771617
Trichosurus_vulpecula,14.57858858,14.57858858,14.57858858,14.57858858,14.57858858
Wallabia_bicolor,10.86529435,10.86529435,10.86529435,10.86529435,10.86529435
'14',37.69511887216569,37.10762527731128,40.0841040691425,37.83657345622444,39.67981592116068
'25',11.571937424597701,15.930876365556154,6.064546509132864,6.029789145893409,12.596886152198955
'37',10.509301343462667,9.411418881768528,9.060647368994251,10.420114736766816,9.71194992891999
'36',25.384046655445285,26.54811147816216,24.727778952868878,25.630389359552577,24.540342397313918
'35',30.74713361059029,34.06340598565766,31.01449541242643,31.10518187568303,30.72713646660184
'34',27.966644801170926,28.273241870806523,24.80768273702281,28.038194231199377,24.981696695616865
'33',17.84041472125324,18.956566609570583,18.625242719532704,21.80295331444653,21.23498735176481
'51',21.52312812552826,21.293216564775364,21.695770505606813,21.00447750432527,22.017930506060033
'57',48.68137638883751,47.878395321966195,51.202845073439875,49.41550105358603,48.07805266540079
'56',34.79225526943672,35.25499409845531,33.44597454272357,36.90223967230806,39.678794306146855
'63',65.29314110401013,66.88051857525208,65.63024503575193,66.69770474863803,66.863738487358
'73',39.27414919001367,38.76923819842449,41.07413223855707,38.669559376970255,37.58162021145483
'84',11.445539995978056,12.174934054300952,13.256364878129743,13.604835208974155,12.603013989883003
'82',36.30738390285241,35.8719640240444,37.167527176754454,37.62002401772878,36.69418481599244
'13',30.26024623274189,25.810643656986787,29.96206508870189,23.737235722238253,25.287072567992382
'43',29.375967626298188,30.31396601865786,26.878709541040465,28.964365924858967,26.254277173091534
'50',25.905750086770094,24.286767626446323,23.413034005101615,23.75076568707195,24.693479074095336
