Species,Iter1,Iter2,Iter3,Iter4,Iter5
Aepyprymnus_rufescens,7.115127606,7.115127606,7.115127606,7.115127606,7.115127606
Bettongia_penicillata,25.89553077,25.89553077,25.89553077,25.89553077,25.89553077
Bettongia_tropica,2.982089857,2.982089857,2.982089857,2.982089857,2.982089857
Dasyurus_maculatus,25.89553077,25.89553077,25.89553077,25.89553077,25.89553077
Dasyurus_viverrinus,5.780029158,5.780029158,5.780029158,5.780029158,5.780029158
Dendrolagus_bennettianus,9.213135775,9.213135775,9.213135775,9.213135775,9.213135775
Dendrolagus_goodfellowi,5.93366381,5.93366381,5.93366381,5.93366381,5.93366381
Dendrolagus_lumholtzi,22.25225048,22.25225048,22.25225048,22.25225048,22.25225048
Dendrolagus_matschiei,11.08041633,11.08041633,11.08041633,11.08041633,11.08041633
Dorcopsulus_vanheurni,22.25225048,22.25225048,22.25225048,22.25225048,22.25225048
Hypsiprymnodon_moschatus,22.25225048,22.25225048,22.25225048,22.25225048,22.25225048
Lagorchestes_conspicillatus,8.035110785,8.035110785,8.035110785,8.035110785,8.035110785
Lagorchestes_hirsutus,21.79646968,21.79646968,21.79646968,21.79646968,21.79646968
Lagostrophus_fasciatus,3.506876373,3.506876373,3.506876373,3.506876373,3.506876373
Macropus_fuliginosus,10.42774658,10.42774658,10.42774658,10.42774658,10.42774658
Macropus_giganteus,3.506876373,3.506876373,3.506876373,3.506876373,3.506876373
Notamacropus_agilis,21.79646968,21.79646968,21.79646968,21.79646968,21.79646968
Notamacropus_irma,22.25225048,22.25225048,22.25225048,22.25225048,22.25225048
Onychogalea_fraenata,9.802405615,9.802405615,9.802405615,9.802405615,9.802405615
Onychogalea_unguifera,9.213135775,9.213135775,9.213135775,9.213135775,9.213135775
Osphranter_antilopinus,5.314987956,5.314987956,5.314987956,5.314987956,5.314987956
Osphranter_robustus,5.314987956,5.314987956,5.314987956,5.314987956,5.314987956
Osphranter_rufus,23.65930524,23.65930524,23.65930524,23.65930524,23.65930524
Petrogale_brachyotis,10.3076868,10.3076868,10.3076868,10.3076868,10.3076868
Petrogale_penicillata,22.25225048,22.25225048,22.25225048,22.25225048,22.25225048
Petrogale_persephone,2.982089857,2.982089857,2.982089857,2.982089857,2.982089857
Potorous_tridactylus,5.780029158,5.780029158,5.780029158,5.780029158,5.780029158
Pseudocheirus_peregrinus,2.982089857,2.982089857,2.982089857,2.982089857,2.982089857
Setonix_brachyurus,25.89553077,25.89553077,25.89553077,25.89553077,25.89553077
Spilocuscus_maculatus,21.65217336,21.65217336,21.65217336,21.65217336,21.65217336
Thylacinus_cynocephalus,9.802405615,9.802405615,9.802405615,9.802405615,9.802405615
Thylogale_stigmatica,22.25225048,22.25225048,22.25225048,22.25225048,22.25225048
Thylogale_thetis,11.08041633,11.08041633,11.08041633,11.08041633,11.08041633
Trichosurus_vulpecula,2.982089857,2.982089857,2.982089857,2.982089857,2.982089857
Wallabia_bicolor,13.69893674,13.69893674,13.69893674,13.69893674,13.69893674
'14',12.594042047349026,12.069076707902466,18.95956326636897,14.944228202105293,15.624380066197432
'25',13.666669710003113,13.101486180873605,7.018918783943943,11.3097142450738,14.603617252224506
'37',14.475284565120319,13.438180061223479,13.871403399432545,14.98156538689664,13.136506347790204
'36',12.25292656168022,10.240437827592952,12.456813679904144,12.029142137223692,13.946766173792517
'35',12.122424124128399,12.69078114801658,12.431348944856252,13.325398046081107,13.261053271529823
'34',12.758582437826773,11.873249049030454,10.503558619067235,10.742335700473529,13.135271256414272
'33',7.478251699983281,8.112504424810089,9.4263311103287,6.978653060836563,6.908899864504391
'51',13.947980032744445,14.806326959536667,16.46695591615632,14.215509168721665,10.664278132105657
'57',14.35829340368995,15.909439501200167,17.61936838209142,14.499364216952186,17.76435911995133
'56',20.76355254145638,22.95395313438551,23.544223832089877,21.580684508089124,23.387873468608802
'63',5.9702022046007315,6.029589422023676,3.0802094815491805,5.902862415758589,5.016873537893419
'73',8.560206156993623,6.813879969619278,7.261766359374337,5.83015032901075,8.253671160271024
'84',12.315092230415251,15.990208303506355,16.11964522383129,14.365124681896154,14.165188732798555
'82',8.504010097348948,9.065648916868838,9.714267023354836,10.04126143417241,9.797412302460888
'13',7.5421123025192225,14.221870197830597,5.909257546172824,3.1800745604615495,19.75863480873577
'43',13.214385821482802,12.05693958049163,10.813440467482582,11.994368105747707,12.388711772485971
'50',12.9097015357836,13.5068573819325,15.035847726426086,16.378866711338258,10.444849567926836
'48',16.86797465757805,22.885562848739855,22.714291393643876,21.43488160079296,21.010269357487587
'47',9.966424647343217,9.43989102662016,8.008371115647385,10.115945874802602,9.80508122190245
'49',12.9097015357836,13.5068573819325,15.035847726426086,16.378866711338258,10.444849567926836
'68',15.57357809689836,19.692640232715455,19.92777076091475,18.849581006583985,18.303290651172922
'60',12.964590271790456,14.08767599274317,15.141259187159335,15.48519922905566,14.51659503682402
'72',13.39944177891769,19.119647875432793,18.69655851206759,19.22308938825251,18.095548320162084
'87',12.439430302210924,19.544486660784322,18.633483222631963,16.479671608455664,18.157224685871682
'83',12.3817476309027,19.830386304272764,19.00143246017672,18.155081893616817,18.644588075911773
'80',12.3817476309027,19.830386304272764,19.00143246017672,18.155081893616817,18.644588075911773
'79',14.317990684453243,16.056281409656048,16.826203778429708,17.133499844099525,15.680908827497761
'94',16.893453691806318,16.672156154271846,15.391334282214288,17.145058605545056,15.520275901979957
'92',12.958718841827745,12.033763415145813,15.412196024377552,14.320598297808743,15.69908692754382
'78',13.29833300798978,10.810957454386202,12.551657940962745,14.753011535092645,15.3157371293646
'98',15.676828905585298,14.627855072283003,15.66308896317688,13.918223977025328,13.684457851755718
'97',14.944148875421877,14.800014260057605,11.917501567679308,11.48366033054366,12.231501325624459
'77',15.442146981137238,16.4600270688263,14.055576494433257,11.493458272780503,10.912633841713987
Node 69,15.277301693414746,13.938482251352191,12.813623302062162,13.991343356728088,14.703413287662723
