Species,Iter1,Iter2,Iter3,Iter4,Iter5
Aepyprymnus_rufescens,3.895816318,3.895816318,3.895816318,3.895816318,3.895816318
Bettongia_penicillata,2.822828884,2.822828884,2.822828884,2.822828884,2.822828884
Bettongia_tropica,2.277804344,2.277804344,2.277804344,2.277804344,2.277804344
Dasyurus_maculatus,2.767804965,2.767804965,2.767804965,2.767804965,2.767804965
Dasyurus_viverrinus,1.919367253,1.919367253,1.919367253,1.919367253,1.919367253
Dendrolagus_bennettianus,3.833258226,3.833258226,3.833258226,3.833258226,3.833258226
Dendrolagus_goodfellowi,3.071370749,3.071370749,3.071370749,3.071370749,3.071370749
Dendrolagus_lumholtzi,7.113752871,7.113752871,7.113752871,7.113752871,7.113752871
Dendrolagus_matschiei,3.14973504,3.14973504,3.14973504,3.14973504,3.14973504
Dorcopsulus_vanheurni,1.624847396,1.624847396,1.624847396,1.624847396,1.624847396
Hypsiprymnodon_moschatus,1.67558087,1.67558087,1.67558087,1.67558087,1.67558087
Lagorchestes_conspicillatus,9.169183047,9.169183047,9.169183047,9.169183047,9.169183047
Lagorchestes_hirsutus,9.169183047,9.169183047,9.169183047,9.169183047,9.169183047
Lagostrophus_fasciatus,7.113752871,7.113752871,7.113752871,7.113752871,7.113752871
Macropus_fuliginosus,8.776610267,8.776610267,8.776610267,8.776610267,8.776610267
Macropus_giganteus,8.776610267,8.776610267,8.776610267,8.776610267,8.776610267
Notamacropus_agilis,1.990072058,1.990072058,1.990072058,1.990072058,1.990072058
Notamacropus_irma,10.13793434,10.13793434,10.13793434,10.13793434,10.13793434
Onychogalea_fraenata,2.675947609,2.675947609,2.675947609,2.675947609,2.675947609
Onychogalea_unguifera,8.488189628,8.488189628,8.488189628,8.488189628,8.488189628
Osphranter_antilopinus,1.919367253,1.919367253,1.919367253,1.919367253,1.919367253
Osphranter_robustus,8.372429282,8.372429282,8.372429282,8.372429282,8.372429282
Osphranter_rufus,1.919367253,1.919367253,1.919367253,1.919367253,1.919367253
Petrogale_brachyotis,1.990072058,1.990072058,1.990072058,1.990072058,1.990072058
Petrogale_penicillata,7.113752871,7.113752871,7.113752871,7.113752871,7.113752871
Petrogale_persephone,5.075847837,5.075847837,5.075847837,5.075847837,5.075847837
Potorous_tridactylus,10.13793434,10.13793434,10.13793434,10.13793434,10.13793434
Pseudocheirus_peregrinus,2.044214197,2.044214197,2.044214197,2.044214197,2.044214197
Setonix_brachyurus,10.13793434,10.13793434,10.13793434,10.13793434,10.13793434
Spilocuscus_maculatus,4.597997687,4.597997687,4.597997687,4.597997687,4.597997687
Thylacinus_cynocephalus,1.919367253,1.919367253,1.919367253,1.919367253,1.919367253
Thylogale_stigmatica,4.782875646,4.782875646,4.782875646,4.782875646,4.782875646
Thylogale_thetis,3.873194517,3.873194517,3.873194517,3.873194517,3.873194517
Trichosurus_vulpecula,2.762869828,2.762869828,2.762869828,2.762869828,2.762869828
Wallabia_bicolor,3.417808219,3.417808219,3.417808219,3.417808219,3.417808219
'14',3.6642405254853574,-0.81115355516128,1.7739389441349602,-0.7805077066090431,2.0970903705010517
'25',2.602370267659411,10.643948138450742,-2.3232454268842506,-0.69517914059598,2.70385330559133
'37',2.5478229855750216,2.654370760362713,1.7099428585342953,2.860623303795798,-0.46132334087296456
'36',3.9009115061786046,1.110341565871332,-0.6768309928343247,4.326641829169668,1.3338747822395818
'35',4.604051277597577,2.820906867334842,0.527985863072612,5.702690679550108,2.3660777019025594
'34',6.283647772036407,5.940337426398243,4.3604510810315515,7.414741064591206,5.529249762964814
'33',1.9295447180782583,2.679417156712208,2.7384700308072887,2.2853338695519496,2.4021311714336893
'51',3.463232202358615,6.067249896840771,3.6358635568245044,2.8091842868628243,2.757541437597574
'57',3.0819538470827004,4.665450759633084,5.237160513757927,3.085462122567349,4.670902698471278
'56',8.316296351113479,6.145690232999467,6.43365845681851,5.303342755682175,6.138837109733424
'63',4.921378900810673,5.466493590475955,4.957308500542522,3.570182302345516,5.397141353157324
'73',7.7115872546867275,9.578409881260637,7.085235332377365,8.751174801370993,7.887500860471224
'84',9.24852836049371,8.74800494068463,7.4191780681374215,10.17236036949979,7.858558576843342
'82',5.902818695006597,4.7577755038347895,5.500932100074586,5.89728652156357,4.767478188152107
'13',8.390679967562347,3.6076821201117664,-0.2410511124407879,3.5532145977664493,1.761035319928986
'43',5.934953308588562,3.968715703224581,4.544756606956977,7.388702099934361,6.866868508697275
'50',2.511974123668041,6.687479050773405,3.842966556985649,2.366810397286347,2.186573562498631
'48',7.845352988234896,4.969392068383151,7.703149672347367,4.593375820804845,6.185547292913356
'47',4.635726208128215,4.497393760559617,4.719804486577184,2.534151179744444,3.9614127844703795
'49',2.511974123668041,6.687479050773405,3.842966556985649,2.366810397286347,2.186573562498631
'68',7.425835282267549,5.623152339310776,6.68138539063745,5.059386760927569,4.758037109575773
'60',3.785661345962842,6.00822889631038,4.514419003179286,3.0200090534110875,3.6480423862789295
'72',5.964304647425298,7.459534249404479,6.298721509106213,4.436407608314062,4.850684077490687
'87',5.19371698574831,9.551856067781705,7.441539613710242,3.907906858170003,3.799564750405178
'83',5.259576553223552,7.796260690304327,7.0853796911199325,4.18560200211979,4.089886374490698
'80',5.259576553223552,7.796260690304327,7.0853796911199325,4.18560200211979,4.089886374490698
'79',3.3195032368567774,6.9925632652411425,6.086628878285336,3.1578113162432206,3.8386786202322565
'94',3.858473555115402,6.853413931795579,5.381918297543064,2.6043942462421055,2.3961015096201717
'92',7.507929343121208,8.521543820730212,7.579178244841957,2.452190324623225,5.766805041457852
'78',5.771242802001621,8.068844753877375,4.498552184438335,2.3843953422816204,5.526011745902471
'98',2.432527443519312,3.298021673554981,4.8911146331060795,2.2328448102375913,5.597169260205321
'97',-0.46144489699514646,7.812938104481878,5.663498125315171,0.9672449816253884,2.2865910803634137
'77',-1.4538155993512112,5.859001693764246,3.480704615230509,2.9809666251387252,1.9065591292425343
Node 69,0.4106885335243418,0.00542955391276793,3.461341149723764,-2.8474185599528274,1.596549342902699
