Species,Iter1,Iter2,Iter3,Iter4,Iter5
Aepyprymnus_rufescens,131.878567,131.878567,131.878567,131.878567,131.878567
Bettongia_penicillata,154.0158582,154.0158582,154.0158582,154.0158582,154.0158582
Bettongia_tropica,133.0620686,133.0620686,133.0620686,133.0620686,133.0620686
Dasyurus_maculatus,133.0796489,133.0796489,133.0796489,133.0796489,133.0796489
Dasyurus_viverrinus,120.6087,120.6087,120.6087,120.6087,120.6087
Dendrolagus_bennettianus,147.6467776,147.6467776,147.6467776,147.6467776,147.6467776
Dendrolagus_goodfellowi,140.5992517,140.5992517,140.5992517,140.5992517,140.5992517
Dendrolagus_lumholtzi,134.727325,134.727325,134.727325,134.727325,134.727325
Dendrolagus_matschiei,122.4449379,122.4449379,122.4449379,122.4449379,122.4449379
Dorcopsulus_vanheurni,135.3888886,135.3888886,135.3888886,135.3888886,135.3888886
Hypsiprymnodon_moschatus,147.6467776,147.6467776,147.6467776,147.6467776,147.6467776
Lagorchestes_conspicillatus,135.396149,135.396149,135.396149,135.396149,135.396149
Lagorchestes_hirsutus,124.6052588,124.6052588,124.6052588,124.6052588,124.6052588
Lagostrophus_fasciatus,130.8081302,130.8081302,130.8081302,130.8081302,130.8081302
Macropus_fuliginosus,154.0158582,154.0158582,154.0158582,154.0158582,154.0158582
Macropus_giganteus,126.9408,126.9408,126.9408,126.9408,126.9408
Notamacropus_agilis,141.1738003,141.1738003,141.1738003,141.1738003,141.1738003
Notamacropus_irma,147.6467776,147.6467776,147.6467776,147.6467776,147.6467776
Onychogalea_fraenata,147.6467776,147.6467776,147.6467776,147.6467776,147.6467776
Onychogalea_unguifera,126.6454817,126.6454817,126.6454817,126.6454817,126.6454817
Osphranter_antilopinus,154.0158582,154.0158582,154.0158582,154.0158582,154.0158582
Osphranter_robustus,126.9408,126.9408,126.9408,126.9408,126.9408
Osphranter_rufus,144.1397983,144.1397983,144.1397983,144.1397983,144.1397983
Petrogale_brachyotis,135.7323303,135.7323303,135.7323303,135.7323303,135.7323303
Petrogale_penicillata,124.9868291,124.9868291,124.9868291,124.9868291,124.9868291
Petrogale_persephone,145.9606016,145.9606016,145.9606016,145.9606016,145.9606016
Potorous_tridactylus,141.7216637,141.7216637,141.7216637,141.7216637,141.7216637
Pseudocheirus_peregrinus,135.7275711,135.7275711,135.7275711,135.7275711,135.7275711
Setonix_brachyurus,154.0158582,154.0158582,154.0158582,154.0158582,154.0158582
Spilocuscus_maculatus,132.0233499,132.0233499,132.0233499,132.0233499,132.0233499
Thylacinus_cynocephalus,135.7005187,135.7005187,135.7005187,135.7005187,135.7005187
Thylogale_stigmatica,130.466056,130.466056,130.466056,130.466056,130.466056
Thylogale_thetis,130.1487415,130.1487415,130.1487415,130.1487415,130.1487415
Trichosurus_vulpecula,142.5069455,142.5069455,142.5069455,142.5069455,142.5069455
Wallabia_bicolor,140.8524837,140.8524837,140.8524837,140.8524837,140.8524837
'14',124.92764671836194,126.75837064356779,126.3542411045049,127.33773810016444,124.27251215237078
'25',141.55839884200788,131.5242784893031,136.55064661283814,139.13339097248507,134.05975721402973
'37',144.95045578865424,146.64912431003398,143.87891508750062,143.41009632971418,142.07465736345958
'36',142.95880166463317,141.74828128294124,140.7557438399226,138.74536129788746,139.71310358471501
'35',141.5131921322185,141.03842087582953,141.13415216259585,140.40310054188055,137.6640254461413
'34',131.86975920894014,134.87968901274547,134.78784704004684,130.29311493325443,136.1627683818525
'33',130.01717469440885,131.560155153605,131.4873136117898,130.81072969427146,134.74946935046847
'51',132.629207829019,132.30261117605374,133.1629166860046,133.1913170236461,132.95023829943923
'57',132.16134464856356,126.46816754220167,128.19537593446938,127.67965439694822,130.81995262710956
'56',144.49208258850587,143.70594036405936,143.5515482486903,143.15905957446492,143.30766151865913
'63',140.5730014031161,140.89878535405091,141.3289667546616,140.862014153345,140.6002150873018
'73',140.86937811607504,140.74567640562475,140.7543338137679,142.14564436718692,140.20024709432414
'84',129.1231091041158,131.23586680142867,129.75067575565723,128.32900705880823,131.1938496083458
'82',135.24739208886078,138.36339115172777,136.93107356202,136.53065579621105,137.32186944264285
'13',123.9370505305078,131.74250689534028,131.97047649021957,136.14204392300212,127.08766456639721
'43',131.95343397337166,135.36516066516344,133.84757407736953,130.1568884665213,136.0933490713643
'50',135.78348411392395,133.04854204066132,136.3738739403647,134.65707293310967,134.81876387659548
'48',144.06166380751327,142.122124667952,142.70479692280944,142.2726954322314,143.57254645531276
'47',141.50295271073617,141.01385112418853,142.7273850451483,140.56613591041088,139.96023527582207
'49',135.78348411392395,133.04854204066132,136.3738739403647,134.65707293310967,134.81876387659548
'68',142.08676456923263,141.84414214073215,143.06055459747688,142.00578948641973,143.4100407052493
'60',134.56398384913047,130.59015639103308,133.73187734543134,131.8684476716997,134.6674114335531
'72',141.92793400291222,142.09140398812178,142.76784304113622,142.42729143327315,143.31749362594562
'87',139.66034865712066,140.59378074888738,141.30556096804213,140.3416507955796,141.2305493380766
'83',141.03219666308968,142.09780605888733,141.9886995756033,141.18100797501543,141.49848995878182
'80',141.03219666308968,142.09780605888733,141.9886995756033,141.18100797501543,141.49848995878182
'79',137.49165391063468,135.45853297318095,138.17357246432823,135.28722967215546,137.44579390896286
'94',137.9958933796698,135.97794589745786,135.82755829023594,134.10989060155075,137.76230255497978
'92',129.9194331271644,136.97263481284045,135.06009550010856,132.5798120423688,137.3812833042578
'78',136.57219227161042,135.38451379174148,138.45720823955085,137.02985189518543,133.371750891918
'98',141.8811671979225,138.76261273262887,145.41201145888195,141.93799574495245,134.66279250649697
'97',141.61476611417172,137.87406779357957,143.79573175306555,146.43640307311006,140.7224412495692
'77',141.22945114036378,138.24428726028017,140.86357113425598,147.46799227609966,140.19632374312368
Node 69,138.23320969995808,135.86092727604878,137.2023709246242,143.77005711062628,135.86111469094786
