"Individual","Species","dentary","dentary.1","dentary.2","dentary.3","dentary.4","dentary.5","scapula","scapula.1","scapula.2","scapula.3","scapula.4","scapula.5","scapula.6","humerus","humerus.1","humerus.2","humerus.3","humerus.4","femur","femur.1","femur.2","femur.3","Tibia","Calcaneus","Calcaneus.1","Calcaneus.2","Calcaneus.3","Calcaneus.4"
"Thylacinus_cynocephalus_A12447","Thylacinus_cynocephalus",12.92791812,33.95913538,8.314342064,5.361360968,35.02580438,23.60376256,7.610737064,130.8552103,12.43859935,29.27253205,10.95132543,132.2132543,51.2413224,11.48886436,14.9106195,6.152104755,5.95115976,131.9233581,18.21221632,5.778999508,39.78555867,142.6983845,90.61,NA,24.39187028,25.26905233,9.802405615,NA
"Thylacinus_cynocephalus_A3298","Thylacinus_cynocephalus",7.915167689,21.9464413,5.514854148,4.197880689,26.37553684,17.82873342,25.35484528,98.79464643,18.64143273,23.28297919,14.94697401,131.5404038,120.5499282,21.67356002,28.97352161,13.73805128,15.66398538,138.025919,18.56923417,6.750621394,34.81479428,172.8721369,85.36,NA,9.487531468,24.99265366,8.035110785,NA
"Thylacinus_cynocephalus_ANU-19-161","Thylacinus_cynocephalus",9.898693956,27.68228714,8.646307909,4.595397823,33.61517019,20.88196338,25.35484528,138.3961053,15.97436976,27.64842247,18.54030213,124.2136442,127.8761321,15.30265556,16.58545361,6.152104755,10.41386658,130.8081302,13.23785475,2.367513617,20.60248909,148.770539,103.2981182,NA,13.96213756,25.26905233,19.01691245,NA
"Thylacinus_cynocephalus_F106839","Thylacinus_cynocephalus",2.869113259,4.258437628,32.55773213,6.670949496,10.94609199,4.770180603,70.4600936,38.99864518,18.73954195,22.03135861,19.42674089,123.4631739,59.42707671,25.18718849,38.28075223,17.16120261,19.7817393,137.3723818,16.59934995,5.081229544,18.91144533,175.3578176,119.39,NA,23.44724514,27.17161029,14.08720035,NA
"Thylacinus_cynocephalus_F106840","Thylacinus_cynocephalus",3.638690843,7.607846234,11.25387722,4.434269372,7.597858856,8.954371813,70.39120113,50.22824549,9.523819835,13.39632965,11.19648838,123.8420015,127.8761321,14.88763324,13.05014383,4.985525818,13.42955166,145.9606016,20.37608875,9.317547527,50.49647162,208.2734968,71.54595719,NA,31.00688331,14.41643194,13.69893674,NA
"Thylacinus_cynocephalus_F106843","Thylacinus_cynocephalus",4.169174608,7.122732318,9.481426928,5.045136488,15.60807907,23.62103674,10.86529435,56.55091524,11.57858895,7.184242392,7.364971972,129.6037007,70.08561586,32.98565439,47.80256879,23.93685931,24.85807942,136.3942891,26.49328852,6.553035767,39.53132951,182.0866212,132.51,NA,10.82775054,18.21699533,2.982089857,NA
"Thylacinus_cynocephalus_SAMAM1960","Thylacinus_cynocephalus",6.247213618,6.722524922,10.29636343,5.906253475,9.437557224,21.79730851,14.11739855,57.08585997,7.599168314,9.114287222,5.636531098,123.8420015,102.3874976,9.146722645,10.90630298,4.790140511,6.115581777,136.7946576,13.16008604,5.081229544,66.27223076,143.8097752,185.5748891,40.40874154,17.48721207,17.48112179,11.29348961,19.7719785
"Thylacinus_cynocephalus_SAMAM95","Thylacinus_cynocephalus",12.54199654,32.83502444,7.299846628,5.001653984,36.86846741,22.91927841,30.4251634,130.2841215,23.53258806,29.27253205,17.6725325,125.7037286,127.8761321,26.48163431,36.46721682,18.18981528,18.61704951,135.7005187,24.80287097,7.673541243,46.99750072,208.970395,71.54595719,NA,9.407382194,16.69102689,5.84353515,NA
"Dasyurus_maculatus_J1876","Dasyurus_maculatus",3.128985234,6.179555362,2.38725858,2.172891054,13.9655425,12.21641046,15.15219501,38.99864518,7.882442757,7.014712581,5.795831034,135.9334534,66.94473281,9.958784811,14.48944588,8.83630405,7.659788106,133.8187264,11.65754165,1.562813915,27.82987271,95.09654109,161.83,NA,12.49990496,18.21699533,9.802405615,NA
"Dasyurus_maculatus_J2783","Dasyurus_maculatus",5.934775242,11.07995595,2.597631424,2.570470895,14.01174395,11.895447,15.15219501,53.56082121,11.77788053,14.10531896,8.565883305,113.2452111,119.2028207,12.60377328,16.77420698,11.0470837,8.123323896,133.0796489,12.63049453,3.461568492,24.37252616,95.09654109,103.2981182,NA,30.1859681,24.99265366,18.69149119,NA
"Dasyurus_maculatus_J8049","Dasyurus_maculatus",6.71620542,11.62492632,2.375975084,2.657956243,13.75982655,11.59185206,46.38627381,34.65624031,12.30537944,9.8579423,12.76161534,130.52979,71.51339644,30.08505447,29.17178517,23.63579345,24.85807942,146.8315079,18.82136203,6.509138571,37.89356523,175.3578176,136.47,NA,17.48721207,38.49658161,25.89553077,NA
"Dasyurus_maculatus_JM8066","Dasyurus_maculatus",6.664193022,12.03787255,3.597339691,2.70254963,15.60807907,12.65096772,10.55011566,50.22824549,10.14406113,11.4624411,8.777437921,117.6218763,102.3874976,15.30265556,20.13472583,10.31245465,10.5485366,146.8315079,12.63049453,3.884668484,29.70580221,118.8327405,98.78953762,NA,23.44724514,19.8193301,14.33744521,NA
"Dasyurus_maculatus_JM9725","Dasyurus_maculatus",5.326032238,8.578076039,2.326284712,2.716511955,11.24546335,10.13401084,12.7923519,44.49747555,10.74780133,13.39632965,7.364971972,125.0608058,124.4632176,11.90215281,15.91093224,9.690384173,8.252567018,132.5806509,12.48524582,3.527186818,23.95475514,85.29265229,103.2981182,NA,30.1859681,21.51496549,12.53564919,NA
"Dasyurus_maculatus_M37890","Dasyurus_maculatus",6.09440871,11.01071588,2.909714258,2.512597051,14.15857127,11.26830517,12.7923519,37.81849329,5.758202051,11.68049076,6.119366399,125.0494513,104.6107385,12.82046866,17.53449569,11.15922813,8.870903698,134.2182937,13.86629706,3.032231305,23.77337176,98.71455374,96.5,NA,22.87448141,23.08058869,25.89553077,NA
"Dasyurus_maculatus_S497","Dasyurus_maculatus",4.835245126,9.666786406,2.174782609,2.441002811,11.44699291,9.241402592,18.64362777,56.55091524,6.501255871,7.704542968,6.351913599,130.8448609,70.53752918,10.54476379,13.05014383,9.685889436,8.323102134,135.702905,10.94282727,2.971039263,19.33854559,81.60090488,85.36,NA,12.49990496,29.92647075,16.31145052,NA
"Dasyurus_maculatus_SAMA-M27408","Dasyurus_maculatus",5.199184178,9.941924457,2.486533871,2.767804965,12.1472526,9.728074407,19.49965092,69.92222485,7.882442757,7.184242392,4.857329249,123.2109796,34.39413929,12.00365737,14.9106195,10.00396505,7.589419716,131.9899714,41.39734148,3.21420676,70.60067173,281.1011742,115.65,NA,13.11055627,34.34537598,17.76016558,NA
"Dasyurus_viverrinus_JM16666","Dasyurus_viverrinus",4.448953639,7.660085506,39.22249149,3.071370749,9.376770314,8.465801203,10.86529435,47.36762683,8.419871135,7.410450945,4.676752141,129.7770208,82.8151538,10.86913368,14.37138441,8.83630405,6.254158219,135.702905,7.955359898,2.925633089,34.81479428,124.9969603,132.646961,17.67384041,7.972295169,8.060954931,5.780029158,9.399234002
"Dasyurus_viverrinus_JM19595","Dasyurus_viverrinus",5.934775242,15.28259851,10.10716422,3.14973504,11.05251956,9.614612819,10.940734,44.54065701,8.651688214,10.72834642,5.795831034,116.595748,104.8469178,9.02,11.94,6.68,5.8,120.6087,9.64,1.88,20.7345,71.14,98.78953762,NA,30.1859681,21.51496549,11.15606354,NA
"Dasyurus_viverrinus_JM22012","Dasyurus_viverrinus",4.632413713,7.607846234,2.136300474,2.172891054,11.6299535,8.335355518,10.863089,42.76763569,8.419871135,10.46561087,5.636531098,118.6916289,124.3866424,9.76,13.2,7.38,6.2,126.9408,16.6479138,2.61289843,28.98792614,89.25140946,88.10640463,15.64002294,6.877352998,6.943581199,5.314987956,8.286608745
