"Species","Individual","dentary","dentary.1","dentary.2","dentary.3","dentary.4","dentary.5","scapula","scapula.1","scapula.2","scapula.3","scapula.4","scapula.5","scapula.6","humerus","humerus.1","humerus.2","humerus.3","humerus.4","femur","femur.1","femur.2","femur.3","Tibia","Calcaneus","Calcaneus.1","Calcaneus.2","Calcaneus.3","Calcaneus.4"
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_FMNH124573",6.247213618,9.941924457,64.38115586,4.870102337,15.63087934,9.614612819,31.40449769,46.96565332,8.71688465,10.46561087,8.565883305,107.9301888,66.94473281,10.32963956,15.63535484,8.709640072,11.25192222,125.1311953,12.98334664,3.830420864,31.61639449,124.9969603,98.78953762,25.6381773,13.11055627,14.86281121,7.587187558,13.61294932
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM15466",4.31890706,7.489514708,43.5060559,4.119454976,13.78459244,8.82503036,18.26848481,36.01444886,6.501255871,7.97950717,4.609470646,139.6657527,55.49315457,7.448367289,10.02424591,7.36665832,6.66992194,133.1522016,13.97435324,3.948556785,28.03383602,103.053071,62.74,19.80585108,11.55452253,14.41643194,10.3076868,47.76871654
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM20152",4.03282329,6.735129396,32.29508618,4.434269372,11.27149848,9.833963501,17.016052,38.99864518,6.965628431,8.174653219,5.474931257,136.0339899,66.94473281,8.113017584,10.90630298,6.630917804,6.115581777,126.8029073,17.39331126,3.065016992,28.31962061,111.6966881,87.17,17.67384041,11.55452253,14.86281121,14.08720035,44.11340496
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM20274",3.542598475,5.150399437,29.31265771,3.981611577,9.109098906,8.043660361,16.50567583,34.65624031,6.352209601,7.667970411,4.857329249,139.5136394,47.18348991,8.113017584,10.18585381,8.071610879,6.428224384,133.8808282,12.837245,1.909893225,23.02165848,87.42830326,71.54595719,25.6381773,11.55452253,13.51084031,16.31145052,33.19334035
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_JM9339",4.51266897,6.557197207,30.50513744,4.870102337,10.59748678,9.691172418,15.74865525,32.909137,5.810538337,7.2457153,4.795541127,129.6037007,66.26749172,6.766592454,9.084837755,6.416555278,6.393284882,136.0399212,12.16416009,3.29098264,28.6532939,114.93,88.10640463,25.6381773,11.55452253,13.51084031,11.29348961,36.10979129
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_M2939",5.508888609,8.495164509,32.55773213,3.873194517,9.879983995,15.41074758,36.57126825,69.92222485,10.48768123,10.69395565,10.95132543,116.366996,102.3874976,15.27460542,14.37138441,10.36274129,16.06768129,123.4242032,18.82136203,4.548281246,39.78555867,148.770539,132.646961,25.6381773,28.22022026,29.92647075,11.29348961,36.10979129
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_M32283",3.878163179,6.291354695,32.04365157,3.895816318,9.902174134,9.773551523,16.05030083,34.6172266,6.754707692,7.704542968,5.390018918,136.6580716,61.9141421,7.345252525,9.683276826,6.11842404,5.669828133,131.878567,12.80148742,2.925633089,25.34140101,102.5092061,87.17,24.03038122,13.11055627,13.09128808,10.42774658,35.02273849
"Thylacinus_cynocephalus","Aepyprymnus_rufescens_MSU-MR4680",6.665676424,12.72620388,30.50513744,4.595397823,15.17150498,13.43151577,10.86529435,28.0075136,5.810538337,6.832738057,3.821710971,139.5136394,37.89536904,7.345252525,9.276311236,7.21701533,5.514720081,128.6729767,15.19594107,3.168783432,28.6532939,103.053071,87.17,24.03038122,11.55452253,13.09128808,7.115127606,12.84718807
"Dasyurus_maculatus","Bettongia_penicillata_FMNH-129431",3.116387491,5.118350005,2.402323025,2.822828884,9.289239718,7.413755631,9.422770698,27.53026646,5.758202051,7.184242392,4.233781628,131.5566314,102.3874976,6.397700415,7.819534571,8.071610879,5.522378686,128.8427767,12.9954073,2.130212177,22.75753828,87.42830326,103.2981182,24.03038122,13.96213756,5.853643819,5.780029158,47.76871654
"Dasyurus_maculatus","Bettongia_penicillata_M27628",6.629878787,14.40912967,32.04365157,3.778980371,15.60807907,9.728074407,12.52149087,28.32710763,5.91046795,7.406415462,4.072079128,129.9788681,108.2628898,6.269822597,8.748903614,5.472284765,5.052616347,131.9055972,11.96138699,1.982907247,22.15948288,79.58308777,101.6829248,19.80585108,9.487531468,9.762271913,4.525278475,10.6257562
"Dasyurus_maculatus","Bettongia_penicillata_M27943",2.869113259,5.009651174,2.782504214,2.034000772,8.470054614,7.392063472,10.21794029,25.75339168,4.735511973,6.238077938,3.594378805,139.5136394,124.4632176,5.757751219,7.819534571,7.044392355,5.514720081,126.6454817,16.6479138,1.88,23.77337176,97.57974597,136.47,24.03038122,13.11055627,9.762271913,5.93366381,36.10979129
