"Individual","Species","dentary","dentary.1","dentary.2","dentary.3","dentary.4","dentary.5","scapula","scapula.1","scapula.2","scapula.3","scapula.4","scapula.5","scapula.6","humerus","humerus.1","humerus.2","humerus.3","humerus.4","femur","femur.1","femur.2","femur.3","Tibia","Calcaneus","Calcaneus.1","Calcaneus.2","Calcaneus.3","Calcaneus.4"
"Thylacinus_cynocephalus_A12447","Thylacinus_cynocephalus",12.92791812,33.95913538,8.314342064,5.361360968,35.02580438,23.60376256,-2.31046096933443,74.0109237321588,10.9570570440496,12.7582564587189,7.50968376590003,122.123036314466,104.837435467863,12.9862566751311,18.2451023979166,9.75680378598622,9.37923370985464,143.736956857348,3.16835941543022,3.5503069361154,10.3477573046936,99.3142417063339,37.1605284964656,NA,12.8682244313519,14.1741582255111,13.4360605956876,NA
"Thylacinus_cynocephalus_A3298","Thylacinus_cynocephalus",7.915167689,21.9464413,5.514854148,4.197880689,26.37553684,17.82873342,25.35484528,98.79464643,18.64143273,23.28297919,14.94697401,131.5404038,120.5499282,21.67356002,28.97352161,13.73805128,15.66398538,138.025919,18.56923417,6.750621394,34.81479428,172.8721369,216.428481075537,NA,14.2761215488868,16.0265299200715,11.3903215605849,NA
"Thylacinus_cynocephalus_ANU-19-161","Thylacinus_cynocephalus",9.898693956,27.68228714,8.646307909,4.595397823,33.61517019,20.88196338,13.0549638757574,87.079833946369,14.0056460532452,17.8235043104368,9.40716605977321,145.235095699617,116.320251374539,12.9449311369537,17.8507293900852,8.77022892142981,11.0203739231964,143.992237868022,15.6633006174214,5.77879285433523,33.2501157099558,176.135820330151,264.614356151455,NA,22.9721651641061,24.5807123674512,17.9247648013313,NA
"Thylacinus_cynocephalus_F106839","Thylacinus_cynocephalus",10.0979074760014,26.2765823109799,4.76097790038565,3.13728595857918,33.2440253033803,18.7221852052215,9.92502921315703,89.9652817723691,15.0354488919579,19.7768227644855,12.2840677178248,129.869160101402,108.26536078783,25.18718849,38.28075223,17.16120261,19.7817393,137.3723818,15.1641453130037,5.64825983456493,31.9744716549486,179.784628294187,118.690091819541,NA,15.4230667369974,17.724626670522,12.5955674836867,NA
"Thylacinus_cynocephalus_F106840","Thylacinus_cynocephalus",8.43090000602344,22.2201881051738,4.49902993192824,1.88895819945556,27.7705540124508,12.630007476072,20.7035143143139,79.2639794396931,14.2254407271863,19.2716623710676,9.79825125071714,124.601862206605,102.658586518612,18.013265475337,27.3549698316556,15.1941350185257,14.8795703438181,146.244092175294,20.37608875,9.317547527,50.49647162,208.2734968,194.714468267964,NA,9.16457704095568,9.0858114340489,8.64787811053077,NA
"Thylacinus_cynocephalus_F106843","Thylacinus_cynocephalus",8.16902639669039,19.5372114947835,-1.87193089005089,1.73728722323938,27.7390631645764,17.8100857496249,31.8033116739145,112.204798388247,24.0858171396073,31.6046871785269,19.5562938501904,114.359623238782,115.071438908077,32.98565439,47.80256879,23.93685931,24.85807942,136.3942891,17.3564561704889,7.2766406111325,37.7923813796328,177.300462038842,146.415162237879,NA,17.5064546026375,22.7965363307287,14.0739922445975,NA
"Thylacinus_cynocephalus_SAMAM1960","Thylacinus_cynocephalus",5.86195002115012,14.4542673830913,11.1608365927889,0.690562516304496,21.9565336346055,12.3819140415269,10.4212834568457,62.9432983303492,9.83754922557644,14.5062672066955,8.928809050863,136.229540485513,92.9864344070651,12.3117213887783,16.716129236917,9.90081896203114,10.9322922995635,131.297163711149,12.9845889344005,5.5017077351893,27.7130193728254,134.810390725119,185.5748891,40.40874154,17.48721207,17.48112179,11.29348961,19.7719785
"Thylacinus_cynocephalus_SAMAM95","Thylacinus_cynocephalus",12.54199654,32.83502444,7.299846628,5.001653984,36.86846741,22.91927841,30.4251634,130.2841215,23.53258806,29.27253205,17.6725325,125.7037286,127.8761321,26.48163431,36.46721682,18.18981528,18.61704951,135.7005187,24.80287097,7.673541243,46.99750072,208.970395,294.773759732879,NA,17.2784486088063,16.924027968351,15.4757537257466,NA
"Dasyurus_maculatus_J1876","Dasyurus_maculatus",8.29114243029079,15.8497702508636,19.4668310549972,4.908380777102,20.7097579328099,14.7440187446028,17.5411292576519,59.4483891107417,11.5641357321398,12.4826049915117,9.12461912800629,125.519553863435,131.050735359581,9.958784811,14.48944588,8.83630405,7.659788106,133.8187264,15.0969845664316,4.60959047434208,29.2596044399688,125.241319749964,150.583567574792,NA,13.9158281292569,14.4438611855408,9.3171246918458,NA
"Dasyurus_maculatus_J2783","Dasyurus_maculatus",5.934775242,11.07995595,2.597631424,2.570470895,14.01174395,11.895447,15.15219501,53.56082121,11.77788053,14.10531896,8.565883305,113.2452111,119.2028207,12.60377328,16.77420698,11.0470837,8.123323896,133.0796489,12.63049453,3.461568492,24.37252616,95.09654109,125.32051515407,NA,13.9643124379787,15.8619799374068,9.94510721813625,NA
