Species,11
Aepyprymnus_rufescens,64.59
Bettongia_penicillata,101.6829248
Bettongia_tropica,104.56
Dasyurus_maculatus,96.5
Dasyurus_viverrinus,281.9
Dendrolagus_bennettianus,281.9
Dendrolagus_goodfellowi,103.2981182
Dendrolagus_lumholtzi,115.65
Dendrolagus_matschiei,228.0
Dorcopsulus_vanheurni,119.39
Hypsiprymnodon_moschatus,62.74
Lagorchestes_conspicillatus,175.04
Lagorchestes_hirsutus,175.04
Lagostrophus_fasciatus,111.18
Macropus_fuliginosus,237.4072831
Macropus_giganteus,87.17
Notamacropus_agilis,177.37
Notamacropus_irma,88.10640463
Onychogalea_fraenata,175.04
Onychogalea_unguifera,237.4072831
Osphranter_antilopinus,228.0
Osphranter_robustus,64.59
Osphranter_rufus,237.4072831
Petrogale_brachyotis,119.39
Petrogale_penicillata,181.22
Petrogale_persephone,64.59
Potorous_tridactylus,87.17
Pseudocheirus_peregrinus,104.56
Setonix_brachyurus,64.59
Spilocuscus_maculatus,101.6829248
Thylacinus_cynocephalus,62.74
Thylogale_stigmatica,160.26
Thylogale_thetis,85.36
Trichosurus_vulpecula,87.17
Wallabia_bicolor,228.0
'14',188.18644781110433
'25',90.5709533099093
'37',104.55532367931455
'36',88.8079863037295
'35',90.28269921007438
'34',123.29551345300082
'33',165.83387690579661
'51',144.71667470961773
'57',123.31580410669352
'56',132.44627525519198
'63',146.52999648474588
'73',162.9784525301802
'84',172.294265208523
'82',205.9927988258282
'13',130.96785700885636
'43',123.45396195759139
'50',164.40876843472623
'48',146.48719619005382
'47',169.6395852461494
'49',164.40876843472623
'68',151.60839711115415
'60',147.55861813795917
'72',151.52190381084745
'87',155.55131214835052
'83',151.0019937911355
'80',151.0019937911355
'79',148.98445405740142
'94',147.097870445879
'92',136.5289669015139
'78',123.04725999733922
'98',104.70970505540011
'97',102.92365719033424
'77',102.53764141314842
Node 69,112.3127270338259
