Species,11
Aepyprymnus_rufescens,5.146625637
Bettongia_penicillata,6.68
Bettongia_tropica,5.873819886
Dasyurus_maculatus,10.00396505
Dasyurus_viverrinus,6.68
Dendrolagus_bennettianus,5.601120139
Dendrolagus_goodfellowi,10.02540225
Dendrolagus_lumholtzi,8.269170305
Dendrolagus_matschiei,15.88360664
Dorcopsulus_vanheurni,6.443469184
Hypsiprymnodon_moschatus,11.15922813
Lagorchestes_conspicillatus,6.211576172
Lagorchestes_hirsutus,4.514611226
Lagostrophus_fasciatus,4.985525818
Macropus_fuliginosus,17.16120261
Macropus_giganteus,13.73805128
Notamacropus_agilis,10.36274129
Notamacropus_irma,7.88
Onychogalea_fraenata,9.58577007
Onychogalea_unguifera,11.15922813
Osphranter_antilopinus,2.570418001
Osphranter_robustus,2.570418001
Osphranter_rufus,18.2416436
Petrogale_brachyotis,9.58577007
Petrogale_penicillata,8.407124674
Petrogale_persephone,10.19195195
Potorous_tridactylus,6.52824596
Pseudocheirus_peregrinus,2.570418001
Setonix_brachyurus,7.36665832
Spilocuscus_maculatus,3.104920646
Thylacinus_cynocephalus,11.16657472
Thylogale_stigmatica,9.85947268
Thylogale_thetis,6.420119506
Trichosurus_vulpecula,8.182451128
Wallabia_bicolor,15.69492431
'14',8.582497143552189
'25',-2.05634003179588
'37',5.97572736568539
'36',4.26627967059747
'35',2.4129882652959496
'34',9.292274918317931
'33',14.151020513652576
'51',11.06977502646922
'57',4.671757266951776
'56',8.443376571512395
'63',2.4707346914908466
'73',13.990273318263458
'84',8.405140397091671
'82',10.560682143861731
'13',4.850641059239204
'43',8.46921056479749
'50',9.524468424540991
'48',8.743226867362528
'47',8.02566517010874
'49',9.524468424540991
'68',9.356290156964022
'60',7.8308764933509005
'72',9.172218254326353
'87',8.723103053466021
'83',8.379470841635026
'80',8.379470841635026
'79',7.442837483000306
'94',8.228445922259112
'92',9.35186839257315
'78',10.824029417093573
'98',11.898311188847076
'97',4.019558699062461
'77',0.07311096893528543
Node 69,0.046861512117460445
