Species,11
Aepyprymnus_rufescens,2.130212177
Bettongia_penicillata,2.521870501
Bettongia_tropica,1.739470864
Dasyurus_maculatus,3.257704442
Dasyurus_viverrinus,2.61289843
Dendrolagus_bennettianus,6.876504428
Dendrolagus_goodfellowi,6.156719928
Dendrolagus_lumholtzi,5.75969607
Dendrolagus_matschiei,6.509138571
Dorcopsulus_vanheurni,3.211424438
Hypsiprymnodon_moschatus,1.800080794
Lagorchestes_conspicillatus,4.277128282
Lagorchestes_hirsutus,2.407771089
Lagostrophus_fasciatus,2.833819213
Macropus_fuliginosus,6.553035767
Macropus_giganteus,7.322560469
Notamacropus_agilis,4.727242663
Notamacropus_irma,1.909893225
Onychogalea_fraenata,3.173685499
Onychogalea_unguifera,1.362987257
Osphranter_antilopinus,6.156719928
Osphranter_robustus,9.317547527
Osphranter_rufus,10.94458545
Petrogale_brachyotis,3.884668484
Petrogale_penicillata,5.778999508
Petrogale_persephone,5.304210128
Potorous_tridactylus,3.13757566
Pseudocheirus_peregrinus,2.351773246
Setonix_brachyurus,1.982907247
Spilocuscus_maculatus,3.313405693
Thylacinus_cynocephalus,6.750621394
Thylogale_stigmatica,2.87348193
Thylogale_thetis,3.830420864
Trichosurus_vulpecula,1.452874212
Wallabia_bicolor,5.658045516
'14',3.465411215344677
'25',6.870177921673053
'37',1.710491719319635
'36',4.341895363070578
'35',1.960844151686249
'34',5.666240037186375
'33',7.367455560824508
'51',4.467062571307597
'57',3.8318361140169217
'56',3.018393612151069
'63',7.320741940883756
'73',6.489926924322202
'84',0.9035037259889312
'82',2.1965165152752646
'13',6.041710111110227
'43',5.416301990095968
'50',3.4770018909789733
'48',4.074647486643042
'47',8.114583078805543
'49',3.4770018909789733
'68',3.173959109789451
'60',4.2080339499018065
'72',3.092618624654655
'87',2.4506465108392756
'83',2.1051805737441094
'80',2.1051805737441094
'79',3.246967549744645
'94',4.221186796691454
'92',6.875211218577759
'78',5.758936703283994
'98',9.930034956081487
'97',13.187730140662005
'77',10.55007488721402
Node 69,8.752158299101326
