Species,11
Aepyprymnus_rufescens,5.257472891
Bettongia_penicillata,3.929842994
Bettongia_tropica,9.487531468
Dasyurus_maculatus,16.30618347
Dasyurus_viverrinus,6.877352998
Dendrolagus_bennettianus,18.93471799
Dendrolagus_goodfellowi,30.1859681
Dendrolagus_lumholtzi,7.362438917
Dendrolagus_matschiei,31.00688331
Dorcopsulus_vanheurni,30.1859681
Hypsiprymnodon_moschatus,13.96213756
Lagorchestes_conspicillatus,9.487531468
Lagorchestes_hirsutus,9.407382194
Lagostrophus_fasciatus,7.362438917
Macropus_fuliginosus,13.11055627
Macropus_giganteus,25.66067338
Notamacropus_agilis,7.972295169
Notamacropus_irma,16.30618347
Onychogalea_fraenata,14.52973395
Onychogalea_unguifera,9.407382194
Osphranter_antilopinus,31.00688331
Osphranter_robustus,26.47877217
Osphranter_rufus,5.257472891
Petrogale_brachyotis,34.33083401
Petrogale_penicillata,7.362438917
Petrogale_persephone,7.972295169
Potorous_tridactylus,3.929842994
Pseudocheirus_peregrinus,3.929842994
Setonix_brachyurus,12.49990496
Spilocuscus_maculatus,7.972295169
Thylacinus_cynocephalus,7.972295169
Thylogale_stigmatica,22.87448141
Thylogale_thetis,31.00688331
Trichosurus_vulpecula,7.362438917
Wallabia_bicolor,31.00688331
'14',13.435425987132426
'25',3.8254460260548093
'37',8.747089361277096
'36',9.072700357174014
'35',6.82635823008787
'34',9.229669593501152
'33',31.528346836251234
'51',21.646920065889585
'57',22.697406052670296
'56',12.971327389420008
'63',27.827762111463766
'73',20.997651152003648
'84',10.35630429974546
'82',11.217269679296388
'13',12.086526461738416
'43',10.1231134466551
'50',20.452523104619356
'48',14.707260625264919
'47',21.744656381982413
'49',20.452523104619356
'68',16.407368925051095
'60',22.10859929651421
'72',17.303302246880623
'87',17.06039671968753
'83',16.50252331523154
'80',16.50252331523154
'79',20.22147990695716
'94',20.399922984554916
'92',19.049042798295574
'78',18.033063080266913
'98',14.719887073406923
'97',10.09576540483107
'77',8.222920888401886
Node 69,5.841611385700225
