Species,11
Aepyprymnus_rufescens,4.31890706
Bettongia_penicillata,2.869113259
Bettongia_tropica,3.20038519
Dasyurus_maculatus,5.326032238
Dasyurus_viverrinus,4.169174608
Dendrolagus_bennettianus,6.664193022
Dendrolagus_goodfellowi,5.233507589
Dendrolagus_lumholtzi,5.640134103
Dendrolagus_matschiei,6.71620542
Dorcopsulus_vanheurni,3.292913339
Hypsiprymnodon_moschatus,3.128985234
Lagorchestes_conspicillatus,5.122606756
Lagorchestes_hirsutus,3.510546716
Lagostrophus_fasciatus,3.372412336
Macropus_fuliginosus,9.898693956
Macropus_giganteus,9.729372389
Notamacropus_agilis,2.316560384
Notamacropus_irma,5.339521686
Onychogalea_fraenata,3.638690843
Onychogalea_unguifera,2.256228654
Osphranter_antilopinus,3.128985234
Osphranter_robustus,9.060203685
Osphranter_rufus,2.24610588
Petrogale_brachyotis,4.056656647
Petrogale_penicillata,3.128985234
Petrogale_persephone,3.911704899
Potorous_tridactylus,3.279383828
Pseudocheirus_peregrinus,2.256228654
Setonix_brachyurus,4.891184437
Spilocuscus_maculatus,3.292913339
Thylacinus_cynocephalus,12.92791812
Thylogale_stigmatica,4.529858775
Thylogale_thetis,4.448953639
Trichosurus_vulpecula,5.312402022
Wallabia_bicolor,3.911704899
'14',1.142503161527736
'25',7.734640447850659
'37',2.4608953765184602
'36',5.814267195944207
'35',3.46568218107123
'34',4.685052053827898
'33',7.31498749205067
'51',6.786920452714866
'57',2.8642325521688754
'56',3.853193201744844
'63',5.742857016605347
'73',9.432769998417236
'84',5.68366226998923
'82',3.440203262260927
'13',6.657014462995499
'43',4.265013566960104
'50',5.004050554364033
'48',2.8244016734718493
'47',5.562329304056247
'49',5.004050554364033
'68',3.2762313615140775
'60',4.815184399827031
'72',3.695602799115323
'87',4.670456354629866
'83',4.343329045129205
'80',4.343329045129205
'79',3.9350480467539968
'94',4.080763918457702
'92',4.562774062476417
'78',3.9189771234543263
'98',2.6371336263100935
'97',6.844006571129629
'77',5.501680633105901
Node 69,0.6900277690787966
