Species,11
Aepyprymnus_rufescens,17.39331126
Bettongia_penicillata,11.96138699
Bettongia_tropica,11.65754165
Dasyurus_maculatus,12.63049453
Dasyurus_viverrinus,7.955359898
Dendrolagus_bennettianus,23.9528918
Dendrolagus_goodfellowi,20.80065368
Dendrolagus_lumholtzi,18.9737324
Dendrolagus_matschiei,18.18859788
Dorcopsulus_vanheurni,12.45517577
Hypsiprymnodon_moschatus,8.063694062
Lagorchestes_conspicillatus,15.98434594
Lagorchestes_hirsutus,13.23785475
Lagostrophus_fasciatus,13.28459559
Macropus_fuliginosus,42.61129841
Macropus_giganteus,20.626407
Notamacropus_agilis,24.80287097
Notamacropus_irma,17.39331126
Onychogalea_fraenata,18.82136203
Onychogalea_unguifera,18.83397777
Osphranter_antilopinus,42.61129841
Osphranter_robustus,38.00005765
Osphranter_rufus,35.47805005
Petrogale_brachyotis,17.94359105
Petrogale_penicillata,22.42850168
Petrogale_persephone,20.45686705
Potorous_tridactylus,17.09824827
Pseudocheirus_peregrinus,7.955359898
Setonix_brachyurus,13.16008604
Spilocuscus_maculatus,9.286325328
Thylacinus_cynocephalus,20.1531454
Thylogale_stigmatica,18.62103973
Thylogale_thetis,24.93369834
Trichosurus_vulpecula,13.74807677
Wallabia_bicolor,26.82492962
'14',6.312105787307298
'25',11.41705409403626
'37',10.159187201785107
'36',16.25198290421011
'35',17.670467852713536
'34',22.974228257197947
'33',19.144589549535567
'51',15.84333156808013
'57',20.540842314888003
'56',20.671083517599783
'63',38.955619748476785
'73',31.214317659297404
'84',14.977791995193401
'82',20.438511395264825
'13',17.356702678755376
'43',23.05870205074665
'50',16.742440130350843
'48',22.731860882228922
'47',37.89602915296815
'49',16.742440130350843
'68',25.590576917701217
'60',18.409890016286653
'72',25.669675184204582
'87',25.252782905463665
'83',24.975213274269517
'80',24.975213274269517
'79',21.605989498009283
'94',21.374944107944167
'92',17.766598711839798
'78',18.252486618598795
'98',13.812580620534959
'97',17.73916537321216
'77',18.198510532203063
Node 69,20.889568332571585
