Species,11
Aepyprymnus_rufescens,13.78459244
Bettongia_penicillata,8.853739927
Bettongia_tropica,9.353110736
Dasyurus_maculatus,15.60807907
Dasyurus_viverrinus,13.55820012
Dendrolagus_bennettianus,15.08624678
Dendrolagus_goodfellowi,14.71492979
Dendrolagus_lumholtzi,12.96848016
Dendrolagus_matschiei,17.10348054
Dorcopsulus_vanheurni,7.534244769
Hypsiprymnodon_moschatus,6.672155937
Lagorchestes_conspicillatus,14.71492979
Lagorchestes_hirsutus,10.97998851
Lagostrophus_fasciatus,9.971973243
Macropus_fuliginosus,24.97517071
Macropus_giganteus,23.89853532
Notamacropus_agilis,19.46690872
Notamacropus_irma,15.08624678
Onychogalea_fraenata,9.437557224
Onychogalea_unguifera,19.46690872
Osphranter_antilopinus,15.20764725
Osphranter_robustus,19.86832715
Osphranter_rufus,19.86832715
Petrogale_brachyotis,15.60807907
Petrogale_penicillata,12.42412678
Petrogale_persephone,13.66775676
Potorous_tridactylus,7.883385946
Pseudocheirus_peregrinus,7.654295442
Setonix_brachyurus,22.93716837
Spilocuscus_maculatus,9.879983995
Thylacinus_cynocephalus,15.20764725
Thylogale_stigmatica,10.64240184
Thylogale_thetis,10.94609199
Trichosurus_vulpecula,9.353110736
Wallabia_bicolor,22.93722658
'14',14.957651308607721
'25',8.266493727917117
'37',9.614174598234586
'36',12.109530810079411
'35',10.546125712468783
'34',15.295119907372811
'33',14.921772901215002
'51',17.23916651872556
'57',11.176250433491068
'56',17.189591340750802
'63',18.347102414417172
'73',26.31848426846248
'84',13.69671804507132
'82',14.8068651841029
'13',5.023977735720575
'43',15.76403201034607
'50',17.10725513112762
'48',18.6206059447314
'47',17.946761241596292
'49',17.10725513112762
'68',17.950015621709003
'60',14.51954869429385
'72',18.674390574202114
'87',17.226468424753023
'83',18.759256981470703
'80',18.759256981470703
'79',15.924086625450515
'94',15.499900318095827
'92',18.354794076297477
'78',16.949020685620262
'98',13.058642460894474
'97',11.095928918056211
'77',6.5260664444165855
Node 69,0.6267317451646632
