"Individual","Species","dentary","dentary.1","dentary.2","dentary.3","dentary.4","dentary.5","scapula","scapula.1","scapula.2","scapula.3","scapula.4","scapula.5","scapula.6","humerus","humerus.1","humerus.2","humerus.3","humerus.4","femur","femur.1","femur.2","femur.3","Tibia","Calcaneus","Calcaneus.1","Calcaneus.2","Calcaneus.3","Calcaneus.4"
"Thylacinus_cynocephalus_A12447","Thylacinus_cynocephalus",12.92791812,33.95913538,8.314342064,5.361360968,35.02580438,23.60376256,2.82963761675348,75.9014918983387,9.91559262281183,16.3530180093178,11.5412693614327,139.798051999025,82.4022250666247,18.252326231578,26.6848439203388,10.456430283737,13.8060192608059,136.295036566477,7.23519492613764,8.72379147479498,30.0690637741989,146.691307608795,351.45328663372,NA,81.9662794872675,87.8009494450726,62.791641828959,NA
"Thylacinus_cynocephalus_A3298","Thylacinus_cynocephalus",7.915167689,21.9464413,5.514854148,4.197880689,26.37553684,17.82873342,25.35484528,98.79464643,18.64143273,23.28297919,14.94697401,131.5404038,120.5499282,21.67356002,28.97352161,13.73805128,15.66398538,138.025919,18.56923417,6.750621394,34.81479428,172.8721369,227.067107691169,NA,53.5367135245921,62.2944882271372,39.3295077951466,NA
"Thylacinus_cynocephalus_ANU-19-161","Thylacinus_cynocephalus",9.898693956,27.68228714,8.646307909,4.595397823,33.61517019,20.88196338,18.6758833408407,107.924236722674,17.6966079167303,21.8751578927822,15.1456204075944,146.607573005826,116.989762489322,19.5434809284293,28.1390451937689,13.488919422064,15.5335379178743,145.44128854259,14.2443766637864,7.6944923102834,35.5963600732012,184.589372654593,327.259982674523,NA,68.7654953093623,77.7725033740161,52.4960093372595,NA
"Thylacinus_cynocephalus_F106839","Thylacinus_cynocephalus",8.05965071796052,20.8014388833451,-5.96277207068129,5.43273086123056,22.0362696279294,15.046253147907,31.3214428536396,107.810351576626,17.1319485915322,24.9102808200293,15.3889160451948,132.884077120225,112.748621548114,25.18718849,38.28075223,17.16120261,19.7817393,137.3723818,19.7723433617339,9.6690723066791,49.4825000837565,202.121833721069,282.395562588253,NA,24.3273368583216,27.4408957582148,17.5498256870313,NA
"Thylacinus_cynocephalus_F106840","Thylacinus_cynocephalus",6.91991813147853,17.2802213150262,6.41955415562816,3.8923376134145,20.5635429710001,18.1154469992691,25.8513902597779,87.281655747377,16.93253563051,21.0015818846802,14.0884170792453,143.05834579924,73.8429543880388,18.9277465102503,28.1852350117216,11.2062580688248,15.0524230375616,149.007586691123,20.37608875,9.317547527,50.49647162,208.2734968,284.593692078045,NA,63.9501283412869,74.2225970717182,48.2566995370882,NA
"Thylacinus_cynocephalus_F106843","Thylacinus_cynocephalus",8.61498351850002,23.7996947021464,24.1490557630253,4.97007211291291,27.4852830213883,19.3078669272675,26.6884157960172,132.615424317153,19.4367188512173,26.7037478319616,19.0828100850632,152.312252704443,116.546059443719,32.98565439,47.80256879,23.93685931,24.85807942,136.3942891,14.8423489243473,7.05973705915503,40.6034170338237,199.092202697404,312.573440763198,NA,34.74278312685,40.4806259420904,27.9632944650116,NA
"Thylacinus_cynocephalus_SAMAM1960","Thylacinus_cynocephalus",5.6666741528076,17.5593840068655,-25.5308887269194,4.82704245113527,17.7898327595008,11.5737675196884,5.76805513538066,64.0466633061449,9.31175642080282,12.0112016464128,6.90684404136987,134.81904211953,114.031229314984,11.1894982890087,16.8266578119159,5.87463948678956,7.46335902764052,134.466340730694,10.2647738991876,4.45074971831035,22.9696421060933,120.492110327995,185.5748891,40.40874154,17.48721207,17.48112179,11.29348961,19.7719785
"Thylacinus_cynocephalus_SAMAM95","Thylacinus_cynocephalus",12.54199654,32.83502444,7.299846628,5.001653984,36.86846741,22.91927841,30.4251634,130.2841215,23.53258806,29.27253205,17.6725325,125.7037286,127.8761321,26.48163431,36.46721682,18.18981528,18.61704951,135.7005187,24.80287097,7.673541243,46.99750072,208.970395,383.441111304887,NA,32.023254352031,34.3426130496654,22.9654571937472,NA
"Dasyurus_maculatus_J1876","Dasyurus_maculatus",10.8275456754076,23.7121413708779,13.7752547612409,3.5726220929306,28.1719961605267,20.0641971750317,1.63859747918434,50.1431285639419,9.56613810887942,13.4057660684033,8.54569478797541,131.985442292529,113.977866634237,9.958784811,14.48944588,8.83630405,7.659788106,133.8187264,15.7709523188712,6.85050143473484,31.5616718421448,112.582677380747,277.127059147048,NA,57.1886933204044,57.5979402849558,40.2379501458522,NA
"Dasyurus_maculatus_J2783","Dasyurus_maculatus",5.934775242,11.07995595,2.597631424,2.570470895,14.01174395,11.895447,15.15219501,53.56082121,11.77788053,14.10531896,8.565883305,113.2452111,119.2028207,12.60377328,16.77420698,11.0470837,8.123323896,133.0796489,12.63049453,3.461568492,24.37252616,95.09654109,124.576156991735,NA,49.5366037868562,54.0677129926235,36.6478880256926,NA
