"Individual","Species","dentary","dentary.1","dentary.2","dentary.3","dentary.4","dentary.5","scapula","scapula.1","scapula.2","scapula.3","scapula.4","scapula.5","scapula.6","humerus","humerus.1","humerus.2","humerus.3","humerus.4","femur","femur.1","femur.2","femur.3","Tibia","Calcaneus","Calcaneus.1","Calcaneus.2","Calcaneus.3","Calcaneus.4"
"Thylacinus_cynocephalus_A12447","Thylacinus_cynocephalus",12.92791812,33.95913538,8.314342064,5.361360968,35.02580438,23.60376256,15.74865525,77.64900059,12.30537944,18.80111456,11.38509619,105.4082005,74.67337676,13.20543895,14.9106195,5.146625637,6.918580517,134.2182937,10.82282291,3.21420676,21.49186938,87.64502027,106.45,25.6381773,9.487531468,27.17161029,21.79646968,22.93929417
"Thylacinus_cynocephalus_A3298","Thylacinus_cynocephalus",7.915167689,21.9464413,5.514854148,4.197880689,26.37553684,17.82873342,25.35484528,98.79464643,18.64143273,23.28297919,14.94697401,131.5404038,120.5499282,21.67356002,28.97352161,13.73805128,15.66398538,138.025919,18.56923417,6.750621394,34.81479428,172.8721369,228,17.67384041,7.362438917,26.44535845,16.82248582,30.56859475
"Thylacinus_cynocephalus_ANU-19-161","Thylacinus_cynocephalus",9.898693956,27.68228714,8.646307909,4.595397823,33.61517019,20.88196338,11.02593258,57.2327409,11.12262785,18.21787146,7.891417306,116.595748,57.02447048,13.45036547,21.66328202,6.416555278,12.41359583,141.1738003,12.28295795,4.727242663,24.51427662,89.83359399,177.37,25.6381773,28.22022026,33.71549248,18.69149119,16.17247432
"Thylacinus_cynocephalus_F106839","Thylacinus_cynocephalus",3.778201145,7.607846234,7.42797108,2.70254963,11.6299535,13.22796653,17.016052,56.47607584,9.469809469,14.10531896,8.565883305,128.0323559,37.89536904,25.18718849,38.28075223,17.16120261,19.7817393,137.3723818,22.42850168,6.750621394,47.32757882,172.8721369,181.22,19.80585108,30.1859681,38.49658161,23.65930524,22.93929417
"Thylacinus_cynocephalus_F106840","Thylacinus_cynocephalus",5.122606756,10.19409312,32.04365157,5.361360968,13.75982655,12.63760323,19.53962277,42.76763569,8.419871135,9.8579423,5.795831034,128.0323559,66.26749172,12.90290555,14.9106195,7.36665832,8.252567018,148.2569495,20.37608875,9.317547527,50.49647162,208.2734968,161.83,17.67384041,25.66067338,23.08058869,13.69893674,19.7719785
"Thylacinus_cynocephalus_F106843","Thylacinus_cynocephalus",5.813811331,6.001228144,2.63691424,6.452657175,17.10348054,20.26055669,12.25347803,73.98972176,11.90372787,13.25642546,8.565883305,134.8931383,110.5396613,32.98565439,47.80256879,23.93685931,24.85807942,136.3942891,29.78843813,10.15237804,77.88392883,282.0353985,281.9,25.6381773,32.19272348,31.68953178,16.82248582,6.026149985
"Thylacinus_cynocephalus_SAMAM1960","Thylacinus_cynocephalus",5.892579586,10.19409312,12.15029379,5.045136488,15.63087934,14.4063205,21.51770285,42.29046622,8.533228509,8.394632623,6.119366399,117.6218763,78.87568465,8.860171891,12,7.38,6.918580517,132.5806509,16.6479138,2.8761665,27.82987271,114.93,185.5748891,40.40874154,17.48721207,17.48112179,11.29348961,19.7719785
"Thylacinus_cynocephalus_SAMAM95","Thylacinus_cynocephalus",12.54199654,32.83502444,7.299846628,5.001653984,36.86846741,22.91927841,30.4251634,130.2841215,23.53258806,29.27253205,17.6725325,125.7037286,127.8761321,26.48163431,36.46721682,18.18981528,18.61704951,135.7005187,24.80287097,7.673541243,46.99750072,208.970395,237.4072831,25.6381773,14.52973395,31.6779487,19.01691245,19.7719785
"Dasyurus_maculatus_J1876","Dasyurus_maculatus",5.491034193,5.410394801,14.60326059,6.452657175,13.55680294,15.278908,23.03889995,38.99864518,8.525873447,10.83525449,6.847232668,119.295126,85.32803859,9.958784811,14.48944588,8.83630405,7.659788106,133.8187264,21.17559009,4.727242663,38.93049824,139.693666,177.37,67.89765323,16.88218101,16.69102689,11.15606354,8.286608745
"Dasyurus_maculatus_J2783","Dasyurus_maculatus",5.934775242,11.07995595,2.597631424,2.570470895,14.01174395,11.895447,15.15219501,53.56082121,11.77788053,14.10531896,8.565883305,113.2452111,119.2028207,12.60377328,16.77420698,11.0470837,8.123323896,133.0796489,12.63049453,3.461568492,24.37252616,95.09654109,136.47,25.48784905,6.877352998,8.060954931,3.506876373,8.286608745
