"Individual","Species","dentary","dentary.1","dentary.2","dentary.3","dentary.4","dentary.5","scapula","scapula.1","scapula.2","scapula.3","scapula.4","scapula.5","scapula.6","humerus","humerus.1","humerus.2","humerus.3","humerus.4","femur","femur.1","femur.2","femur.3","Tibia","Calcaneus","Calcaneus.1","Calcaneus.2","Calcaneus.3","Calcaneus.4"
"Thylacinus_cynocephalus_A12447","Thylacinus_cynocephalus",12.92791812,33.95913538,8.314342064,5.361360968,35.02580438,23.60376256,10.55011566,99.24521293,13.68379537,13.25642546,7.758146962,136.0339899,120.5499282,15.30265556,20.08795527,11.0470837,10.05045189,136.3942891,20.626407,3.81191938,28.03383602,142.6983845,132.646961,67.89765323,15.10075234,13.51084031,11.29348961,3.940741799
"Thylacinus_cynocephalus_A3298","Thylacinus_cynocephalus",7.915167689,21.9464413,5.514854148,4.197880689,26.37553684,17.82873342,25.35484528,98.79464643,18.64143273,23.28297919,14.94697401,131.5404038,120.5499282,21.67356002,28.97352161,13.73805128,15.66398538,138.025919,18.56923417,6.750621394,34.81479428,172.8721369,71.54595719,35.47782313,18.74711015,21.51496549,14.33744521,13.75941633
"Thylacinus_cynocephalus_ANU-19-161","Thylacinus_cynocephalus",9.898693956,27.68228714,8.646307909,4.595397823,33.61517019,20.88196338,10.21794029,66.74018212,10.40921909,16.96262689,9.927144857,117.1183072,70.53752918,5.579976123,8.496651286,4.514611226,5.052616347,140.5992517,17.09824827,9.896178671,35.10951431,208.2734968,281.9,67.89765323,22.58811132,14.86281121,14.33744521,13.75941633
"Thylacinus_cynocephalus_F106839","Thylacinus_cynocephalus",9.898693956,15.28259851,8.646307909,7.664641952,22.31087687,20.14454587,21.62931909,63.99612272,10.48768123,16.14144345,9.186415864,112.8092225,36.81722557,25.18718849,38.28075223,17.16120261,19.7817393,137.3723818,21.33651377,1.800080794,44.9353552,126.0074425,88.10640463,16.35581199,17.48721207,21.51496549,16.38501013,19.7719785
"Thylacinus_cynocephalus_F106840","Thylacinus_cynocephalus",4.632413713,6.392874582,2.136300474,6.525496695,14.71492979,12.81716121,31.42273096,47.43130223,10.48768123,13.71329647,8.565883305,122.516588,124.3866424,10.86913368,13.23112981,8.407124674,8.252567018,133.3036234,20.37608875,9.317547527,50.49647162,208.2734968,237.4072831,35.47782313,24.39187028,27.17161029,16.95610184,13.75941633
"Thylacinus_cynocephalus_F106843","Thylacinus_cynocephalus",4.03282329,5.410394801,1.813370588,6.452657175,10.50152058,13.4611364,33.33918538,69.92222485,11.57858895,13.39632965,11.38509619,119.4849205,57.02447048,32.98565439,47.80256879,23.93685931,24.85807942,136.3942891,18.52576436,1.739470864,44.9353552,142.5883119,64.59,67.89765323,22.87448141,36.80669052,23.65930524,13.75941633
"Thylacinus_cynocephalus_SAMAM1960","Thylacinus_cynocephalus",4.448953639,5.181625849,2.136300474,2.044214197,9.971973243,12.28790775,22.2259888,53.91035479,10.14406113,14.10531896,8.565883305,128.5364048,76.66217772,9.704042749,12.07720767,7.38,8.135243785,136.7369715,16.25470435,3.13757566,23.95475514,87.64502027,185.5748891,40.40874154,17.48721207,17.48112179,11.29348961,19.7719785
"Thylacinus_cynocephalus_SAMAM95","Thylacinus_cynocephalus",12.54199654,32.83502444,7.299846628,5.001653984,36.86846741,22.91927841,30.4251634,130.2841215,23.53258806,29.27253205,17.6725325,125.7037286,127.8761321,26.48163431,36.46721682,18.18981528,18.61704951,135.7005187,24.80287097,7.673541243,46.99750072,208.970395,111.18,56.12733416,18.93471799,24.61055181,17.6060112,3.940741799
"Dasyurus_maculatus_J1876","Dasyurus_maculatus",4.026580449,4.550004466,2.402323025,3.725812933,9.289239718,9.241402592,21.62931909,53.56082121,10.98216349,12.38325867,9.433119249,130.4444435,106.0977495,9.958784811,14.48944588,8.83630405,7.659788106,133.8187264,15.98434594,3.13757566,35.10951431,118.8327405,185.5748891,24.03038122,15.10075234,19.8193301,11.29348961,18.4881007
"Dasyurus_maculatus_J2783","Dasyurus_maculatus",5.934775242,11.07995595,2.597631424,2.570470895,14.01174395,11.895447,15.15219501,53.56082121,11.77788053,14.10531896,8.565883305,113.2452111,119.2028207,12.60377328,16.77420698,11.0470837,8.123323896,133.0796489,12.63049453,3.461568492,24.37252616,95.09654109,103.2981182,17.67384041,14.52973395,14.86281121,10.84789975,13.75941633
