"Individual","Species","dentary","dentary.1","dentary.2","dentary.3","dentary.4","dentary.5","scapula","scapula.1","scapula.2","scapula.3","scapula.4","scapula.5","scapula.6","humerus","humerus.1","humerus.2","humerus.3","humerus.4","femur","femur.1","femur.2","femur.3","Tibia","Calcaneus","Calcaneus.1","Calcaneus.2","Calcaneus.3","Calcaneus.4"
"Thylacinus_cynocephalus_A12447","Thylacinus_cynocephalus",12.92791812,33.95913538,8.314342064,5.361360968,35.02580438,23.60376256,37.20547945,78.66823356,5.758202051,11.01679462,7.758146962,122.1199848,57.76702381,18.99301611,30.96579165,18.90975431,15.66398538,142.7669,18.62103973,4.727242663,28.93969123,57.53280885,136.47,40.40874154,23.44724514,16.83786842,11.08041633,33.19334035
"Thylacinus_cynocephalus_A3298","Thylacinus_cynocephalus",7.915167689,21.9464413,5.514854148,4.197880689,26.37553684,17.82873342,25.35484528,98.79464643,18.64143273,23.28297919,14.94697401,131.5404038,120.5499282,21.67356002,28.97352161,13.73805128,15.66398538,138.025919,18.56923417,6.750621394,34.81479428,172.8721369,111.18,40.40874154,30.1859681,17.52812469,16.95610184,42.17542429
"Thylacinus_cynocephalus_ANU-19-161","Thylacinus_cynocephalus",9.898693956,27.68228714,8.646307909,4.595397823,33.61517019,20.88196338,12.52149087,44.49747555,5.24821503,9.8579423,5.636531098,127.4512869,51.2413224,11.1277532,14.86275282,4.985525818,9.04,140.8524837,17.39331126,7.673541243,29.94315447,151.8646847,119.92,40.40874154,23.44724514,26.44535845,5.835271588,13.75941633
"Thylacinus_cynocephalus_F106839","Thylacinus_cynocephalus",5.067959247,16.2147453,12.15029379,2.570470895,22.93716837,13.43151577,22.58532298,66.12815938,8.419871135,15.00602809,16.10749562,128.6779539,76.03308897,25.18718849,38.28075223,17.16120261,19.7817393,137.3723818,12.48524582,6.750621394,29.94315447,136.248895,177.37,40.40874154,24.33396013,14.41643194,16.95610184,13.75941633
"Thylacinus_cynocephalus_F106840","Thylacinus_cynocephalus",9.729372389,7.335170706,32.55773213,4.595397823,21.92535653,18.40077712,18.26848481,50.22824549,7.599168314,10.72834642,6.119366399,129.9788681,97.99629986,5.757751219,8.787216639,5.038605485,5.374569303,136.3942891,20.37608875,9.317547527,50.49647162,208.2734968,237.4072831,40.40874154,9.487531468,28.91695487,13.69893674,13.75941633
"Thylacinus_cynocephalus_F106843","Thylacinus_cynocephalus",2.869113259,12.90737844,39.22249149,1.624847396,13.55680294,13.4611364,12.7923519,39.98881147,14.00621806,11.01679462,16.10749562,131.5566314,65.32823941,32.98565439,47.80256879,23.93685931,24.85807942,136.3942891,6.494754906,3.439159342,28.31962061,140.0765958,111.18,40.40874154,16.88218101,13.09128808,22.25225048,8.286608745
"Thylacinus_cynocephalus_SAMAM1960","Thylacinus_cynocephalus",5.640134103,7.489514708,5.514854148,2.657956243,13.55820012,12.05979421,18.26848481,48.16978611,10.82714017,11.244309,11.6182407,107.9301888,120.5499282,9.897369928,16.31651167,7.36665832,6.160848658,140.5992517,12.63049453,2.8761665,21.2968149,102.5092061,185.5748891,40.40874154,17.48721207,17.48112179,11.29348961,19.7719785
"Thylacinus_cynocephalus_SAMAM95","Thylacinus_cynocephalus",12.54199654,32.83502444,7.299846628,5.001653984,36.86846741,22.91927841,30.4251634,130.2841215,23.53258806,29.27253205,17.6725325,125.7037286,127.8761321,26.48163431,36.46721682,18.18981528,18.61704951,135.7005187,24.80287097,7.673541243,46.99750072,208.970395,418.3399165,40.40874154,22.58811132,17.52812469,16.95610184,13.75941633
"Dasyurus_maculatus_J1876","Dasyurus_maculatus",4.169174608,10.22644647,7.243719918,1.624847396,12.02524044,7.663972754,10.51955404,43.86929969,7.599168314,12.21925766,7.691569867,136.6580716,59.86977684,9.958784811,14.48944588,8.83630405,7.659788106,133.8187264,11.44301158,5.126550095,32.82703463,126.7663885,111.18,30.91784562,11.55452253,23.08058869,16.95610184,8.286608745
"Dasyurus_maculatus_J2783","Dasyurus_maculatus",5.934775242,11.07995595,2.597631424,2.570470895,14.01174395,11.895447,15.15219501,53.56082121,11.77788053,14.10531896,8.565883305,113.2452111,119.2028207,12.60377328,16.77420698,11.0470837,8.123323896,133.0796489,12.63049453,3.461568492,24.37252616,95.09654109,119.39,15.64002294,16.30618347,13.09128808,7.115127606,12.84718807
