"Species","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
"Aepyprymnus_rufescens",33.92877186875,36.00748102,21.22497969125,13.57589480175,13.703002807,14.1192830195,13.901795205,13.9848390475,26.855381615,33.333378865,32.4869018125,13.875623049,13.89277881525,25.897494285,34.963820665,22.23752621,13.60413596875,14.28955910175,14.1163118105,17.15628174375,29.969750485,34.78386048,35.1610039675,21.07559604875,13.197316308
"Bettongia_penicillata",36.9186142595,35.727828252,38.628791482,35.7450513695,9.291433924,37.295757747,39.0059349695,20.6326249645,10.104521908,36.9186142595,10.677219347,24.1808144095,10.396243139,21.714985752,38.6115683645,20.4817474545,34.034874147,34.034874147,10.1050732455,10.5769415665,10.018638168,10.677219347,40.6988890745,35.7450513695,10.6704389745
"Bettongia_tropica",11.54600294,11.54600294,11.54600294,11.54600294,11.54600294,11.54600294,11.54600294,11.54600294,11.54600294,11.54600294,11.54600294,11.54600294,11.54600294,11.54600294,11.54600294,11.54600294,11.54600294,11.54600294,11.54600294,11.54600294,11.54600294,11.54600294,11.54600294,11.54600294,11.54600294
"Dasyurus_maculatus",27.85536402125,27.66296310875,49.66935517375,10.46125757225,10.897314664,9.73597960175,18.146519018,10.70945863075,9.04308689025,28.3366398625,10.094012143,15.492275875,10.15482961,53.38711768375,9.728813177,16.428634543,47.1713701075,11.81473508,10.00178179775,52.98029642375,32.24385517475,9.895219745,42.06176221125,50.51198913,32.5106832075
"Dasyurus_viverrinus",27.9715445866667,15.7195560933333,10.78464622,28.47440257,28.47440257,27.9715445866667,30.7546388666667,28.47440257,30.73167471,9.80485335466667,19.6697674833333,19.6697674833333,24.12655777,10.7287103033333,24.12655777,9.66437844666667,9.66437844666667,28.47440257,27.9715445866667,10.408864566,28.47440257,24.12655777,9.80485335466667,9.80485335466667,10.7744590133333
"Dendrolagus_bennettianus",49.658145105,53.79834029,24.0353869,24.034284225,22.408108257,50.41243208,43.89066488,23.877797555,53.79834029,53.832786525,22.408108257,24.0353869,23.314125074,22.197395895,22.197395895,22.408108257,49.658145105,22.197395895,53.832786525,53.79834029,22.408108257,22.197395895,53.832786525,49.658145105,53.832786525
"Dendrolagus_goodfellowi",34.1831897433333,34.1831897433333,34.1831897433333,34.1831897433333,34.1831897433333,34.1831897433333,34.1831897433333,34.1831897433333,34.1831897433333,34.1831897433333,34.1831897433333,34.1831897433333,34.1831897433333,34.1831897433333,34.1831897433333,34.1831897433333,34.1831897433333,34.1831897433333,34.1831897433333,34.1831897433333,34.1831897433333,34.1831897433333,34.1831897433333,34.1831897433333,34.1831897433333
"Dendrolagus_lumholtzi",20.0117658545,44.85168965,19.0275606725,34.9234993225,20.0253508475,21.1999330225,25.22038887,29.5923589245,32.400234116,19.453401265,46.02525254,19.3040890215,18.745724432,44.8344665325,19.2111601885,18.1873598425,19.5028814195,29.139350516,37.96745206,49.805527355,19.5439733245,46.02525254,49.7883042375,30.5906647425,18.851080613
"Dendrolagus_matschiei",67.00529292,67.00529292,16.56771932,10.863089,60.517971955,11.381466037,56.343330535,9.986443179,9.238015707,62.865097735,8.914338677,10.144032524,9.820355494,62.865097735,7.400024702,9.10762246,8.914338677,60.48352572,13.00874468,70.4600936,30.483925535,8.85443319,9.932107547,12.10268217,63.61938471
"Dorcopsulus_vanheurni",14.564219957,15.86782157,45.95445199,45.95445199,36.04677658,45.988898225,45.988898225,16.033909255,15.86782157,36.04677658,15.470236774,41.814256805,36.04677658,16.018628445,42.56854378,45.988898225,15.470236774,45.988898225,45.988898225,14.564219957,15.95000538,14.353507595,45.988898225,36.04677658,45.95445199
